		TOTAL	63161	77.09	7146	8.72	441	0.54	7894	9.63	3290	4.02	81932	95.17
Two Candidate Preferred														
#	"RUDDOCK, Philip"	LP	38510	62.99	4458	64.34	215	51.81	4992	64.86	2282	69.96	50457	63.52
	"McCARROLL, Nola"	ALP	22628	37.01	2471	35.66	200	48.19	2704	35.14	980	30.04	28983	36.48



Blaxland (80590)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"HATTON, Michael John"	ALP	37514	62.47	2400	52.33	752	76.04	1869	55.84	1561	55.33	44096	61.42
	"HUA, Matthew"	DEM	1333	2.22	177	3.86	21	2.12	126	3.76	76	2.69	1733	2.41
	"LAURENCE, Kylie Mary"	CDP	1261	2.1	154	3.36	18	1.82	108	3.23	82	2.91	1623	2.26
	"DONNELLY, Benjamin"	GRN	863	1.44	131	2.86	19	1.92	58	1.73	36	1.28	1107	1.54
	"SHELLEY, Maureen"	LP	12916	21.51	1165	25.4	104	10.52	746	22.29	718	25.45	15649	21.8
	"ABOU-GHAIDA, Hussein"	HAN	3994	6.65	400	8.72	36	3.64	330	9.86	292	10.35	5052	7.04
	"HASSAPIS, Harold"	UNI	2172	3.62	159	3.47	39	3.94	110	3.29	56	1.99	2536	3.53
		FORMAL	60053	94.3	4586	93.29	989	94.1	3347	95.96	2821	98.43	71796	94.46
		INFORMAL	3633	5.7	330	6.71	62	5.9	141	4.04	45	1.57	4211	5.54
		TOTAL	63686	83.79	4916	6.47	1051	1.38	3488	4.59	2866	3.77	76007	94.31
Two Candidate Preferred														
#	"HATTON, Michael John"	ALP	43710	72.79	3001	65.44	839	84.83	2327	69.52	1861	65.97	51738	72.06
	"SHELLEY, Maureen"	LP	16343	27.21	1585	34.56	150	15.17	1020	30.48	960	34.03	20058	27.94



Bradfield (80669)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"KIELY, Alexandra Louisa"	NLP	308	0.54	51	0.8	3	1.23	42	0.63	8	0.2	412	0.56
#	"NELSON, Brendan"	LP	36650	64.33	4114	64.6	135	55.56	4111	61.73	2715	69.54	47725	64.37
	"WEBECK, Robert"	HAN	2267	3.98	215	3.38	9	3.7	184	2.76	157	4.02	2832	3.82
	"ALLAS, Marc"	GRN	1512	2.65	326	5.12	13	5.35	270	4.05	97	2.48	2218	2.99
	"RATCLIFFE, Margaret"	CDP	922	1.62	120	1.88	3	1.23	105	1.58	78	2	1228	1.66
	"KAILAINATHAN, Nadesu"	ALP	10760	18.89	1037	16.28	66	27.16	1492	22.4	582	14.91	13937	18.8
	"MORRIS, Carmel Monique Duryea"	DEM	4549	7.99	505	7.93	14	5.76	456	6.85	267	6.84	5791	7.81
		FORMAL	56968	96.93	6368	97.89	243	94.55	6660	97.44	3904	98.89	74143	97.15
		INFORMAL	1805	3.07	137	2.11	14	5.45	175	2.56	44	1.11	2175	2.85
		TOTAL	58773	77.01	6505	8.52	257	0.34	6835	8.96	3948	5.17	76318	94.61
Two Candidate Preferred														
#	"NELSON, Brendan"	LP	41740	73.27	4716	74.06	153	62.96	4634	69.58	3033	77.69	54276	73.2
	"KAILAINATHAN, Nadesu"	ALP	15228	26.73	1652	25.94	90	37.04	2026	30.42	871	22.31	19867	26.8



Calare (78339)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"GLEESON, Martin"	HAN	6359	11.03	506	10.01	118	13.18	589	10.72	382	10.26	7954	10.92
#	"ANDREN, Peter"	IND	23388	40.57	1948	38.54	362	40.45	2247	40.89	1577	42.37	29522	40.55
	"SLOANE, Garry"	LP	5868	10.18	712	14.09	60	6.7	590	10.74	410	11.02	7640	10.49
	"LAMBERT, Joan"	GRN	461	0.8	96	1.9	11	1.23	69	1.26	39	1.05	676	0.93
	"BLUME, Rod"	NP	6972	12.09	538	10.64	58	6.48	634	11.54	354	9.51	8556	11.75
	"SAUL, Ben"	DEM	400	0.69	95	1.88	8	0.89	42	0.76	36	0.97	581	0.8
	"SIMPSON, David"	CEC	132	0.23	19	0.38	3	0.34	5	0.09	9	0.24	168	0.23
	"CORKIN, Terence"	ALP	13855	24.04	1106	21.88	268	29.94	1299	23.64	897	24.1	17425	23.93
	"EDWARDS, Nelle"	UNI	210	0.36	35	0.69	7	0.78	20	0.36	18	0.48	290	0.4
		FORMAL	57645	96.42	5055	96.29	895	95.93	5495	97.64	3722	98.86	72812	96.62
		INFORMAL	2139	3.58	195	3.71	38	4.07	133	2.36	43	1.14	2548	3.38
		TOTAL	59784	79.33	5250	6.97	933	1.24	5628	7.47	3765	5	75360	96.2
Two Candidate Preferred														
#	"ANDREN, Peter"	IND	41802	72.52	3637	71.95	592	66.15	3939	71.68	2683	72.08	52653	72.31
	"CORKIN, Terence"	ALP	15843	27.48	1418	28.05	303	33.85	1556	28.32	1039	27.92	20159	27.69



Charlton (86091)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"YOUNG, Pamela"	HAN	7538	11.83	756	12.75	102	14.63	847	12.34	421	13.67	9664	12.03
	"GOURLAY, Ralph"	CDP	1995	3.13	193	3.25	20	2.87	196	2.86	90	2.92	2494	3.11
	"ROSS, Nathan"	GRN	2021	3.17	303	5.11	41	5.88	229	3.34	85	2.76	2679	3.34
	"BISGROVE, Stephen"	DEM	2873	4.51	321	5.41	20	2.87	320	4.66	155	5.03	3689	4.59
#	"HOARE, Kelly"	ALP	32438	50.89	2719	45.84	387	55.52	2702	39.38	1358	44.11	39604	49.32
	"GATGENS, Bruce"	LP	16871	26.47	1639	27.63	127	18.22	2568	37.42	970	31.5	22175	27.61
		FORMAL	63736	96.93	5931	96.03	697	95.09	6862	97.5	3079	98.75	80305	96.97
		INFORMAL	2017	3.07	245	3.97	36	4.91	176	2.5	39	1.25	2513	3.03
		TOTAL	65753	79.39	6176	7.46	733	0.89	7038	8.5	3118	3.76	82818	96.2
Two Candidate Preferred														
#	"HOARE, Kelly"	ALP	40967	64.28	3706	62.49	508	72.88	3607	52.56	1782	57.88	50570	62.97
	"GATGENS, Bruce"	LP	22769	35.72	2225	37.51	189	27.12	3255	47.44	1297	42.12	29735	37.03



Chifley (82386)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"OWEN, Andrew"	DEM	2890	4.8	404	6.49	54	4.91	155	4.54	92	3.78	3595	4.9
	"WYNESS, Joseph"	CDP	1175	1.95	151	2.42	18	1.64	106	3.11	70	2.88	1520	2.07
	"VINCENT, Dave"	IND	569	0.94	112	1.8	11	1	36	1.06	33	1.36	761	1.04
	"NOLAN, Robert Wayne"	GRN	734	1.22	176	2.83	24	2.18	49	1.44	31	1.27	1014	1.38
	"COLES, John"	LP	11712	19.45	1482	23.79	131	11.92	635	18.62	525	21.59	14485	19.73
#	"PRICE, Roger"	ALP	36204	60.11	3133	50.3	714	64.97	2089	61.24	1356	55.76	43496	59.26
	"DAMJANOVIC, Joe"	HAN	6005	9.97	665	10.68	124	11.28	302	8.85	304	12.5	7400	10.08
	"RAZAVIKASHAN, Zahra"	NLP	118	0.2	31	0.5	7	0.64	2	0.06	4	0.16	162	0.22
	"PIO, Aooe Boyd"	UNI	824	1.37	75	1.2	16	1.46	37	1.08	17	0.7	969	1.32
		FORMAL	60231	93.9	6229	93.67	1099	92.66	3411	96.44	2432	97.99	73402	94.11
		INFORMAL	3913	6.1	421	6.33	87	7.34	126	3.56	50	2.01	4597	5.89
		TOTAL	64144	82.24	6650	8.53	1186	1.52	3537	4.53	2482	3.18	77999	94.68
Two Candidate Preferred														
	"COLES, John"	LP	17087	28.37	2278	36.57	237	21.57	982	28.79	781	32.11	21365	29.11
#	"PRICE, Roger"	ALP	43144	71.63	3951	63.43	862	78.43	2429	71.21	1651	67.89	52037	70.89



Cook (80733)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"ABDURAHMAN, Zanthe"	UNI	835	1.45	114	2.01	16	2.41	93	1.53	45	1.19	1103	1.49
#	"BAIRD, Bruce"	LP	29086	50.48	2751	48.39	282	42.47	3120	51.33	1836	48.6	37075	50.22
	"RICHARDSON, Terri"	DEM	2426	4.21	286	5.03	20	3.01	243	4	172	4.55	3147	4.26
	"KAYE, John"	GRN	1051	1.82	247	4.34	41	6.17	138	2.27	79	2.09	1556	2.11
	"YOUNG, Peri"	ALP	18061	31.35	1651	29.04	212	31.93	1767	29.07	1159	30.68	22850	30.95
	"BOEHM, Darren"	IND	735	1.28	92	1.62	8	1.2	85	1.4	77	2.04	997	1.35
	"SMITH, Malcolm"	CDP	704	1.22	83	1.46	8	1.2	81	1.33	72	1.91	948	1.28
	"KIMBERLEY, Gareth"	HAN	4717	8.19	461	8.11	77	11.6	551	9.07	338	8.95	6144	8.32
		FORMAL	57615	95.72	5685	96.03	664	93.26	6078	96.81	3778	98.82	73820	95.97
		INFORMAL	2575	4.28	235	3.97	48	6.74	200	3.19	45	1.18	3103	4.03
		TOTAL	60190	78.25	5920	7.7	712	0.93	6278	8.16	3823	4.97	76923	95.28
Two Candidate Preferred														
#	"BAIRD, Bruce"	LP	33824	58.71	3389	59.61	353	53.16	3700	60.88	2244	59.4	43510	58.94
	"YOUNG, Peri"	ALP	23791	41.29	2296	40.39	311	46.84	2378	39.12	1534	40.6	30310	41.06



Cowper (79213)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"CRANNY, Jillian"	GRN	2274	3.82	276	6.16	70	7.58	255	4.36	85	3.23	2960	4.04
	"SEKFY, Paul"	ALP	19851	33.39	1465	32.69	381	41.23	1810	30.93	706	26.85	24213	33.02
	"WILLEY, John"	HAN	9260	15.58	582	12.99	139	15.04	859	14.68	394	14.99	11234	15.32
	"CORBEN, Paul Anthony"	DEM	2027	3.41	210	4.69	27	2.92	212	3.62	94	3.58	2570	3.5
#	"NEHL, Garry"	NP	24825	41.76	1809	40.37	288	31.17	2600	44.43	1288	48.99	30810	42.01
	"SPENCER, Mark"	IND	1214	2.04	139	3.1	19	2.06	116	1.98	62	2.36	1550	2.11
		FORMAL	59451	97.1	4481	97.48	924	96.25	5852	98.22	2629	98.69	73337	97.26
		INFORMAL	1775	2.9	116	2.52	36	3.75	106	1.78	35	1.31	2068	2.74
		TOTAL	61226	81.2	4597	6.1	960	1.27	5958	7.9	2664	3.53	75405	95.19
Two Candidate Preferred														
	"SEKFY, Paul"	ALP	25964	43.67	2076	46.33	515	55.74	2472	42.24	975	37.09	32002	43.64
#	"NEHL, Garry"	NP	33487	56.33	2405	53.67	409	44.26	3380	57.76	1654	62.91	41335	56.36



Cunningham (77221)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"CURTIS, John"	HAN	4333	7.46	359	7.94	37	7.52	313	7.86	336	8.53	5378	7.57
	"PERROTT, Margaret"	DSL	540	0.93	60	1.33	5	1.02	27	0.68	31	0.79	663	0.93
	"COLUCCIO, Frank"	IND	373	0.64	65	1.44	3	0.61	33	0.83	41	1.04	515	0.73
	"ROBINSON, Les"	GRN	2493	4.29	281	6.21	47	9.55	193	4.85	144	3.65	3158	4.45
	"IVANEZA, Stephen Zeljko"	DEM	3350	5.77	257	5.68	31	6.3	254	6.38	216	5.48	4108	5.79
	"van der HORN, Jennifer Cynthia"	UNI	413	0.71	52	1.15	7	1.42	43	1.08	35	0.89	550	0.77
#	"MARTIN, Stephen"	ALP	31413	54.1	2125	46.99	275	55.89	1805	45.33	1974	50.1	37592	52.94
	"AKHURST, Alan"	LP	13745	23.67	1214	26.85	80	16.26	1205	30.26	1041	26.42	17285	24.34
	"O'NEILL, Robert"	CDP	1408	2.42	109	2.41	7	1.42	109	2.74	122	3.1	1755	2.47
		FORMAL	58068	96.27	4522	96.42	492	95.53	3982	98.01	3940	98.97	71004	96.51
		INFORMAL	2251	3.73	168	3.58	23	4.47	81	1.99	41	1.03	2564	3.49
		TOTAL	60319	81.99	4690	6.38	515	0.7	4063	5.52	3981	5.41	73568	95.27
Two Candidate Preferred														
#	"MARTIN, Stephen"	ALP	40156	69.15	2936	64.93	374	76.02	2434	61.13	2523	64.04	48423	68.2
	"AKHURST, Alan"	LP	17912	30.85	1586	35.07	118	23.98	1548	38.87	1417	35.96	22581	31.8



Dobell (82861)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"LEE, Michael"	ALP	27696	45.33	2154	43.47	481	54.23	2767	43.3	1672	47.94	34770	45.26
	"RUSSELL, Karen"	CDP	1249	2.04	110	2.22	11	1.24	138	2.16	56	1.61	1564	2.04
	"BECKETT, June"	HAN	5753	9.42	492	9.93	111	12.51	638	9.98	306	8.77	7300	9.5
	"PARKER, David"	LP	23197	37.97	1823	36.79	234	26.38	2509	39.26	1251	35.87	29014	37.77
	"MOTT, David"	DEM	1985	3.25	197	3.98	20	2.25	200	3.13	144	4.13	2546	3.31
	"DWYER, Philip"	GRN	1220	2	179	3.61	30	3.38	138	2.16	59	1.69	1626	2.12
		FORMAL	61100	96.76	4955	96.06	887	96.73	6390	97.42	3488	99.46	76820	96.89
		INFORMAL	2045	3.24	203	3.94	30	3.27	169	2.58	19	0.54	2466	3.11
		TOTAL	63145	79.64	5158	6.51	917	1.16	6559	8.27	3507	4.42	79286	95.69
Two Candidate Preferred														
#	"LEE, Michael"	ALP	32407	53.04	2699	54.47	563	63.47	3336	52.21	1975	56.62	40980	53.35
	"PARKER, David"	LP	28693	46.96	2256	45.53	324	36.53	3054	47.79	1513	43.38	35840	46.65



Eden-Monaro (78927)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"NAIRN, Gary"	LP	24798	43.17	1408	43.19	322	31.41	2886	42.36	2240	48.21	31654	43.25
	"WHAN, Steve"	ALP	22739	39.59	1172	35.95	505	49.27	2740	40.22	1536	33.06	28692	39.21
	"McMILLAN, Dan"	DEM	2621	4.56	177	5.43	44	4.29	286	4.2	215	4.63	3343	4.57
	"MILLER, Adam"	HAN	5489	9.56	305	9.36	101	9.85	621	9.11	488	10.5	7004	9.57
	"BEAUMONT, Rosemary"	GRN	1657	2.88	186	5.71	48	4.68	257	3.77	153	3.29	2301	3.14
	"HARRIOTT, Gordon Joseph"	CEC	134	0.23	12	0.37	5	0.49	23	0.34	14	0.3	188	0.26
		FORMAL	57438	96.51	3260	97.02	1025	96.52	6813	97.83	4646	98.66	73182	96.79
		INFORMAL	2074	3.49	100	2.98	37	3.48	151	2.17	63	1.34	2425	3.21
		TOTAL	59512	78.71	3360	4.44	1062	1.4	6964	9.21	4709	6.23	75607	95.79
Two Candidate Preferred														
#	"NAIRN, Gary"	LP	28651	49.88	1677	51.44	393	38.34	3351	49.19	2650	57.04	36722	50.18
	"WHAN, Steve"	ALP	28787	50.12	1583	48.56	632	61.66	3462	50.81	1996	42.96	36460	49.82



Farrer (75126)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"VOSS, Vivien"	ALP	13740	24.12	497	23.64	227	30.11	1287	24.02	738	18.27	16489	23.82
#	"FISCHER, Tim"	NP	29910	52.5	1103	52.47	313	41.51	2790	52.08	2486	61.53	36602	52.87
	"SHARP, Rohan"	DEM	2260	3.97	145	6.9	36	4.77	335	6.25	164	4.06	2940	4.25
	"FURLAN, Maurice"	ACS	196	0.34	10	0.48	11	1.46	19	0.35	4	0.1	240	0.35
	"BOYD, Alan"	CEC	263	0.46	11	0.52	7	0.93	27	0.5	21	0.52	329	0.48
	"McKINNON, Don"	HAN	8133	14.28	255	12.13	112	14.85	646	12.06	518	12.82	9664	13.96
	"DUNCAN-STRELEC, Amanda"	IND	1855	3.26	60	2.85	38	5.04	200	3.73	81	2	2234	3.23
	"BRODERICK, Cliff"	FST	616	1.08	21	1	10	1.33	53	0.99	28	0.69	728	1.05
		FORMAL	56973	95.72	2102	96.82	754	95.2	5357	97.84	4040	98.56	69226	96.07
		INFORMAL	2546	4.28	69	3.18	38	4.8	118	2.16	59	1.44	2830	3.93
		TOTAL	59519	82.6	2171	3.01	792	1.1	5475	7.6	4099	5.69	72056	95.91
Two Candidate Preferred														
	"VOSS, Vivien"	ALP	20472	35.93	707	33.63	320	42.44	1904	35.54	1090	26.98	24493	35.38
#	"FISCHER, Tim"	NP	36501	64.07	1395	66.37	434	57.56	3453	64.46	2950	73.02	44733	64.62



Fowler (90623)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"IRWIN, Julia"	ALP	42610	62.25	3103	54.96	1137	71.55	1772	60.5	850	53.59	49472	61.69
	"DOONER, Lorna"	LP	11255	16.44	1306	23.13	153	9.63	591	20.18	400	25.22	13705	17.09
	"SU, Andrew"	UNI	7795	11.39	289	5.12	207	13.03	177	6.04	64	4.04	8532	10.64
	"SMITH, Rodney"	HAN	4699	6.87	649	11.49	59	3.71	276	9.42	203	12.8	5886	7.34
	"STEVENS, Mark A"	DEM	2089	3.05	299	5.3	33	2.08	113	3.86	69	4.35	2603	3.25
		FORMAL	68448	94.16	5646	93.52	1589	92.01	2929	96.03	1586	98.69	80198	94.22
		INFORMAL	4249	5.84	391	6.48	138	7.99	121	3.97	21	1.31	4920	5.78
		TOTAL	72697	85.41	6037	7.09	1727	2.03	3050	3.58	1607	1.89	85118	93.93
Two Candidate Preferred														
#	"IRWIN, Julia"	ALP	52852	77.21	3829	67.82	1355	85.27	2115	72.21	1065	67.15	61216	76.33
	"DOONER, Lorna"	LP	15596	22.79	1817	32.18	234	14.73	814	27.79	521	32.85	18982	23.67



Gilmore (78777)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"RYAN, Steve"	CDP	1146	1.94	147	3.27	17	2.4	110	1.82	61	1.66	1481	2
#	"GASH, Joanna"	LP	26581	44.95	1930	42.9	251	35.45	2861	47.37	1767	48.15	33390	45.09
	"FRASER, Peter D"	DEM	1865	3.15	217	4.82	17	2.4	206	3.41	139	3.79	2444	3.3
	"BANGE, Jane"	GRN	1529	2.59	205	4.56	27	3.81	163	2.7	96	2.62	2020	2.73
	"McCARTHY, Sandra"	ALP	21361	36.12	1569	34.87	308	43.5	2013	33.33	1258	34.28	26509	35.8
	"DELL, Tom"	HAN	6651	11.25	431	9.58	88	12.43	687	11.37	349	9.51	8206	11.08
		FORMAL	59133	97.59	4499	97.53	708	94.65	6040	98.52	3670	99.03	74050	97.7
		INFORMAL	1462	2.41	114	2.47	40	5.35	91	1.48	36	0.97	1743	2.3
		TOTAL	60595	79.95	4613	6.09	748	0.99	6131	8.09	3706	4.89	75793	96.21
Two Candidate Preferred														
#	"GASH, Joanna"	LP	31826	53.82	2374	52.77	302	42.66	3437	56.9	2074	56.51	40013	54.04
	"McCARTHY, Sandra"	ALP	27307	46.18	2125	47.23	406	57.34	2603	43.1	1596	43.49	34037	45.96



Grayndler (85901)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"ARMANI, Michael"	LP	12290	20.3	1674	24.44	186	15.37	804	20.39	674	23.58	15628	20.73
	"HALE, Sylvia"	NAN	2323	3.84	219	3.2	19	1.57	169	4.29	86	3.01	2816	3.74
	"ROBERTS, Sean"	GRN	2524	4.17	483	7.05	40	3.31	225	5.71	101	3.53	3373	4.47
	"CUMMINGS, Katherine Fiona"	DEM	3203	5.29	555	8.1	47	3.88	270	6.85	226	7.91	4301	5.7
#	"ALBANESE, Anthony"	ALP	34217	56.53	3327	48.57	791	65.37	2141	54.3	1495	52.31	41971	55.67
	"GAO, Ning"	UNI	3099	5.12	200	2.92	87	7.19	151	3.83	84	2.94	3621	4.8
	"WEBB, Warren"	HAN	1853	3.06	227	3.31	23	1.9	107	2.71	132	4.62	2342	3.11
	"KARADJIS, Michael"	DSL	426	0.7	59	0.86	11	0.91	32	0.81	7	0.24	535	0.71
	"ROBINSON, Michael D"	CDP	461	0.76	79	1.15	4	0.33	36	0.91	50	1.75	630	0.84
	"RYDER, John"	NLP	137	0.23	27	0.39	2	0.17	8	0.2	3	0.1	177	0.23
		FORMAL	60533	94.49	6850	94.86	1210	93.15	3943	97.53	2858	98.31	75394	94.79
		INFORMAL	3533	5.51	371	5.14	89	6.85	100	2.47	49	1.69	4142	5.21
		TOTAL	64066	80.55	7221	9.08	1299	1.63	4043	5.08	2907	3.65	79536	92.59
Two Candidate Preferred														
	"ARMANI, Michael"	LP	16392	27.08	2255	32.92	230	19.01	1095	27.77	894	31.28	20866	27.68
