House of Representatives - 2001 Election: Queensland																																							
First Preference Votes and TCP																																							
By Candidate by Polling Place																																							
Brisbane (95781)																																							
		MONSOUR			JANSEN			NIELSEN			LAVELLE			EKERT			DEWAR			# BEVIS			FORMAL			INFORMAL			TOTAL										
		Seb			P R			Richard			Ashley			Sue			Damian			Arch												Two Candidate Preferred							
		LP			HAN			GRN						NP			DEM			ALP												 MONSOUR LP			# BEVIS ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Grange West	304	40.59		14	1.87		46	6.14		8	1.07		14	1.87		50	6.68		313	41.79		749	97.40		20	2.60		769	0.86		353	47.13		396	52.87
	Grovely (Brisbane)	106	25.98		25	6.13		18	4.41		3	0.74		6	1.47		39	9.56		211	51.72		408	94.88		22	5.12		430	0.48		143	35.05		265	64.95
	Hill End	427	28.24		24	1.59		229	15.15		44	2.91		25	1.65		155	10.25		608	40.21		1512	96.80		50	3.20		1562	1.75		524	34.66		988	65.34
	Holy Spirit	839	39.73		48	2.27		166	7.86		9	0.43		29	1.37		243	11.51		778	36.84		2112	95.52		99	4.48		2211	2.48		987	46.73		1125	53.27
	Ithaca Creek	520	39.33		21	1.59		105	7.94		7	0.53		26	1.97		102	7.72		541	40.92		1322	98.14		25	1.86		1347	1.51		606	45.84		716	54.16
	Ithaca South	648	42.41		22	1.44		153	10.01		9	0.59		29	1.90		165	10.80		502	32.85		1528	97.70		36	2.30		1564	1.76		756	49.48		772	50.52
	Kangaroo Point	917	51.46		39	2.19		98	5.50		10	0.56		39	2.19		139	7.80		540	30.30		1782	94.84		97	5.16		1879	2.11		1044	58.59		738	41.41
	Kelvin Grove	467	39.71		20	1.70		118	10.03		19	1.62		26	2.21		153	13.01		373	31.72		1176	96.16		47	3.84		1223	1.37		572	48.64		604	51.36
	Keperra (Brisbane)	955	41.89		65	2.85		78	3.42		9	0.39		74	3.25		104	4.56		995	43.64		2280	96.04		94	3.96		2374	2.67		1123	49.25		1157	50.75
	Mater Hospital	384	38.83		25	2.53		83	8.39		7	0.71		7	0.71		74	7.48		409	41.35		989	94.01		63	5.99		1052	1.18		432	43.68		557	56.32
	Merthyr	519	41.92		17	1.37		90	7.27		14	1.13		23	1.86		124	10.02		451	36.43		1238	94.43		73	5.57		1311	1.47		595	48.06		643	51.94
	Milton	1297	43.45		44	1.47		281	9.41		29	0.97		70	2.35		349	11.69		915	30.65		2985	96.85		97	3.15		3082	3.46		1550	51.93		1435	48.07
	Mitchelton (Brisbane)	732	37.54		69	3.54		104	5.33		16	0.82		55	2.82		128	6.56		846	43.38		1950	96.63		68	3.37		2018	2.27		897	46.00		1053	54.00
	New Farm	1290	40.44		42	1.32		255	7.99		36	1.13		61	1.91		391	12.26		1115	34.95		3190	95.85		138	4.15		3328	3.74		1522	47.71		1668	52.29
	Newmarket	781	40.70		41	2.14		124	6.46		9	0.47		44	2.29		185	9.64		735	38.30		1919	95.76		85	4.24		2004	2.25		910	47.42		1009	52.58
	Newmarket South	283	40.03		27	3.82		29	4.10		6	0.85		16	2.26		55	7.78		291	41.16		707	95.03		37	4.97		744	0.84		339	47.95		368	52.05
	Oxford Park (Brisbane)	224	36.78		21	3.45		22	3.61		5	0.82		24	3.94		34	5.58		279	45.81		609	95.91		26	4.09		635	0.71		267	43.84		342	56.16
	Paddington	631	39.91		15	0.95		166	10.50		22	1.39		25	1.58		168	10.63		554	35.04		1581	96.99		49	3.01		1630	1.83		743	47.00		838	53.00
	Petrie Terrace	318	36.26		19	2.17		86	9.81		6	0.68		14	1.60		106	12.09		328	37.40		877	96.91		28	3.09		905	1.02		390	44.47		487	55.53
	Princess Alexandra Hospital	92	26.67		14	4.06		26	7.54		8	2.32		5	1.45		25	7.25		175	50.72		345	94.52		20	5.48		365	0.41		105	30.43		240	69.57
	Rainworth	898	46.15		25	1.28		196	10.07		10	0.51		59	3.03		138	7.09		620	31.86		1946	97.06		59	2.94		2005	2.25		1028	52.83		918	47.17
	Red Hill	559	35.58		25	1.59		189	12.03		10	0.64		31	1.97		219	13.94		538	34.25		1571	96.09		64	3.91		1635	1.84		693	44.11		878	55.89
	Royal Brisbane Hospital	94	33.57		5	1.79		26	9.29		0	0.00		7	2.50		28	10.00		120	42.86		280	95.56		13	4.44		293	0.33		114	40.71		166	59.29
	South Brisbane	479	30.13		24	1.51		197	12.39		26	1.64		17	1.07		171	10.75		676	42.52		1590	94.19		98	5.81		1688	1.90		567	35.66		1023	64.34
	Spring Hill	510	43.52		19	1.62		99	8.45		14	1.19		22	1.88		129	11.01		379	32.34		1172	94.21		72	5.79		1244	1.40		611	52.13		561	47.87			
	Stafford (Brisbane)	179	38.66		18	3.89		30	6.48		2	0.43		5	1.08		43	9.29		186	40.17		463	94.11		29	5.89		492	0.55		210	45.36		253	54.64			
	Stafford West (Brisbane)	120	39.74		13	4.30		15	4.97		3	0.99		4	1.32		26	8.61		121	40.07		302	96.79		10	3.21		312	0.35		148	49.01		154	50.99			
	Toowong (Brisbane)	172	40.28		14	3.28		31	7.26		2	0.47		8	1.87		51	11.94		149	34.89		427	94.89		23	5.11		450	0.51		203	47.54		224	52.46			
	West End	530	20.66		38	1.48		395	15.40		68	2.65		19	0.74		280	10.92		1235	48.15		2565	94.58		147	5.42		2712	3.05		649	25.30		1916	74.70			
	Wilston School	1271	41.36		53	1.72		162	5.27		24	0.78		67	2.18		261	8.49		1235	40.19		3073	96.33		117	3.67		3190	3.58		1499	48.78		1574	51.22			
	Windsor	539	37.22		43	2.97		101	6.98		15	1.04		30	2.07		145	10.01		575	39.71		1448	94.52		84	5.48		1532	1.72		663	45.79		785	54.21			
	Windsor School	545	39.12		28	2.01		96	6.89		6	0.43		8	0.57		120	8.61		590	42.35		1393	96.00		58	4.00		1451	1.63		623	44.72		770	55.28			
	Special Hospitals	274	46.84		11	1.88		1	0.17		2	0.34		24	4.10		7	1.20		266	45.47		585	97.99		12	2.01		597	0.67		305	52.14		280	47.86			
	Total Ordinary	26706	39.15		1400	2.05		5301	7.77		702	1.03		1474	2.16		6437	9.44		26200	38.41		68220	96.00		2839	4.00		71059	79.80		31745	46.53		36475	53.47			
	ABSENT	3049	39.74		220	2.87		730	9.52		95	1.24		193	2.52		780	10.17		2605	33.95		7672	96.39		287	3.61		7959	8.94		3786	49.35		3886	50.65			
	POSTAL	1787	39.40		143	3.15		169	3.73		22	0.49		97	2.14		209	4.61		2108	46.48		4535	98.65		62	1.35		4597	5.16		2057	45.36		2478	54.64			
	PRE_POLL	1938	42.84		99	2.19		408	9.02		38	0.84		84	1.86		389	8.60		1568	34.66		4524	98.05		90	1.95		4614	5.18		2299	50.82		2225	49.18			
	PROVISIONAL	224	28.83		16	2.06		94	12.10		7	0.90		15	1.93		132	16.99		289	37.19		777	95.45		37	4.55		814	0.91		293	37.71		484	62.29			
	Division Summary	33704	39.32		1878	2.19		6702	7.82		864	1.01		1863	2.17		7947	9.27		32770	38.23		85728	96.28		3315	3.72		89043	92.97		40180	46.87		45548	53.13			
																																							
																																				
																																				
																																				
																																				
