#	"LIVERMORE, Kirsten"	ALP	35191	57.68	2757	56.89	343	66.86	1543	57.88	2658	46.72	42492	56.86
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Dawson (87405)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"PUKALLUS, Jan"	CEC	588	0.87	46	1.13	11	1.58	39	1.01	8	0.24	692	0.87
	"JONES, Barry"	GRN	1569	2.33	156	3.84	22	3.16	153	3.96	40	1.20	1940	2.45
#	"KELLY, De-Anne"	NP	33918	50.36	1884	46.43	270	38.74	1934	50.03	1821	54.67	39827	50.22
	"FEENEY, Cherry"	ALP	22919	34.03	1263	31.12	296	42.47	1218	31.51	1086	32.60	26782	33.77
	"ELLUL, Andrew Bernard"	IND	834	1.24	90	2.22	10	1.43	78	2.02	38	1.14	1050	1.32
	"OFFIELD, Karen"	DEM	1724	2.56	192	4.73	23	3.30	169	4.37	87	2.61	2195	2.77
	"ROBINSON, Rob"	HAN	5796	8.61	427	10.52	65	9.33	275	7.11	251	7.54	6814	8.59
		FORMAL	67348	95.02	4058	95.57	697	94.83	3866	97.45	3331	97.77	79300	95.28
		INFORMAL	3527	4.98	188	4.43	38	5.17	101	2.55	76	2.23	3930	4.72
		TOTAL	70875	85.16	4246	5.10	735	0.88	3967	4.77	3407	4.09	83230	95.22
Two Candidate Preferred														
#	"KELLY, De-Anne"	NP	38894	57.75	2405	59.27	338	48.49	2301	59.52	2049	61.51	45987	57.99
	"FEENEY, Cherry"	ALP	28454	42.25	1653	40.73	359	51.51	1565	40.48	1282	38.49	33313	42.01
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Dickson (88001)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"HYLAND, Terry"	IND	1028	1.51	109	2.26	11	3.46	49	1.70	23	0.64	1220	1.53
	"KERNOT, Cheryl"	ALP	22675	33.24	1571	32.51	118	37.11	938	32.46	1255	34.99	26557	33.26
	"TURNER, Shayne"	DEM	3638	5.33	333	6.89	17	5.35	156	5.40	152	4.24	4296	5.38
#	"DUTTON, Peter"	LP	31058	45.53	2030	42.00	110	34.59	1395	48.27	1797	50.10	36390	45.58
	"KIMLIN, Gary"	ORP	391	0.57	56	1.16	4	1.26	22	0.76	12	0.33	485	0.61
	"WHITNEY, Wayne"	HAN	2077	3.04	216	4.47	17	5.35	101	3.49	164	4.57	2575	3.23
	"KRAMER, Paul"	GRN	2338	3.43	273	5.65	25	7.86	109	3.77	67	1.87	2812	3.52
	"KESSELS, Colin"	IND	4770	6.99	207	4.28	15	4.72	107	3.70	104	2.90	5203	6.52
	"BARNES, J F"	IND	240	0.35	38	0.79	1	0.31	13	0.45	13	0.36	305	0.38
		FORMAL	68215	94.06	4833	94.75	318	90.08	2890	97.57	3587	98.11	79843	94.38
		INFORMAL	4311	5.94	268	5.25	35	9.92	72	2.43	69	1.89	4755	5.62
		TOTAL	72526	85.73	5101	6.03	353	0.42	2962	3.50	3656	4.32	84598	96.13
Two Candidate Preferred														
	"KERNOT, Cheryl"	ALP	30086	44.10	2197	45.46	165	51.89	1210	41.87	1497	41.73	35155	44.03
#	"DUTTON, Peter"	LP	38129	55.90	2636	54.54	153	48.11	1680	58.13	2090	58.27	44688	55.97
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Fadden (86004)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"MERLEHAN, Ray"	ALP	19681	30.89	1553	30.03	139	35.55	1044	28.84	1017	26.09	23434	30.51
	"WOOLFORD, Julian"	GRN	1786	2.80	325	6.28	14	3.58	110	3.04	70	1.80	2305	3.00
#	"JULL, David Francis"	LP	35602	55.87	2563	49.56	196	50.13	2068	57.13	2427	62.26	42856	55.80
	"COTTER, Neil"	DEM	2664	4.18	342	6.61	16	4.09	157	4.34	129	3.31	3308	4.31
	"COYLE, Chris"	HAN	3986	6.26	389	7.52	26	6.65	241	6.66	255	6.54	4897	6.38
		FORMAL	63719	94.12	5172	94.73	391	94.90	3620	96.71	3898	97.79	76800	94.46
		INFORMAL	3981	5.88	288	5.27	21	5.10	123	3.29	88	2.21	4501	5.54
		TOTAL	67700	83.27	5460	6.72	412	0.51	3743	4.60	3986	4.90	81301	94.53
Two Candidate Preferred														
	"MERLEHAN, Ray"	ALP	24176	37.94	2095	40.51	171	43.73	1280	35.36	1240	31.81	28962	37.71
#	"JULL, David Francis"	LP	39543	62.06	3077	59.49	220	56.27	2340	64.64	2658	68.19	47838	62.29
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Fairfax (84217)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"SOMLYAY, Alex"	LP	29720	46.66	1956	44.67	226	38.50	1836	47.15	2130	57.99	35868	47.05
	"JACKSON, Karen"	DEM	3000	4.71	285	6.51	52	8.86	185	4.75	148	4.03	3670	4.81
	"MACKELLAR, Jim"	HAN	5217	8.19	424	9.68	48	8.18	351	9.01	241	6.56	6281	8.24
	"RINGROSE, Joy"	GRN	3092	4.85	327	7.47	58	9.88	213	5.47	101	2.75	3791	4.97
	"HENDERSON, John"	ALP	16122	25.31	1044	23.84	171	29.13	972	24.96	792	21.56	19101	25.06
	"PAULGER, Shane Peter Stanley"	IND	6546	10.28	343	7.83	32	5.45	337	8.65	261	7.11	7519	9.86
		FORMAL	63697	95.52	4379	95.42	587	92.30	3894	97.64	3673	98.50	76230	95.73
		INFORMAL	2990	4.48	210	4.58	49	7.70	94	2.36	56	1.50	3399	4.27
		TOTAL	66687	83.75	4589	5.76	636	0.80	3988	5.01	3729	4.68	79629	94.55
Two Candidate Preferred														
#	"SOMLYAY, Alex"	LP	37361	58.65	2588	59.10	307	52.30	2366	60.76	2513	68.42	45135	59.21
	"HENDERSON, John"	ALP	26336	41.35	1791	40.90	280	47.70	1528	39.24	1160	31.58	31095	40.79
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Fisher (85315)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"TANNOCK, Bruce"	HAN	4680	7.42	332	8.19	63	9.06	462	8.47	301	7.46	5838	7.55
	"ARMSTRONG, Geoff"	DEM	2325	3.69	250	6.17	32	4.60	154	2.82	111	2.75	2872	3.71
	"O'DONNELL, Ray"	ALP	16088	25.50	954	23.54	199	28.63	1299	23.83	866	21.47	19406	25.10
	"McLEOD, Tony"	GRN	2486	3.94	282	6.96	41	5.90	152	2.79	71	1.76	3032	3.92
#	"SLIPPER, Peter"	LP	32465	51.46	1980	48.86	316	45.47	2953	54.16	2459	60.97	40173	51.95
	"HOURIGAN, Ros"	IND	5047	8.00	254	6.27	44	6.33	432	7.92	225	5.58	6002	7.76
		FORMAL	63091	95.30	4052	96.11	695	91.21	5452	97.92	4033	97.72	77323	95.61
		INFORMAL	3113	4.70	164	3.89	67	8.79	116	2.08	94	2.28	3554	4.39
		TOTAL	66204	81.86	4216	5.21	762	0.94	5568	6.88	4127	5.10	80877	94.80
Two Candidate Preferred														
	"O'DONNELL, Ray"	ALP	24354	38.60	1583	39.07	302	43.45	1889	34.65	1207	29.93	29335	37.94
#	"SLIPPER, Peter"	LP	38737	61.40	2469	60.93	393	56.55	3563	65.35	2826	70.07	47988	62.06
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Forde (86672)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"SMITH, Val"	ALP	21569	33.03	1586	31.49	236	39.33	844	32.07	1189	34.16	25424	33.00
#	"ELSON, Kay"	LP	32525	49.81	2357	46.80	240	40.00	1333	50.65	1808	51.94	38263	49.67
	"DICKSON, Alan"	DEM	2961	4.53	355	7.05	31	5.17	127	4.83	146	4.19	3620	4.70
	"NGAHOORO, Alice"	HAN	6321	9.68	485	9.63	70	11.67	230	8.74	266	7.64	7372	9.57
	"CLYNE, Rose"	GRN	1917	2.94	253	5.02	23	3.83	98	3.72	72	2.07	2363	3.07
		FORMAL	65293	93.82	5036	94.08	600	94.34	2632	96.73	3481	97.62	77042	94.11
		INFORMAL	4298	6.18	317	5.92	36	5.66	89	3.27	85	2.38	4825	5.89
		TOTAL	69591	85.00	5353	6.54	636	0.78	2721	3.32	3566	4.36	81867	94.46
Two Candidate Preferred														
	"SMITH, Val"	ALP	27935	42.78	2110	41.90	296	49.33	1074	40.81	1420	40.79	32835	42.62
#	"ELSON, Kay"	LP	37358	57.22	2926	58.10	304	50.67	1558	59.19	2061	59.21	44207	57.38
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Griffith (92367)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"ROOKE, Joseph"		392	0.56	100	1.70	5	1.06	30	1.05	20	0.41	547	0.65
	"McMAHON, Edmund Gavin"	HAN	1735	2.49	216	3.66	15	3.18	80	2.81	174	3.54	2220	2.65
	"WILSON, Rob"	GRN	2122	3.05	332	5.63	35	7.42	106	3.72	76	1.55	2671	3.19
	"VASTA, Ross"	LP	26702	38.32	2231	37.85	162	34.32	1218	42.74	1936	39.38	32249	38.48
	"RENDELL, David"	DEM	3109	4.46	404	6.85	34	7.20	179	6.28	103	2.10	3829	4.57
	"GRAHAM, Ann"	NP	1276	1.83	143	2.43	6	1.27	65	2.28	101	2.05	1591	1.90
#	"RUDD, Kevin"	ALP	34345	49.29	2469	41.88	215	45.55	1172	41.12	2506	50.98	40707	48.57
		FORMAL	69681	95.61	5895	95.65	472	92.19	2850	97.37	4916	98.52	83814	95.82
		INFORMAL	3201	4.39	268	4.35	40	7.81	77	2.63	74	1.48	3660	4.18
		TOTAL	72882	83.32	6163	7.05	512	0.59	2927	3.35	4990	5.70	87474	94.70
Two Candidate Preferred														
	"VASTA, Ross"	LP	30526	43.81	2792	47.36	199	42.16	1441	50.56	2202	44.79	37160	44.34
#	"RUDD, Kevin"	ALP	39155	56.19	3103	52.64	273	57.84	1409	49.44	2714	55.21	46654	55.66
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Groom (84838)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"KANE, Michael"	GRN	2280	3.49	247	5.39	48	7.84	127	3.73	72	1.76	2774	3.55
	"WUERSCHING, Barbara"	NP	7087	10.84	509	11.11	53	8.66	328	9.64	586	14.36	8563	10.97
	"HOY, David"	HAN	5813	8.89	406	8.86	57	9.31	291	8.56	391	9.58	6958	8.92
#	"MACFARLANE, Ian"	LP	30546	46.73	2041	44.53	229	37.42	1726	50.75	2031	49.77	36573	46.86
	"KING, Leeann"	ALP	15724	24.05	1007	21.97	179	29.25	734	21.58	823	20.17	18467	23.66
	"BERRY, Rob"	IND	1861	2.85	136	2.97	18	2.94	82	2.41	95	2.33	2192	2.81
	"EYRES, Stephen"	DEM	2060	3.15	237	5.17	28	4.58	113	3.32	83	2.03	2521	3.23
		FORMAL	65371	96.33	4583	96.95	612	96.68	3401	98.29	4081	98.57	78048	96.57
		INFORMAL	2493	3.67	144	3.05	21	3.32	59	1.71	59	1.43	2776	3.43
		TOTAL	67864	83.97	4727	5.85	633	0.78	3460	4.28	4140	5.12	80824	95.27
Two Candidate Preferred														
#	"MACFARLANE, Ian"	LP	42244	64.62	3006	65.59	339	55.39	2310	67.92	2903	71.13	50802	65.09
	"KING, Leeann"	ALP	23127	35.38	1577	34.41	273	44.61	1091	32.08	1178	28.87	27246	34.91
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Herbert (90904)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WEIL, Anthony John"	HAN	4857	6.95	335	9.50	91	10.09	310	6.82	234	6.87	5827	7.08
	"HOOLIHAN, Richard"	DEM	2059	2.95	160	4.54	28	3.10	153	3.37	94	2.76	2494	3.03
	"BOWN, Conway"	IND	5588	8.00	209	5.92	84	9.31	402	8.85	190	5.58	6473	7.87
	"HILL, Jenny"	ALP	25975	37.18	1173	33.25	364	40.35	1195	26.30	1190	34.93	29897	36.35
#	"LINDSAY, Peter"	LP	29562	42.31	1508	42.74	292	32.37	2345	51.61	1642	48.19	35349	42.98
	"GODDARD, Anne"	GRN	1823	2.61	143	4.05	43	4.77	139	3.06	57	1.67	2205	2.68
		FORMAL	69864	94.75	3528	95.25	902	92.70	4544	98.16	3407	98.10	82245	95.07
		INFORMAL	3868	5.25	176	4.75	71	7.30	85	1.84	66	1.90	4266	4.93
		TOTAL	73732	85.23	3704	4.28	973	1.12	4629	5.35	3473	4.01	86511	95.17
Two Candidate Preferred														
	"HILL, Jenny"	ALP	34447	49.31	1662	47.11	506	56.10	1693	37.26	1482	43.50	39790	48.38
#	"LINDSAY, Peter"	LP	35417	50.69	1866	52.89	396	43.90	2851	62.74	1925	56.50	42455	51.62
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Hinkler (81566)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"BATES, Theresa"	GRN	1532	2.47	165	4.47	27	5.28	113	2.40	67	1.76	1904	2.55
	"MELVILLE, Peter"	IND	6118	9.87	311	8.43	43	8.41	427	9.06	248	6.50	7147	9.57
	"WHITE, Lisa"	DEM	1046	1.69	164	4.45	11	2.15	107	2.27	65	1.70	1393	1.86
	"DORRON, Cheryl"	ALP	23915	38.58	1315	35.65	237	46.38	1637	34.72	1379	36.14	28483	38.12
#	"NEVILLE, Paul"	NP	24037	38.78	1378	37.35	135	26.42	2013	42.69	1668	43.71	29231	39.12
	"JANKE, Martin"	HAN	5341	8.62	356	9.65	58	11.35	418	8.87	389	10.19	6562	8.78
		FORMAL	61989	95.26	3689	95.35	511	93.76	4715	97.64	3816	98.43	74720	95.55
		INFORMAL	3087	4.74	180	4.65	34	6.24	114	2.36	61	1.57	3476	4.45
		TOTAL	65076	83.22	3869	4.95	545	0.70	4829	6.18	3877	4.96	78196	95.87
Two Candidate Preferred														
	"DORRON, Cheryl"	ALP	31299	50.49	1795	48.66	321	62.82	2165	45.92	1748	45.81	37328	49.96
#	"NEVILLE, Paul"	NP	30690	49.51	1894	51.34	190	37.18	2550	54.08	2068	54.19	37392	50.04
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Kennedy (84739)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WALL, Jo"	DEM	1836	2.87	259	5.24	36	4.68	110	5.86	66	1.67	2307	3.06
	"RIVAS, Cherie"	GRN	1307	2.04	162	3.27	24	3.12	54	2.88	54	1.37	1601	2.12
	"NEILAN, Alan"	ALP	15174	23.73	1180	23.85	242	31.47	479	25.53	538	13.65	17613	23.33
	"LYLE, Mary"	NP	8815	13.78	687	13.89	80	10.40	240	12.79	896	22.73	10718	14.20
	"HARRIS, Judith"	CEC	182	0.28	27	0.55	3	0.39	3	0.16	14	0.36	229	0.30
#	"KATTER, Bob"	IND	30331	47.43	2099	42.43	310	40.31	769	40.99	2046	51.90	35555	47.10
	"BURNETT, Jerry"	HAN	6304	9.86	533	10.77	74	9.62	221	11.78	328	8.32	7460	9.88
		FORMAL	63949	95.07	4947	95.85	769	92.21	1876	97.66	3942	98.95	75483	95.35
		INFORMAL	3319	4.93	214	4.15	65	7.79	45	2.34	42	1.05	3685	4.65
		TOTAL	67268	84.97	5161	6.52	834	1.05	1921	2.43	3984	5.03	79168	93.43
Two Candidate Preferred														
	"NEILAN, Alan"	ALP	19460	30.43	1705	34.47	313	40.70	668	35.61	735	18.65	22881	30.31
#	"KATTER, Bob"	IND	44489	69.57	3242	65.53	456	59.30	1208	64.39	3207	81.35	52602	69.69
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Leichhardt (85689)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"EAST, Thomas James"	HAN	5383	8.46	336	9.75	97	8.79	255	7.10	253	10.13	6324	8.51
#	"ENTSCH, Warren"	LP	30727	48.29	1718	49.87	452	40.98	1935	53.88	1383	55.39	36215	48.76
	"TREZISE, Matt"	ALP	21553	33.87	994	28.85	408	36.99	987	27.49	694	27.79	24636	33.17
	"METCALFE, Jonathan"	GRN	3323	5.22	193	5.60	70	6.35	221	6.15	83	3.32	3890	5.24
	"PUGH, Rata Hami"	IND	444	0.70	58	1.68	15	1.36	28	0.78	16	0.64	561	0.76
	"SALIER, Harold"	DEM	2203	3.46	146	4.24	61	5.53	165	4.59	68	2.72	2643	3.56
		FORMAL	63633	93.72	3445	95.88	1103	92.22	3591	97.37	2497	97.31	74269	94.08
		INFORMAL	4265	6.28	148	4.12	93	7.78	97	2.63	69	2.69	4672	5.92
		TOTAL	67898	86.01	3593	4.55	1196	1.52	3688	4.67	2566	3.25	78941	92.13
Two Candidate Preferred														
#	"ENTSCH, Warren"	LP	35396	55.63	2078	60.32	563	51.04	2241	62.41	1606	64.32	41884	56.39
	"TREZISE, Matt"	ALP	28237	44.37	1367	39.68	540	48.96	1350	37.59	891	35.68	32385	43.61
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Lilley (87642)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"McDONOUGH, Rod"	DEM	3724	5.65	487	8.82	35	6.51	178	5.82	141	2.83	4565	5.70
	"ROSS, David"	LP	26205	39.73	2173	39.34	165	30.67	1389	45.45	1923	38.61	31855	39.79
	"BOCQUEE, Pierre"	HAN	2365	3.59	244	4.42	32	5.95	123	4.02	150	3.01	2914	3.64
	"MEEHAN, Sue"	GRN	2397	3.63	356	6.44	26	4.83	138	4.52	94	1.89	3011	3.76
#	"SWAN, Wayne"	ALP	31268	47.41	2264	40.98	280	52.04	1228	40.18	2673	53.66	37713	47.11
		FORMAL	65959	96.07	5524	96.54	538	94.39	3056	97.39	4981	98.59	80058	96.29
		INFORMAL	2700	3.93	198	3.46	32	5.61	82	2.61	71	1.41	3083	3.71
		TOTAL	68659	82.58	5722	6.88	570	0.69	3138	3.77	5052	6.08	83141	94.86
Two Candidate Preferred														
	"ROSS, David"	LP	29593	44.87	2663	48.21	207	38.48	1593	52.13	2103	42.22	36159	45.17
#	"SWAN, Wayne"	ALP	36366	55.13	2861	51.79	331	61.52	1463	47.87	2878	57.78	43899	54.83
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
Longman (83408)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"BECKETT, Stephen"	ALP	23933	37.16	1396	33.39	221	41.94	934	33.93	1145	32.09	27629	36.62
	"SCOPES, Eve"	GRN	2098	3.26	257	6.15	37	7.02	93	3.38	71	1.99	2556	3.39
	"PATRICK, Bronwyn"	DEM	2510	3.90	242	5.79	24	4.55	110	4.00	106	2.97	2992	3.97
#	"BROUGH, Mal"	LP	29090	45.16	1769	42.31	182	34.54	1289	46.82	1899	53.22	34229	45.37
	"HALLAM, Brian"	IND	1449	2.25	107	2.56	13	2.47	49	1.78	47	1.32	1665	2.21
	"HARDWICK, Leslie Vernon"	CEC	109	0.17	20	0.48	2	0.38	9	0.33	8	0.22	148	0.20
	"BOWDEN, Bert"	HAN	5224	8.11	390	9.33	48	9.11	269	9.77	292	8.18	6223	8.25
		FORMAL	64413	94.45	4181	95.28	527	93.61	2753	96.77	3568	98.00	75442	94.73
		INFORMAL	3787	5.55	207	4.72	36	6.39	92	3.23	73	2.00	4195	5.27
		TOTAL	68200	85.64	4388	5.51	563	0.71	2845	3.57	3641	4.57	79637	95.48
Two Candidate Preferred														
	"BECKETT, Stephen"	ALP	30794	47.81	1932	46.21	287	54.46	1234	44.82	1421	39.83	35668	47.28
#	"BROUGH, Mal"	LP	33619	52.19	2249	53.79	240	45.54	1519	55.18	2147	60.17	39774	52.72
	EXHAUSTED		0		0		0		0		0		0	
														
														
														
McPherson (94653)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"LIGHT, Inge"	GRN	3416	4.98	275	8.15	62	7.57	370	4.63	97	2.66	4220	5.00
	"LEWIS, Paul"	HAN	4011	5.84	234	6.94	61	7.45	468	5.86	215	5.90	4989	5.91
#	"MAY, Margaret"	LP	37842	55.12	1741	51.62	398	48.60	4479	56.06	2181	59.82	46641	55.21
	"BRADLEY, Ronald"	IND	475	0.69	44	1.30	7	0.85	59	0.74	22	0.60	607	0.72
	"TRIGGER, Kellie"	ALP	19726	28.73	834	24.73	244	29.79	2262	28.31	989	27.13	24055	28.47
