Senate - 2001 Election:  Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Petrie (89711)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Carseldine		3	0.15		1	0.05		0	0.00		4	0.19		602	29.29		21	1.02		4	0.19		2	0.10		629	30.61		0	0.00		0	0.00		0	0.00		0	0.00		105	5.11		10	0.49		0	0.00		0	0.00		115	5.60		11	0.54		1	0.05		0	0.00		12	0.58		36	1.75		5	0.24		0	0.00		0	0.00		41	2.00		15	0.73		0	0.00		0	0.00		15	0.73		2	0.10		0	0.00		0	0.00		2	0.10		94	4.57		17	0.83		0	0.00		0	0.00		1	0.05		112	5.45		952	46.33		15	0.73		6	0.29		0	0.00		0	0.00		973	47.35		10	0.49		0	0.00		0	0.00		10	0.49		123	5.99		18	0.88		1	0.05		0	0.00		142	6.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2055	97.53		52	2.47		2107	2.46																																													
	Chermside		0	0.00		0	0.00		0	0.00		0	0.00		167	41.34		0	0.00		0	0.00		0	0.00		167	41.34		0	0.00		0	0.00		0	0.00		0	0.00		6	1.49		2	0.50		0	0.00		0	0.00		8	1.98		5	1.24		1	0.25		1	0.25		7	1.73		7	1.73		0	0.00		0	0.00		0	0.00		7	1.73		8	1.98		1	0.25		1	0.25		10	2.48		0	0.00		2	0.50		0	0.00		2	0.50		16	3.96		4	0.99		0	0.00		0	0.00		0	0.00		20	4.95		147	36.39		1	0.25		0	0.00		0	0.00		0	0.00		148	36.63		5	1.24		0	0.00		0	0.00		5	1.24		25	6.19		3	0.74		0	0.00		0	0.00		28	6.93		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		2	0.50		404	96.65		14	3.35		418	0.49																																													
	Chermside Garden Settlement		1	0.22		1	0.22		0	0.00		2	0.43		153	32.90		1	0.22		1	0.22		0	0.00		155	33.33		1	0.22		0	0.00		0	0.00		1	0.22		24	5.16		3	0.65		0	0.00		0	0.00		27	5.81		3	0.65		0	0.00		0	0.00		3	0.65		7	1.51		1	0.22		0	0.00		0	0.00		8	1.72		1	0.22		1	0.22		0	0.00		2	0.43		0	0.00		0	0.00		0	0.00		0	0.00		15	3.23		3	0.65		0	0.00		0	0.00		0	0.00		18	3.87		215	46.24		3	0.65		1	0.22		0	0.00		0	0.00		219	47.10		5	1.08		1	0.22		0	0.00		6	1.29		23	4.95		1	0.22		0	0.00		0	0.00		24	5.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		465	92.45		38	7.55		503	0.59																																													
	Chermside West		10	0.33		1	0.03		0	0.00		11	0.37		863	28.72		24	0.80		4	0.13		2	0.07		893	29.72		1	0.03		0	0.00		0	0.00		1	0.03		138	4.59		14	0.47		0	0.00		0	0.00		152	5.06		41	1.36		1	0.03		2	0.07		44	1.46		90	3.00		12	0.40		0	0.00		2	0.07		104	3.46		19	0.63		3	0.10		1	0.03		23	0.77		2	0.07		1	0.03		0	0.00		3	0.10		175	5.82		27	0.90		0	0.00		0	0.00		0	0.00		202	6.72		1221	40.63		10	0.33		6	0.20		1	0.03		0	0.00		1238	41.20		15	0.50		0	0.00		0	0.00		15	0.50		294	9.78		23	0.77		1	0.03		1	0.03		319	10.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3005	96.65		104	3.35		3109	3.63																																													
	Clontarf		9	0.39		3	0.13		0	0.00		12	0.52		862	37.24		12	0.52		1	0.04		1	0.04		876	37.84		1	0.04		0	0.00		0	0.00		1	0.04		80	3.46		9	0.39		0	0.00		0	0.00		89	3.84		12	0.52		3	0.13		0	0.00		15	0.65		65	2.81		8	0.35		0	0.00		0	0.00		73	3.15		32	1.38		4	0.17		0	0.00		36	1.56		3	0.13		0	0.00		0	0.00		3	0.13		205	8.86		17	0.73		0	0.00		0	0.00		0	0.00		222	9.59		775	33.48		9	0.39		3	0.13		0	0.00		1	0.04		788	34.04		32	1.38		1	0.04		0	0.00		33	1.43		154	6.65		10	0.43		0	0.00		2	0.09		166	7.17		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		2315	96.86		75	3.14		2390	2.79																																													
	Clontarf Beach		6	0.27		0	0.00		0	0.00		6	0.27		871	39.77		18	0.82		4	0.18		1	0.05		894	40.82		2	0.09		0	0.00		0	0.00		2	0.09		65	2.97		7	0.32		0	0.00		0	0.00		72	3.29		17	0.78		2	0.09		0	0.00		19	0.87		37	1.69		2	0.09		1	0.05		0	0.00		40	1.83		15	0.68		2	0.09		0	0.00		17	0.78		1	0.05		1	0.05		1	0.05		3	0.14		161	7.35		25	1.14		0	0.00		0	0.00		0	0.00		186	8.49		740	33.79		7	0.32		2	0.09		0	0.00		0	0.00		749	34.20		21	0.96		1	0.05		0	0.00		22	1.00		168	7.67		9	0.41		0	0.00		1	0.05		178	8.13		2	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.09		2190	97.68		52	2.32		2242	2.62																																													
	Craigslea		2	0.17		0	0.00		0	0.00		2	0.17		329	28.34		12	1.03		2	0.17		2	0.17		345	29.72		0	0.00		0	0.00		0	0.00		0	0.00		48	4.13		7	0.60		0	0.00		0	0.00		55	4.74		6	0.52		1	0.09		0	0.00		7	0.60		32	2.76		7	0.60		1	0.09		0	0.00		40	3.45		4	0.34		1	0.09		0	0.00		5	0.43		0	0.00		0	0.00		0	0.00		0	0.00		38	3.27		9	0.78		0	0.00		0	0.00		0	0.00		47	4.05		574	49.44		11	0.95		3	0.26		0	0.00		0	0.00		588	50.65		1	0.09		2	0.17		0	0.00		3	0.26		62	5.34		6	0.52		0	0.00		0	0.00		68	5.86		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1161	97.89		25	2.11		1186	1.39																																													
	Deception Bay South (Petrie)		1	0.08		0	0.00		0	0.00		1	0.08		530	42.57		8	0.64		1	0.08		0	0.00		539	43.29		1	0.08		0	0.00		0	0.00		1	0.08		25	2.01		1	0.08		0	0.00		0	0.00		26	2.09		8	0.64		1	0.08		0	0.00		9	0.72		19	1.53		1	0.08		0	0.00		0	0.00		20	1.61		17	1.37		0	0.00		0	0.00		17	1.37		1	0.08		0	0.00		0	0.00		1	0.08		126	10.12		3	0.24		0	0.00		0	0.00		0	0.00		129	10.36		374	30.04		5	0.40		2	0.16		0	0.00		0	0.00		381	30.60		24	1.93		1	0.08		1	0.08		26	2.09		85	6.83		6	0.48		0	0.00		1	0.08		92	7.39		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.24		1245	97.19		36	2.81		1281	1.50																																													
	Everton Park (Petrie)		2	0.52		0	0.00		0	0.00		2	0.52		121	31.59		4	1.04		0	0.00		0	0.00		125	32.64		0	0.00		0	0.00		0	0.00		0	0.00		10	2.61		0	0.00		0	0.00		0	0.00		10	2.61		3	0.78		1	0.26		0	0.00		4	1.04		8	2.09		1	0.26		0	0.00		0	0.00		9	2.35		3	0.78		0	0.00		0	0.00		3	0.78		1	0.26		0	0.00		0	0.00		1	0.26		21	5.48		2	0.52		0	0.00		0	0.00		0	0.00		23	6.01		179	46.74		2	0.52		0	0.00		0	0.00		0	0.00		181	47.26		1	0.26		0	0.00		0	0.00		1	0.26		22	5.74		2	0.52		0	0.00		0	0.00		24	6.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		383	96.96		12	3.04		395	0.46																																													
	Everton Park North (Petrie)		1	0.09		0	0.00		0	0.00		1	0.09		310	27.73		12	1.07		1	0.09		0	0.00		323	28.89		0	0.00		0	0.00		0	0.00		0	0.00		28	2.50		7	0.63		0	0.00		0	0.00		35	3.13		20	1.79		1	0.09		1	0.09		22	1.97		21	1.88		2	0.18		0	0.00		0	0.00		23	2.06		13	1.16		1	0.09		0	0.00		14	1.25		1	0.09		0	0.00		0	0.00		1	0.09		48	4.29		6	0.54		0	0.00		0	0.00		0	0.00		54	4.83		531	47.50		6	0.54		1	0.09		0	0.00		2	0.18		540	48.30		7	0.63		0	0.00		0	0.00		7	0.63		92	8.23		5	0.45		0	0.00		1	0.09		98	8.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1118	97.90		24	2.10		1142	1.33																																													
	Kippa-Ring		7	0.22		2	0.06		1	0.03		10	0.31		1331	41.78		18	0.56		2	0.06		2	0.06		1353	42.47		3	0.09		0	0.00		0	0.00		3	0.09		64	2.01		4	0.13		0	0.00		1	0.03		69	2.17		31	0.97		3	0.09		2	0.06		36	1.13		80	2.51		14	0.44		0	0.00		0	0.00		94	2.95		38	1.19		3	0.09		0	0.00		41	1.29		4	0.13		0	0.00		0	0.00		4	0.13		206	6.47		13	0.41		1	0.03		0	0.00		0	0.00		220	6.91		1118	35.09		8	0.25		2	0.06		0	0.00		1	0.03		1129	35.44		47	1.48		0	0.00		0	0.00		47	1.48		171	5.37		7	0.22		0	0.00		1	0.03		179	5.62		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3186	96.66		110	3.34		3296	3.85																																													
	Kippa-Ring North		4	0.23		4	0.23		0	0.00		8	0.46		667	38.55		6	0.35		0	0.00		0	0.00		673	38.90		1	0.06		0	0.00		0	0.00		1	0.06		47	2.72		5	0.29		0	0.00		0	0.00		52	3.01		14	0.81		1	0.06		0	0.00		15	0.87		31	1.79		3	0.17		0	0.00		0	0.00		34	1.97		19	1.10		1	0.06		1	0.06		21	1.21		0	0.00		0	0.00		0	0.00		0	0.00		114	6.59		13	0.75		0	0.00		0	0.00		0	0.00		127	7.34		695	40.17		4	0.23		0	0.00		0	0.00		0	0.00		699	40.40		14	0.81		0	0.00		0	0.00		14	0.81		79	4.57		6	0.35		0	0.00		0	0.00		85	4.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1	0.06		1730	95.05		90	4.95		1820	2.13																																													
	Kippa-Ring West		3	0.17		1	0.06		0	0.00		4	0.23		725	41.40		10	0.57		0	0.00		2	0.11		737	42.09		3	0.17		0	0.00		0	0.00		3	0.17		88	5.03		1	0.06		0	0.00		0	0.00		89	5.08		12	0.69		4	0.23		0	0.00		16	0.91		30	1.71		5	0.29		0	0.00		0	0.00		35	2.00		17	0.97		0	0.00		0	0.00		17	0.97		3	0.17		0	0.00		0	0.00		3	0.17		134	7.65		10	0.57		0	0.00		0	0.00		0	0.00		144	8.22		579	33.07		4	0.23		1	0.06		1	0.06		1	0.06		586	33.47		20	1.14		0	0.00		0	0.00		20	1.14		88	5.03		6	0.34		1	0.06		2	0.11		97	5.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1751	97.66		42	2.34		1793	2.10																																													
	McDowall		5	0.11		1	0.02		0	0.00		6	0.13		1161	25.93		21	0.47		2	0.04		3	0.07		1187	26.51		5	0.11		0	0.00		2	0.04		7	0.16		179	4.00		23	0.51		0	0.00		0	0.00		202	4.51		38	0.85		10	0.22		3	0.07		51	1.14		80	1.79		11	0.25		1	0.02		1	0.02		93	2.08		33	0.74		1	0.02		0	0.00		34	0.76		3	0.07		0	0.00		0	0.00		3	0.07		121	2.70		31	0.69		0	0.00		0	0.00		0	0.00		152	3.40		2288	51.11		36	0.80		7	0.16		0	0.00		2	0.04		2333	52.11		20	0.45		0	0.00		1	0.02		21	0.47		347	7.75		34	0.76		0	0.00		5	0.11		386	8.62		1	0.02		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		0	0.00		2	0.04		4477	97.58		111	2.42		4588	5.36																																													
	Mango Hill		1	0.08		0	0.00		0	0.00		1	0.08		394	32.70		6	0.50		1	0.08		0	0.00		401	33.28		0	0.00		0	0.00		0	0.00		0	0.00		35	2.90		3	0.25		0	0.00		0	0.00		38	3.15		15	1.24		8	0.66		1	0.08		24	1.99		13	1.08		0	0.00		0	0.00		0	0.00		13	1.08		10	0.83		2	0.17		0	0.00		12	1.00		1	0.08		0	0.00		0	0.00		1	0.08		81	6.72		8	0.66		1	0.08		0	0.00		0	0.00		90	7.47		528	43.82		6	0.50		0	0.00		0	0.00		2	0.17		536	44.48		15	1.24		0	0.00		0	0.00		15	1.24		68	5.64		6	0.50		0	0.00		0	0.00		74	6.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1205	98.29		21	1.71		1226	1.43																																													
	Margate		16	0.53		0	0.00		0	0.00		16	0.53		1119	37.39		14	0.47		3	0.10		4	0.13		1140	38.09		1	0.03		1	0.03		1	0.03		3	0.10		91	3.04		10	0.33		0	0.00		0	0.00		101	3.37		25	0.84		3	0.10		1	0.03		29	0.97		87	2.91		12	0.40		1	0.03		1	0.03		101	3.37		42	1.40		4	0.13		0	0.00		46	1.54		4	0.13		0	0.00		0	0.00		4	0.13		209	6.98		24	0.80		0	0.00		0	0.00		0	0.00		233	7.78		1027	34.31		14	0.47		4	0.13		0	0.00		2	0.07		1047	34.98		31	1.04		0	0.00		0	0.00		31	1.04		221	7.38		17	0.57		1	0.03		1	0.03		240	8.02		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		2	0.07		2993	96.67		103	3.33		3096	3.62																																													
