Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Griffith (92367)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Carindale		14	0.32		3	0.07		0	0.00		17	0.39		1632	37.55		33	0.76		3	0.07		3	0.07		1671	38.45		3	0.07		0	0.00		0	0.00		3	0.07		170	3.91		17	0.39		0	0.00		0	0.00		187	4.30		23	0.53		5	0.12		2	0.05		30	0.69		94	2.16		9	0.21		0	0.00		1	0.02		104	2.39		36	0.83		2	0.05		0	0.00		38	0.87		6	0.14		0	0.00		0	0.00		6	0.14		226	5.20		23	0.53		0	0.00		0	0.00		0	0.00		249	5.73		1681	38.68		25	0.58		6	0.14		0	0.00		4	0.09		1716	39.48		28	0.64		1	0.02		0	0.00		29	0.67		269	6.19		24	0.55		0	0.00		1	0.02		294	6.76		2	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.05		4346	96.30		167	3.70		4513	5.15																																													
	Cavendish Road		6	0.35		1	0.06		0	0.00		7	0.41		587	33.97		15	0.87		5	0.29		1	0.06		608	35.19		0	0.00		0	0.00		0	0.00		0	0.00		71	4.11		15	0.87		0	0.00		0	0.00		86	4.98		11	0.64		4	0.23		0	0.00		15	0.87		80	4.63		9	0.52		0	0.00		1	0.06		90	5.21		25	1.45		1	0.06		1	0.06		27	1.56		0	0.00		0	0.00		0	0.00		0	0.00		63	3.65		7	0.41		0	0.00		0	0.00		0	0.00		70	4.05		627	36.28		9	0.52		3	0.17		0	0.00		2	0.12		641	37.09		9	0.52		1	0.06		0	0.00		10	0.58		152	8.80		16	0.93		1	0.06		0	0.00		169	9.78		1	0.06		0	0.00		0	0.00		0	0.00		4	0.23		0	0.00		0	0.00		0	0.00		5	0.29		1728	96.59		61	3.41		1789	2.04																																													
	Chatsworth Road		5	0.30		0	0.00		0	0.00		5	0.30		410	24.62		21	1.26		2	0.12		1	0.06		434	26.07		1	0.06		0	0.00		0	0.00		1	0.06		67	4.02		15	0.90		0	0.00		0	0.00		82	4.92		12	0.72		1	0.06		0	0.00		13	0.78		70	4.20		16	0.96		0	0.00		1	0.06		87	5.23		13	0.78		4	0.24		0	0.00		17	1.02		3	0.18		1	0.06		0	0.00		4	0.24		38	2.28		18	1.08		0	0.00		0	0.00		0	0.00		56	3.36		766	46.01		19	1.14		6	0.36		2	0.12		1	0.06		794	47.69		1	0.06		0	0.00		0	0.00		1	0.06		144	8.65		24	1.44		1	0.06		2	0.12		171	10.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1665	97.03		51	2.97		1716	1.96																																													
	Coorparoo		8	0.26		2	0.07		0	0.00		10	0.33		1076	35.13		39	1.27		6	0.20		1	0.03		1122	36.63		0	0.00		0	0.00		0	0.00		0	0.00		97	3.17		16	0.52		0	0.00		0	0.00		113	3.69		9	0.29		2	0.07		0	0.00		11	0.36		146	4.77		26	0.85		1	0.03		3	0.10		176	5.75		51	1.67		7	0.23		0	0.00		58	1.89		5	0.16		1	0.03		0	0.00		6	0.20		81	2.64		13	0.42		0	0.00		0	0.00		0	0.00		94	3.07		1057	34.51		14	0.46		2	0.07		0	0.00		4	0.13		1077	35.16		22	0.72		0	0.00		1	0.03		23	0.75		323	10.55		38	1.24		1	0.03		6	0.20		368	12.01		2	0.07		1	0.03		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		5	0.16		3063	96.62		107	3.38		3170	3.62																																													
	Coorparoo South		2	0.23		0	0.00		0	0.00		2	0.23		262	30.15		10	1.15		4	0.46		0	0.00		276	31.76		0	0.00		0	0.00		0	0.00		0	0.00		38	4.37		10	1.15		0	0.00		0	0.00		48	5.52		11	1.27		1	0.12		0	0.00		12	1.38		30	3.45		10	1.15		0	0.00		1	0.12		41	4.72		6	0.69		1	0.12		0	0.00		7	0.81		1	0.12		0	0.00		0	0.00		1	0.12		28	3.22		6	0.69		0	0.00		0	0.00		0	0.00		34	3.91		321	36.94		9	1.04		3	0.35		0	0.00		0	0.00		333	38.32		3	0.35		0	0.00		0	0.00		3	0.35		94	10.82		11	1.27		1	0.12		4	0.46		110	12.66		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		2	0.23		869	96.77		29	3.23		898	1.02																																													
	Greenmeadows		5	0.48		0	0.00		0	0.00		5	0.48		295	28.15		6	0.57		0	0.00		1	0.10		302	28.82		1	0.10		0	0.00		0	0.00		1	0.10		63	6.01		7	0.67		2	0.19		0	0.00		72	6.87		3	0.29		2	0.19		1	0.10		6	0.57		15	1.43		3	0.29		0	0.00		0	0.00		18	1.72		5	0.48		1	0.10		1	0.10		7	0.67		0	0.00		0	0.00		0	0.00		0	0.00		44	4.20		9	0.86		0	0.00		0	0.00		0	0.00		53	5.06		487	46.47		12	1.15		3	0.29		0	0.00		1	0.10		503	48.00		6	0.57		0	0.00		0	0.00		6	0.57		67	6.39		7	0.67		0	0.00		1	0.10		75	7.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1048	97.85		23	2.15		1071	1.22																																													
	Greenslopes School (Griffith)		2	0.17		1	0.08		0	0.00		3	0.25		419	35.51		11	0.93		1	0.08		0	0.00		431	36.53		0	0.00		0	0.00		0	0.00		0	0.00		34	2.88		6	0.51		0	0.00		0	0.00		40	3.39		7	0.59		2	0.17		0	0.00		9	0.76		64	5.42		16	1.36		1	0.08		0	0.00		81	6.86		17	1.44		3	0.25		0	0.00		20	1.69		1	0.08		0	0.00		0	0.00		1	0.08		44	3.73		4	0.34		0	0.00		0	0.00		0	0.00		48	4.07		399	33.81		5	0.42		0	0.00		1	0.08		0	0.00		405	34.32		9	0.76		1	0.08		0	0.00		10	0.85		125	10.59		2	0.17		1	0.08		2	0.17		130	11.02		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		2	0.17		1180	96.09		48	3.91		1228	1.40																																													
	Gumdale (Griffith)		8	0.36		1	0.04		1	0.04		10	0.45		638	28.39		11	0.49		1	0.04		2	0.09		652	29.02		1	0.04		0	0.00		0	0.00		1	0.04		118	5.25		15	0.67		0	0.00		0	0.00		133	5.92		12	0.53		6	0.27		1	0.04		19	0.85		41	1.82		3	0.13		0	0.00		1	0.04		45	2.00		26	1.16		3	0.13		0	0.00		29	1.29		0	0.00		0	0.00		0	0.00		0	0.00		165	7.34		24	1.07		0	0.00		0	0.00		1	0.04		190	8.46		991	44.10		13	0.58		2	0.09		0	0.00		2	0.09		1008	44.86		13	0.58		0	0.00		0	0.00		13	0.58		135	6.01		10	0.45		0	0.00		2	0.09		147	6.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2247	97.27		63	2.73		2310	2.64																																													
	Holland Park (Griffith)		0	0.00		0	0.00		0	0.00		0	0.00		115	32.30		1	0.28		0	0.00		0	0.00		116	32.58		0	0.00		0	0.00		0	0.00		0	0.00		17	4.78		3	0.84		0	0.00		0	0.00		20	5.62		1	0.28		1	0.28		0	0.00		2	0.56		21	5.90		1	0.28		0	0.00		0	0.00		22	6.18		6	1.69		0	0.00		0	0.00		6	1.69		0	0.00		0	0.00		0	0.00		0	0.00		15	4.21		1	0.28		0	0.00		0	0.00		0	0.00		16	4.49		133	37.36		7	1.97		0	0.00		0	0.00		1	0.28		141	39.61		3	0.84		0	0.00		0	0.00		3	0.84		29	8.15		0	0.00		0	0.00		0	0.00		29	8.15		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		356	96.22		14	3.78		370	0.42																																													
	Holland Park School		3	0.25		0	0.00		1	0.08		4	0.33		335	27.44		11	0.90		0	0.00		4	0.33		350	28.67		1	0.08		0	0.00		0	0.00		1	0.08		53	4.34		7	0.57		0	0.00		0	0.00		60	4.91		5	0.41		3	0.25		1	0.08		9	0.74		54	4.42		8	0.66		1	0.08		0	0.00		63	5.16		12	0.98		3	0.25		1	0.08		16	1.31		2	0.16		0	0.00		0	0.00		2	0.16		34	2.78		5	0.41		0	0.00		0	0.00		0	0.00		39	3.19		530	43.41		9	0.74		0	0.00		0	0.00		1	0.08		540	44.23		8	0.66		0	0.00		0	0.00		8	0.66		109	8.93		17	1.39		0	0.00		2	0.16		128	10.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1	0.08		1221	97.99		25	2.01		1246	1.42																																													
	Majestic Park		1	0.12		0	0.00		0	0.00		1	0.12		189	21.90		9	1.04		0	0.00		1	0.12		199	23.06		0	0.00		0	0.00		0	0.00		0	0.00		31	3.59		8	0.93		1	0.12		0	0.00		40	4.63		0	0.00		0	0.00		0	0.00		0	0.00		16	1.85		9	1.04		0	0.00		0	0.00		25	2.90		9	1.04		0	0.00		1	0.12		10	1.16		2	0.23		0	0.00		0	0.00		2	0.23		18	2.09		8	0.93		0	0.00		0	0.00		0	0.00		26	3.01		480	55.62		8	0.93		1	0.12		1	0.12		0	0.00		490	56.78		0	0.00		0	0.00		0	0.00		0	0.00		58	6.72		11	1.27		0	0.00		0	0.00		69	8.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		863	98.40		14	1.60		877	1.00																																													
	Mansfield (Griffith)		8	0.27		3	0.10		0	0.00		11	0.37		972	32.42		13	0.43		1	0.03		2	0.07		988	32.96		1	0.03		1	0.03		0	0.00		2	0.07		131	4.37		23	0.77		2	0.07		0	0.00		156	5.20		60	2.00		13	0.43		0	0.00		73	2.43		67	2.23		8	0.27		1	0.03		0	0.00		76	2.54		30	1.00		0	0.00		0	0.00		30	1.00		2	0.07		0	0.00		0	0.00		2	0.07		103	3.44		13	0.43		0	0.00		0	0.00		1	0.03		117	3.90		1296	43.23		25	0.83		2	0.07		1	0.03		1	0.03		1325	44.20		22	0.73		0	0.00		1	0.03		23	0.77		170	5.67		23	0.77		1	0.03		1	0.03		195	6.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2998	96.68		103	3.32		3101	3.54																																													
	Morningside		6	0.31		1	0.05		0	0.00		7	0.36		759	38.74		27	1.38		8	0.41		1	0.05		795	40.58		2	0.10		0	0.00		0	0.00		2	0.10		70	3.57		9	0.46		0	0.00		1	0.05		80	4.08		12	0.61		1	0.05		0	0.00		13	0.66		71	3.62		19	0.97		3	0.15		0	0.00		93	4.75		25	1.28		7	0.36		0	0.00		32	1.63		1	0.05		1	0.05		0	0.00		2	0.10		102	5.21		4	0.20		0	0.00		0	0.00		0	0.00		106	5.41		624	31.85		6	0.31		2	0.10		0	0.00		2	0.10		634	32.36		7	0.36		0	0.00		1	0.05		8	0.41		175	8.93		10	0.51		1	0.05		0	0.00		186	9.49		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1959	96.84		64	3.16		2023	2.31																																													
	Morningside State School		7	0.48		0	0.00		0	0.00		7	0.48		461	31.40		25	1.70		4	0.27		0	0.00		490	33.38		0	0.00		0	0.00		0	0.00		0	0.00		50	3.41		5	0.34		0	0.00		0	0.00		55	3.75		7	0.48		0	0.00		0	0.00		7	0.48		63	4.29		17	1.16		1	0.07		0	0.00		81	5.52		13	0.89		6	0.41		0	0.00		19	1.29		3	0.20		2	0.14		0	0.00		5	0.34		44	3.00		10	0.68		0	0.00		0	0.00		0	0.00		54	3.68		517	35.22		6	0.41		4	0.27		0	0.00		0	0.00		527	35.90		7	0.48		0	0.00		0	0.00		7	0.48		194	13.22		19	1.29		2	0.14		1	0.07		216	14.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1468	96.83		48	3.17		1516	1.73																																													
	Mount Gravatt (Griffith)		3	0.26		4	0.34		0	0.00		7	0.60		401	34.54		3	0.26		3	0.26		1	0.09		408	35.14		0	0.00		0	0.00		0	0.00		0	0.00		42	3.62		7	0.60		0	0.00		0	0.00		49	4.22		13	1.12		0	0.00		1	0.09		14	1.21		55	4.74		10	0.86		0	0.00		0	0.00		65	5.60		19	1.64		3	0.26		0	0.00		22	1.89		0	0.00		0	0.00		0	0.00		0	0.00		38	3.27		11	0.95		0	0.00		0	0.00		0	0.00		49	4.22		425	36.61		7	0.60		2	0.17		0	0.00		0	0.00		434	37.38		6	0.52		0	0.00		0	0.00		6	0.52		99	8.53		5	0.43		0	0.00		0	0.00		104	8.96		0	0.00		0	0.00		0	0.00		1	0.09		2	0.17		0	0.00		0	0.00		0	0.00		3	0.26		1161	96.19		46	3.81		1207	1.38																																															
	Mount Gravatt East		17	0.46		0	0.00		0	0.00		17	0.46		1425	38.79		32	0.87		6	0.16		10	0.27		1473	40.09		4	0.11		0	0.00		0	0.00		4	0.11		140	3.81		23	0.63		0	0.00		0	0.00		163	4.44		57	1.55		9	0.24		1	0.03		67	1.82		67	1.82		10	0.27		1	0.03		2	0.05		80	2.18		40	1.09		7	0.19		0	0.00		47	1.28		2	0.05		0	0.00		0	0.00		2	0.05		148	4.03		27	0.73		1	0.03		0	0.00		0	0.00		176	4.79		1312	35.71		14	0.38		5	0.14		2	0.05		4	0.11		1337	36.39		31	0.84		1	0.03		0	0.00		32	0.87		250	6.80		20	0.54		0	0.00		4	0.11		274	7.46		2	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.05		3674	95.48		174	4.52		3848	4.39																																															
