Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Oxley (84787)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	East Ipswich School		2	0.14		2	0.14		0	0.00		4	0.29		609	43.84		6	0.43		1	0.07		3	0.22		619	44.56		0	0.00		1	0.07		0	0.00		1	0.07		17	1.22		3	0.22		0	0.00		0	0.00		20	1.44		9	0.65		1	0.07		1	0.07		11	0.79		34	2.45		1	0.07		0	0.00		0	0.00		35	2.52		22	1.58		0	0.00		0	0.00		22	1.58		1	0.07		0	0.00		0	0.00		1	0.07		198	14.25		20	1.44		1	0.07		0	0.00		0	0.00		219	15.77		333	23.97		9	0.65		2	0.14		0	0.00		0	0.00		344	24.77		18	1.30		1	0.07		0	0.00		19	1.37		86	6.19		8	0.58		0	0.00		0	0.00		94	6.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1389	96.39		52	3.61		1441	1.78																																													
	Flinders View		5	0.23		0	0.00		0	0.00		5	0.23		711	33.02		7	0.33		2	0.09		2	0.09		722	33.53		1	0.05		0	0.00		0	0.00		1	0.05		49	2.28		8	0.37		0	0.00		0	0.00		57	2.65		27	1.25		7	0.33		0	0.00		34	1.58		23	1.07		4	0.19		0	0.00		0	0.00		27	1.25		19	0.88		4	0.19		0	0.00		23	1.07		1	0.05		0	0.00		0	0.00		1	0.05		312	14.49		21	0.98		0	0.00		2	0.09		0	0.00		335	15.56		771	35.81		10	0.46		0	0.00		0	0.00		1	0.05		782	36.32		20	0.93		0	0.00		0	0.00		20	0.93		141	6.55		5	0.23		0	0.00		0	0.00		146	6.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2153	97.07		65	2.93		2218	2.75																																													
	Forest Lake		9	0.24		4	0.11		0	0.00		13	0.35		1248	33.20		25	0.67		2	0.05		5	0.13		1280	34.05		0	0.00		0	0.00		0	0.00		0	0.00		112	2.98		17	0.45		0	0.00		0	0.00		129	3.43		39	1.04		9	0.24		2	0.05		50	1.33		80	2.13		13	0.35		1	0.03		0	0.00		94	2.50		37	0.98		0	0.00		0	0.00		37	0.98		4	0.11		0	0.00		0	0.00		4	0.11		215	5.72		25	0.67		0	0.00		0	0.00		0	0.00		240	6.38		1486	39.53		27	0.72		5	0.13		2	0.05		3	0.08		1523	40.52		31	0.82		0	0.00		0	0.00		31	0.82		331	8.81		26	0.69		0	0.00		1	0.03		358	9.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3759	97.81		84	2.19		3843	4.76																																													
	Forest Lake East		9	0.51		0	0.00		0	0.00		9	0.51		590	33.33		9	0.51		2	0.11		2	0.11		603	34.07		2	0.11		0	0.00		0	0.00		2	0.11		54	3.05		5	0.28		0	0.00		0	0.00		59	3.33		23	1.30		1	0.06		0	0.00		24	1.36		38	2.15		3	0.17		0	0.00		0	0.00		41	2.32		15	0.85		4	0.23		0	0.00		19	1.07		1	0.06		0	0.00		0	0.00		1	0.06		81	4.58		6	0.34		0	0.00		0	0.00		0	0.00		87	4.92		709	40.06		13	0.73		3	0.17		0	0.00		1	0.06		726	41.02		13	0.73		0	0.00		0	0.00		13	0.73		169	9.55		14	0.79		2	0.11		1	0.06		186	10.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1770	97.31		49	2.69		1819	2.25																																													
	Forest Place Retirement Village		1	0.18		1	0.18		0	0.00		2	0.37		147	27.02		1	0.18		1	0.18		0	0.00		149	27.39		0	0.00		1	0.18		0	0.00		1	0.18		18	3.31		3	0.55		0	0.00		0	0.00		21	3.86		3	0.55		1	0.18		0	0.00		4	0.74		8	1.47		3	0.55		0	0.00		0	0.00		11	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	4.60		0	0.00		0	0.00		0	0.00		0	0.00		25	4.60		306	56.25		1	0.18		1	0.18		0	0.00		0	0.00		308	56.62		2	0.37		0	0.00		0	0.00		2	0.37		20	3.68		1	0.18		0	0.00		0	0.00		21	3.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		544	90.67		56	9.33		600	0.74																																													
	Gailes		7	0.64		1	0.09		0	0.00		8	0.73		587	53.85		7	0.64		0	0.00		1	0.09		595	54.59		0	0.00		0	0.00		0	0.00		0	0.00		17	1.56		2	0.18		0	0.00		0	0.00		19	1.74		8	0.73		1	0.09		0	0.00		9	0.83		20	1.83		2	0.18		0	0.00		0	0.00		22	2.02		13	1.19		5	0.46		0	0.00		18	1.65		1	0.09		0	0.00		0	0.00		1	0.09		127	11.65		13	1.19		0	0.00		0	0.00		0	0.00		140	12.84		192	17.61		3	0.28		1	0.09		0	0.00		0	0.00		196	17.98		23	2.11		2	0.18		0	0.00		25	2.29		50	4.59		7	0.64		0	0.00		0	0.00		57	5.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1090	96.46		40	3.54		1130	1.40																																													
	Goodna		15	0.44		2	0.06		0	0.00		17	0.50		1670	49.54		23	0.68		3	0.09		14	0.42		1710	50.73		4	0.12		0	0.00		0	0.00		4	0.12		74	2.20		3	0.09		1	0.03		0	0.00		78	2.31		28	0.83		3	0.09		2	0.06		33	0.98		106	3.14		10	0.30		0	0.00		0	0.00		116	3.44		43	1.28		7	0.21		0	0.00		50	1.48		4	0.12		0	0.00		0	0.00		4	0.12		369	10.95		28	0.83		0	0.00		0	0.00		0	0.00		397	11.78		682	20.23		6	0.18		3	0.09		0	0.00		0	0.00		691	20.50		46	1.36		1	0.03		0	0.00		47	1.39		196	5.81		23	0.68		3	0.09		1	0.03		223	6.62		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3371	94.88		182	5.12		3553	4.40																																													
	Grand Ave		6	0.33		0	0.00		0	0.00		6	0.33		559	31.02		14	0.78		2	0.11		5	0.28		580	32.19		0	0.00		0	0.00		0	0.00		0	0.00		24	1.33		2	0.11		0	0.00		0	0.00		26	1.44		11	0.61		3	0.17		1	0.06		15	0.83		30	1.66		1	0.06		0	0.00		0	0.00		31	1.72		12	0.67		0	0.00		0	0.00		12	0.67		1	0.06		0	0.00		0	0.00		1	0.06		88	4.88		7	0.39		0	0.00		0	0.00		0	0.00		95	5.27		828	45.95		3	0.17		4	0.22		0	0.00		1	0.06		836	46.39		19	1.05		0	0.00		0	0.00		19	1.05		166	9.21		12	0.67		1	0.06		2	0.11		181	10.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1802	97.93		38	2.07		1840	2.28																																													
	Harrisville		1	0.34		1	0.34		1	0.34		3	1.01		65	21.81		1	0.34		0	0.00		0	0.00		66	22.15		0	0.00		0	0.00		0	0.00		0	0.00		82	27.52		3	1.01		0	0.00		0	0.00		85	28.52		4	1.34		1	0.34		1	0.34		6	2.01		5	1.68		0	0.00		0	0.00		0	0.00		5	1.68		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		59	19.80		5	1.68		0	0.00		0	0.00		0	0.00		64	21.48		44	14.77		0	0.00		0	0.00		0	0.00		0	0.00		44	14.77		2	0.67		0	0.00		0	0.00		2	0.67		21	7.05		1	0.34		0	0.00		0	0.00		22	7.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		298	97.07		9	2.93		307	0.38																																													
	Inala		19	0.71		5	0.19		0	0.00		24	0.89		1568	58.20		20	0.74		2	0.07		2	0.07		1592	59.09		6	0.22		1	0.04		0	0.00		7	0.26		78	2.90		9	0.33		0	0.00		0	0.00		87	3.23		15	0.56		4	0.15		0	0.00		19	0.71		39	1.45		6	0.22		0	0.00		0	0.00		45	1.67		22	0.82		0	0.00		0	0.00		22	0.82		0	0.00		0	0.00		0	0.00		0	0.00		123	4.57		9	0.33		0	0.00		0	0.00		0	0.00		132	4.90		580	21.53		4	0.15		5	0.19		0	0.00		0	0.00		589	21.86		23	0.85		1	0.04		0	0.00		24	0.89		139	5.16		11	0.41		1	0.04		1	0.04		152	5.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		1	0.04		2694	96.04		111	3.96		2805	3.47																																													
	Inala West		15	1.03		2	0.14		0	0.00		17	1.17		923	63.61		10	0.69		1	0.07		2	0.14		936	64.51		2	0.14		0	0.00		0	0.00		2	0.14		35	2.41		2	0.14		0	0.00		0	0.00		37	2.55		5	0.34		0	0.00		0	0.00		5	0.34		39	2.69		5	0.34		0	0.00		0	0.00		44	3.03		16	1.10		1	0.07		0	0.00		17	1.17		0	0.00		0	0.00		0	0.00		0	0.00		59	4.07		10	0.69		0	0.00		0	0.00		0	0.00		69	4.76		243	16.75		2	0.14		0	0.00		0	0.00		0	0.00		245	16.88		30	2.07		1	0.07		0	0.00		31	2.14		44	3.03		4	0.28		0	0.00		0	0.00		48	3.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1451	95.78		64	4.22		1515	1.88																																													
