		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Gindie		0	0.00		0	0.00		0	0.00		0	0.00		12	11.88		0	0.00		0	0.00		0	0.00		12	11.88		0	0.00		0	0.00		0	0.00		0	0.00		65	64.36		2	1.98		0	0.00		0	0.00		67	66.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.98		0	0.00		0	0.00		2	1.98		0	0.00		0	0.00		0	0.00		0	0.00		9	8.91		4	3.96		0	0.00		0	0.00		0	0.00		13	12.87		4	3.96		0	0.00		0	0.00		0	0.00		0	0.00		4	3.96		3	2.97		0	0.00		0	0.00		3	2.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		101	99.02		1	0.98		102	0.13																																													
	Glen Aplin		0	0.00		1	0.30		1	0.30		2	0.60		79	23.65		3	0.90		0	0.00		0	0.00		82	24.55		0	0.00		0	0.00		0	0.00		0	0.00		94	28.14		4	1.20		1	0.30		0	0.00		99	29.64		0	0.00		0	0.00		0	0.00		0	0.00		12	3.59		4	1.20		0	0.00		0	0.00		16	4.79		5	1.50		1	0.30		0	0.00		6	1.80		1	0.30		0	0.00		0	0.00		1	0.30		63	18.86		5	1.50		0	0.00		0	0.00		0	0.00		68	20.36		29	8.68		0	0.00		0	0.00		0	0.00		0	0.00		29	8.68		4	1.20		0	0.00		0	0.00		4	1.20		19	5.69		8	2.40		0	0.00		0	0.00		27	8.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		334	97.09		10	2.91		344	0.43																																													
	Goomburra		0	0.00		0	0.00		0	0.00		0	0.00		14	8.92		0	0.00		0	0.00		0	0.00		14	8.92		1	0.64		0	0.00		0	0.00		1	0.64		67	42.68		1	0.64		0	0.00		0	0.00		68	43.31		0	0.00		0	0.00		0	0.00		0	0.00		3	1.91		1	0.64		0	0.00		0	0.00		4	2.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	25.48		2	1.27		0	0.00		0	0.00		0	0.00		42	26.75		28	17.83		0	0.00		0	0.00		0	0.00		0	0.00		28	17.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		157	97.52		4	2.48		161	0.20																																													
	Goondiwindi		2	0.24		0	0.00		0	0.00		2	0.24		188	22.33		3	0.36		0	0.00		0	0.00		191	22.68		0	0.00		0	0.00		0	0.00		0	0.00		268	31.83		10	1.19		0	0.00		0	0.00		278	33.02		5	0.59		0	0.00		0	0.00		5	0.59		11	1.31		1	0.12		0	0.00		0	0.00		12	1.43		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		105	12.47		12	1.43		0	0.00		0	0.00		0	0.00		117	13.90		175	20.78		5	0.59		0	0.00		0	0.00		0	0.00		180	21.38		10	1.19		0	0.00		0	0.00		10	1.19		44	5.23		2	0.24		0	0.00		0	0.00		46	5.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		842	95.14		43	4.86		885	1.11																																													
	Goondiwindi West		11	0.50		7	0.32		0	0.00		18	0.82		431	19.60		10	0.45		0	0.00		2	0.09		443	20.15		5	0.23		0	0.00		0	0.00		5	0.23		651	29.60		21	0.95		1	0.05		1	0.05		674	30.65		11	0.50		1	0.05		0	0.00		12	0.55		18	0.82		3	0.14		0	0.00		1	0.05		22	1.00		30	1.36		0	0.00		0	0.00		30	1.36		2	0.09		0	0.00		0	0.00		2	0.09		383	17.42		20	0.91		0	0.00		0	0.00		2	0.09		405	18.42		480	21.83		6	0.27		3	0.14		0	0.00		0	0.00		489	22.24		44	2.00		1	0.05		0	0.00		45	2.05		52	2.36		1	0.05		0	0.00		0	0.00		53	2.41		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		2199	95.94		93	4.06		2292	2.88																																													
	Guluguba		1	1.82		0	0.00		0	0.00		1	1.82		1	1.82		0	0.00		0	0.00		0	0.00		1	1.82		1	1.82		0	0.00		0	0.00		1	1.82		31	56.36		2	3.64		3	5.45		0	0.00		36	65.45		1	1.82		1	1.82		0	0.00		2	3.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.82		0	0.00		0	0.00		1	1.82		0	0.00		0	0.00		0	0.00		0	0.00		6	10.91		0	0.00		0	0.00		0	0.00		0	0.00		6	10.91		4	7.27		0	0.00		0	0.00		0	0.00		0	0.00		4	7.27		2	3.64		0	0.00		0	0.00		2	3.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.82		1	1.82		55	96.49		2	3.51		57	0.07																																													
	Hannaford		0	0.00		0	0.00		0	0.00		0	0.00		1	1.96		0	0.00		0	0.00		0	0.00		1	1.96		0	0.00		0	0.00		0	0.00		0	0.00		34	66.67		1	1.96		0	0.00		0	0.00		35	68.63		2	3.92		0	0.00		0	0.00		2	3.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	11.76		4	7.84		0	0.00		0	0.00		0	0.00		10	19.61		1	1.96		0	0.00		0	0.00		0	0.00		0	0.00		1	1.96		1	1.96		0	0.00		0	0.00		1	1.96		1	1.96		0	0.00		0	0.00		0	0.00		1	1.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	96.23		2	3.77		53	0.07																																													
	Hebel		1	1.64		0	0.00		0	0.00		1	1.64		9	14.75		1	1.64		0	0.00		0	0.00		10	16.39		0	0.00		0	0.00		0	0.00		0	0.00		36	59.02		1	1.64		0	0.00		0	0.00		37	60.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	9.84		0	0.00		0	0.00		0	0.00		0	0.00		6	9.84		6	9.84		0	0.00		0	0.00		0	0.00		0	0.00		6	9.84		0	0.00		0	0.00		0	0.00		0	0.00		1	1.64		0	0.00		0	0.00		0	0.00		1	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	95.31		3	4.69		64	0.08																																													
	Inglestone		0	0.00		0	0.00		0	0.00		0	0.00		5	5.56		0	0.00		1	1.11		0	0.00		6	6.67		0	0.00		0	0.00		0	0.00		0	0.00		57	63.33		1	1.11		0	0.00		0	0.00		58	64.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	21.11		1	1.11		1	1.11		0	0.00		0	0.00		21	23.33		5	5.56		0	0.00		0	0.00		0	0.00		0	0.00		5	5.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		90	100.00		0	0.00		90	0.11																																													
	Inglewood		5	0.65		0	0.00		0	0.00		5	0.65		293	38.10		5	0.65		0	0.00		1	0.13		299	38.88		0	0.00		0	0.00		0	0.00		0	0.00		223	29.00		6	0.78		2	0.26		0	0.00		231	30.04		3	0.39		0	0.00		0	0.00		3	0.39		5	0.65		0	0.00		0	0.00		0	0.00		5	0.65		5	0.65		0	0.00		0	0.00		5	0.65		3	0.39		0	0.00		0	0.00		3	0.39		99	12.87		6	0.78		0	0.00		0	0.00		1	0.13		106	13.78		80	10.40		2	0.26		0	0.00		0	0.00		0	0.00		82	10.66		4	0.52		0	0.00		0	0.00		4	0.52		23	2.99		3	0.39		0	0.00		0	0.00		26	3.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		769	95.89		33	4.11		802	1.01																																													
	Injune		1	0.33		0	0.00		0	0.00		1	0.33		25	8.28		1	0.33		0	0.00		0	0.00		26	8.61		0	0.00		1	0.33		0	0.00		1	0.33		173	57.28		2	0.66		3	0.99		1	0.33		179	59.27		0	0.00		0	0.00		0	0.00		0	0.00		4	1.32		1	0.33		0	0.00		0	0.00		5	1.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	16.89		2	0.66		1	0.33		0	0.00		0	0.00		54	17.88		30	9.93		0	0.00		0	0.00		0	0.00		0	0.00		30	9.93		2	0.66		0	0.00		0	0.00		2	0.66		4	1.32		0	0.00		0	0.00		0	0.00		4	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		302	94.67		17	5.33		319	0.40																																													
	Isisford		2	2.17		0	0.00		0	0.00		2	2.17		23	25.00		0	0.00		0	0.00		0	0.00		23	25.00		0	0.00		0	0.00		0	0.00		0	0.00		23	25.00		1	1.09		0	0.00		0	0.00		24	26.09		1	1.09		0	0.00		0	0.00		1	1.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	20.65		1	1.09		0	0.00		0	0.00		0	0.00		20	21.74		17	18.48		1	1.09		0	0.00		0	0.00		0	0.00		18	19.57		0	0.00		0	0.00		0	0.00		0	0.00		4	4.35		0	0.00		0	0.00		0	0.00		4	4.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		92	97.87		2	2.13		94	0.12																																													
	Jandowae		5	0.71		0	0.00		1	0.14		6	0.86		105	14.98		0	0.00		0	0.00		0	0.00		105	14.98		5	0.71		0	0.00		0	0.00		5	0.71		312	44.51		2	0.29		2	0.29		1	0.14		317	45.22		3	0.43		0	0.00		0	0.00		3	0.43		11	1.57		0	0.00		0	0.00		0	0.00		11	1.57		2	0.29		0	0.00		0	0.00		2	0.29		0	0.00		0	0.00		0	0.00		0	0.00		144	20.54		11	1.57		0	0.00		0	0.00		1	0.14		156	22.25		79	11.27		1	0.14		0	0.00		0	0.00		1	0.14		81	11.55		7	1.00		1	0.14		0	0.00		8	1.14		7	1.00		0	0.00		0	0.00		0	0.00		7	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		701	95.63		32	4.37		733	0.92																																													
	Jimbour		0	0.00		1	0.81		0	0.00		1	0.81		4	3.23		0	0.00		0	0.00		0	0.00		4	3.23		1	0.81		0	0.00		0	0.00		1	0.81		72	58.06		3	2.42		1	0.81		0	0.00		76	61.29		0	0.00		0	0.00		0	0.00		0	0.00		2	1.61		0	0.00		0	0.00		0	0.00		2	1.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	16.94		1	0.81		0	0.00		0	0.00		0	0.00		22	17.74		13	10.48		1	0.81		0	0.00		0	0.00		0	0.00		14	11.29		1	0.81		0	0.00		0	0.00		1	0.81		3	2.42		0	0.00		0	0.00		0	0.00		3	2.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	95.38		6	4.62		130	0.16																																													
	Jundah		0	0.00		0	0.00		0	0.00		0	0.00		9	14.06		0	0.00		0	0.00		0	0.00		9	14.06		0	0.00		1	1.56		0	0.00		1	1.56		25	39.06		2	3.13		0	0.00		0	0.00		27	42.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.56		0	0.00		0	0.00		1	1.56		0	0.00		0	0.00		0	0.00		0	0.00		10	15.63		3	4.69		0	0.00		0	0.00		0	0.00		13	20.31		12	18.75		0	0.00		0	0.00		0	0.00		0	0.00		12	18.75		1	1.56		0	0.00		0	0.00		1	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		64	98.46		1	1.54		65	0.08																																													
	Kaimkillenbun		1	0.43		1	0.43		0	0.00		2	0.86		26	11.21		0	0.00		0	0.00		0	0.00		26	11.21		0	0.00		0	0.00		0	0.00		0	0.00		113	48.71		2	0.86		0	0.00		0	0.00		115	49.57		3	1.29		0	0.00		0	0.00		3	1.29		4	1.72		0	0.00		0	0.00		0	0.00		4	1.72		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		50	21.55		6	2.59		0	0.00		0	0.00		0	0.00		56	24.14		18	7.76		0	0.00		1	0.43		0	0.00		0	0.00		19	8.19		2	0.86		0	0.00		0	0.00		2	0.86		3	1.29		1	0.43		0	0.00		0	0.00		4	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		232	99.15		2	0.85		234	0.29																																													
	Karara		1	1.04		1	1.04		0	0.00		2	2.08		13	13.54		1	1.04		0	0.00		0	0.00		14	14.58		0	0.00		0	0.00		0	0.00		0	0.00		32	33.33		4	4.17		0	0.00		1	1.04		37	38.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	19.79		9	9.38		0	0.00		0	0.00		0	0.00		28	29.17		11	11.46		1	1.04		0	0.00		0	0.00		0	0.00		12	12.50		2	2.08		0	0.00		0	0.00		2	2.08		1	1.04		0	0.00		0	0.00		0	0.00		1	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		96	96.97		3	3.03		99	0.12																																													
	Killarney		3	0.37		0	0.00		0	0.00		3	0.37		120	14.80		2	0.25		0	0.00		0	0.00		122	15.04		2	0.25		0	0.00		0	0.00		2	0.25		349	43.03		7	0.86		0	0.00		0	0.00		356	43.90		5	0.62		2	0.25		0	0.00		7	0.86		8	0.99		0	0.00		0	0.00		0	0.00		8	0.99		9	1.11		2	0.25		0	0.00		11	1.36		0	0.00		0	0.00		0	0.00		0	0.00		165	20.35		9	1.11		0	0.00		0	0.00		0	0.00		174	21.45		97	11.96		1	0.12		0	0.00		0	0.00		0	0.00		98	12.08		6	0.74		0	0.00		0	0.00		6	0.74		22	2.71		2	0.25		0	0.00		0	0.00		24	2.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		811	97.24		23	2.76		834	1.05																																													
	Kindon		1	1.82		0	0.00		0	0.00		1	1.82		7	12.73		0	0.00		0	0.00		0	0.00		7	12.73		0	0.00		0	0.00		0	0.00		0	0.00		30	54.55		0	0.00		0	0.00		0	0.00		30	54.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	12.73		2	3.64		0	0.00		0	0.00		0	0.00		9	16.36		7	12.73		0	0.00		0	0.00		0	0.00		0	0.00		7	12.73		0	0.00		0	0.00		0	0.00		0	0.00		1	1.82		0	0.00		0	0.00		0	0.00		1	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		55	94.83		3	5.17		58	0.07																																													
	Kogan		0	0.00		0	0.00		0	0.00		0	0.00		10	12.05		1	1.20		0	0.00		0	0.00		11	13.25		0	0.00		0	0.00		0	0.00		0	0.00		26	31.33		0	0.00		0	0.00		0	0.00		26	31.33		2	2.41		0	0.00		0	0.00		2	2.41		2	2.41		0	0.00		0	0.00		0	0.00		2	2.41		1	1.20		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		16	19.28		2	2.41		0	0.00		0	0.00		0	0.00		18	21.69		13	15.66		0	0.00		0	0.00		0	0.00		0	0.00		13	15.66		5	6.02		0	0.00		0	0.00		5	6.02		3	3.61		1	1.20		1	1.20		0	0.00		5	6.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	95.40		4	4.60		87	0.11																																													
	Kupunn		0	0.00		0	0.00		0	0.00		0	0.00		14	11.57		0	0.00		0	0.00		0	0.00		14	11.57		1	0.83		0	0.00		0	0.00		1	0.83		68	56.20		1	0.83		0	0.00		0	0.00		69	57.02		0	0.00		2	1.65		0	0.00		2	1.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.48		0	0.00		0	0.00		3	2.48		0	0.00		0	0.00		0	0.00		0	0.00		20	16.53		5	4.13		0	0.00		0	0.00		0	0.00		25	20.66		6	4.96		0	0.00		0	0.00		0	0.00		0	0.00		6	4.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.83		121	98.37		2	1.63		123	0.15																																													
	Leyburn		1	0.55		0	0.00		0	0.00		1	0.55		63	34.43		0	0.00		0	0.00		0	0.00		63	34.43		1	0.55		0	0.00		0	0.00		1	0.55		36	19.67		3	1.64		0	0.00		0	0.00		39	21.31		4	2.19		1	0.55		0	0.00		5	2.73		3	1.64		0	0.00		0	0.00		0	0.00		3	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	22.95		3	1.64		0	0.00		0	0.00		0	0.00		45	24.59		19	10.38		0	0.00		0	0.00		0	0.00		0	0.00		19	10.38		1	0.55		0	0.00		0	0.00		1	0.55		6	3.28		0	0.00		0	0.00		0	0.00		6	3.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		183	97.34		5	2.66		188	0.24																																													
	Macalister		0	0.00		0	0.00		0	0.00		0	0.00		7	6.54		0	0.00		0	0.00		0	0.00		7	6.54		0	0.00		0	0.00		0	0.00		0	0.00		70	65.42		3	2.80		1	0.93		0	0.00		74	69.16		1	0.93		0	0.00		0	0.00		1	0.93		0	0.00		1	0.93		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	9.35		0	0.00		0	0.00		0	0.00		0	0.00		10	9.35		11	10.28		1	0.93		0	0.00		0	0.00		0	0.00		12	11.21		0	0.00		0	0.00		0	0.00		0	0.00		2	1.87		0	0.00		0	0.00		0	0.00		2	1.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		107	99.07		1	0.93		108	0.14																																													
	Maryvale		0	0.00		0	0.00		0	0.00		0	0.00		52	26.13		1	0.50		0	0.00		0	0.00		53	26.63		0	0.00		0	0.00		0	0.00		0	0.00		59	29.65		0	0.00		0	0.00		0	0.00		59	29.65		0	0.00		0	0.00		0	0.00		0	0.00		15	7.54		3	1.51		0	0.00		0	0.00		18	9.05		2	1.01		0	0.00		0	0.00		2	1.01		1	0.50		0	0.00		0	0.00		1	0.50		31	15.58		4	2.01		0	0.00		0	0.00		0	0.00		35	17.59		23	11.56		0	0.00		0	0.00		0	0.00		0	0.00		23	11.56		1	0.50		1	0.50		0	0.00		2	1.01		6	3.02		0	0.00		0	0.00		0	0.00		6	3.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		199	98.03		4	1.97		203	0.26																																													
	Massie		0	0.00		0	0.00		0	0.00		0	0.00		28	14.36		0	0.00		1	0.51		0	0.00		29	14.87		0	0.00		0	0.00		0	0.00		0	0.00		66	33.85		1	0.51		0	0.00		0	0.00		67	34.36		1	0.51		0	0.00		0	0.00		1	0.51		2	1.03		1	0.51		0	0.00		0	0.00		3	1.54		3	1.54		1	0.51		0	0.00		4	2.05		3	1.54		0	0.00		0	0.00		3	1.54		36	18.46		8	4.10		0	0.00		0	0.00		0	0.00		44	22.56		31	15.90		1	0.51		0	0.00		0	0.00		0	0.00		32	16.41		1	0.51		0	0.00		0	0.00		1	0.51		11	5.64		0	0.00		0	0.00		0	0.00		11	5.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		195	99.49		1	0.51		196	0.25																																													
	Meandarra		1	0.50		0	0.00		0	0.00		1	0.50		19	9.45		0	0.00		0	0.00		0	0.00		19	9.45		1	0.50		0	0.00		0	0.00		1	0.50		117	58.21		3	1.49		2	1.00		0	0.00		122	60.70		1	0.50		0	0.00		0	0.00		1	0.50		1	0.50		0	0.00		0	0.00		0	0.00		1	0.50		1	0.50		0	0.00		0	0.00		1	0.50		1	0.50		0	0.00		0	0.00		1	0.50		27	13.43		3	1.49		0	0.00		0	0.00		0	0.00		30	14.93		19	9.45		0	0.00		0	0.00		0	0.00		0	0.00		19	9.45		1	0.50		0	0.00		0	0.00		1	0.50		3	1.49		1	0.50		0	0.00		0	0.00		4	1.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		201	99.01		2	0.99		203	0.26																																													
	Miles		1	0.12		0	0.00		0	0.00		1	0.12		149	17.93		4	0.48		0	0.00		1	0.12		154	18.53		5	0.60		0	0.00		0	0.00		5	0.60		310	37.30		4	0.48		17	2.05		0	0.00		331	39.83		7	0.84		1	0.12		0	0.00		8	0.96		6	0.72		3	0.36		0	0.00		0	0.00		9	1.08		10	1.20		0	0.00		0	0.00		10	1.20		1	0.12		0	0.00		0	0.00		1	0.12		140	16.85		13	1.56		0	0.00		0	0.00		0	0.00		153	18.41		134	16.13		1	0.12		0	0.00		0	0.00		0	0.00		135	16.25		7	0.84		1	0.12		0	0.00		8	0.96		16	1.93		0	0.00		0	0.00		0	0.00		16	1.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		831	94.22		51	5.78		882	1.11																																													
	Millmerran		3	0.28		0	0.00		0	0.00		3	0.28		202	19.02		7	0.66		1	0.09		0	0.00		210	19.77		1	0.09		0	0.00		0	0.00		1	0.09		381	35.88		13	1.22		2	0.19		0	0.00		396	37.29		5	0.47		0	0.00		0	0.00		5	0.47		11	1.04		2	0.19		0	0.00		0	0.00		13	1.22		13	1.22		0	0.00		0	0.00		13	1.22		0	0.00		0	0.00		0	0.00		0	0.00		194	18.27		16	1.51		0	0.00		0	0.00		0	0.00		210	19.77		159	14.97		4	0.38		0	0.00		0	0.00		0	0.00		163	15.35		19	1.79		2	0.19		0	0.00		21	1.98		24	2.26		2	0.19		0	0.00		0	0.00		26	2.45		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1062	95.59		49	4.41		1111	1.40																																													
	Mitchell		3	0.49		1	0.16		0	0.00		4	0.66		193	31.74		2	0.33		0	0.00		0	0.00		195	32.07		2	0.33		0	0.00		0	0.00		2	0.33		216	35.53		4	0.66		0	0.00		1	0.16		221	36.35		0	0.00		0	0.00		0	0.00		0	0.00		2	0.33		0	0.00		0	0.00		0	0.00		2	0.33		5	0.82		0	0.00		0	0.00		5	0.82		0	0.00		0	0.00		0	0.00		0	0.00		95	15.63		2	0.33		0	0.00		0	0.00		0	0.00		97	15.95		58	9.54		1	0.16		0	0.00		0	0.00		0	0.00		59	9.70		8	1.32		0	0.00		0	0.00		8	1.32		13	2.14		1	0.16		0	0.00		0	0.00		14	2.30		0	0.00		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.16		608	93.97		39	6.03		647	0.81																																													
	Moonie		0	0.00		0	0.00		0	0.00		0	0.00		12	7.84		0	0.00		0	0.00		0	0.00		12	7.84		4	2.61		0	0.00		0	0.00		4	2.61		65	42.48		1	0.65		0	0.00		0	0.00		66	43.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.65		0	0.00		1	0.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		34	22.22		4	2.61		0	0.00		0	0.00		0	0.00		38	24.84		25	16.34		1	0.65		0	0.00		0	0.00		0	0.00		26	16.99		2	1.31		0	0.00		0	0.00		2	1.31		1	0.65		0	0.00		0	0.00		0	0.00		1	0.65		1	0.65		2	1.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.96		153	97.45		4	2.55		157	0.20																																													
