House of Representatives - 2001 Election: Queensland																																	
First Preference Votes and TCP 																																	
By Candidate by Polling Place																																	
Forde (86672)																																	
		SMITH			# ELSON			DICKSON			NGAHOORO			CLYNE			FORMAL			INFORMAL			TOTAL										
		Val			Kay			Alan			Alice			Rose												Two Candidate Preferred							
		ALP			LP			DEM			HAN			GRN												 SMITH ALP			# ELSON LP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Cornubia (Forde)	74	22.02		219	65.18		17	5.06		18	5.36		8	2.38		336	96.00		14	4.00		350	0.43		93	27.68		243	72.32
	Eagleby	529	48.62		404	37.13		29	2.67		106	9.74		20	1.84		1088	94.53		63	5.47		1151	1.41		626	57.54		462	42.46
	Eagleby South	1141	49.14		837	36.05		82	3.53		205	8.83		57	2.45		2322	91.31		221	8.69		2543	3.11		1353	58.27		969	41.73
	Edens Landing	643	38.14		808	47.92		71	4.21		114	6.76		50	2.97		1686	93.25		122	6.75		1808	2.21		762	45.20		924	54.80
	Flagstone	336	34.36		417	42.64		59	6.03		141	14.42		25	2.56		978	92.61		78	7.39		1056	1.29		483	49.39		495	50.61
	Greenbank	855	34.87		1102	44.94		124	5.06		295	12.03		76	3.10		2452	92.95		186	7.05		2638	3.22		1160	47.31		1292	52.69
	Helensvale North (Forde)	84	30.32		128	46.21		21	7.58		27	9.75		17	6.14		277	94.86		15	5.14		292	0.36		112	40.43		165	59.57
	Hillview	27	18.12		88	59.06		7	4.70		23	15.44		4	2.68		149	98.68		2	1.32		151	0.18		44	29.53		105	70.47
	Jimboomba	1523	32.19		2186	46.21		269	5.69		584	12.34		169	3.57		4731	93.83		311	6.17		5042	6.16		2108	44.56		2623	55.44
	Kalbar	143	16.96		531	62.99		27	3.20		128	15.18		14	1.66		843	94.19		52	5.81		895	1.09		228	27.05		615	72.95
	Kerry	29	12.55		174	75.32		8	3.46		16	6.93		4	1.73		231	93.15		17	6.85		248	0.30		41	17.75		190	82.25
	Loganholme (Forde)	619	39.40		718	45.70		68	4.33		121	7.70		45	2.86		1571	92.96		119	7.04		1690	2.06		748	47.61		823	52.39
	Loganlea	743	43.35		714	41.66		90	5.25		129	7.53		38	2.22		1714	94.59		98	5.41		1812	2.21		904	52.74		810	47.26
	Logan Reserve	359	32.02		574	51.20		35	3.12		125	11.15		28	2.50		1121	96.31		43	3.69		1164	1.42		459	40.95		662	59.05
	Logan Village	868	32.24		1257	46.69		145	5.39		357	13.26		65	2.41		2692	93.77		179	6.23		2871	3.51		1222	45.39		1470	54.61
	Marsden (Forde)	619	47.84		421	32.53		54	4.17		156	12.06		44	3.40		1294	91.84		115	8.16		1409	1.72		766	59.20		528	40.80
	Mount Alford	42	12.80		224	68.29		8	2.44		51	15.55		3	0.91		328	96.47		12	3.53		340	0.42		70	21.34		258	78.66
	Mount Warren Park	1227	36.87		1670	50.18		183	5.50		193	5.80		55	1.65		3328	92.86		256	7.14		3584	4.38		1451	43.60		1877	56.40
	Nerang West (Forde)	134	23.97		312	55.81		35	6.26		40	7.16		38	6.80		559	95.72		25	4.28		584	0.71		199	35.60		360	64.40
	Numinbah Valley	22	20.18		56	51.38		5	4.59		20	18.35		6	5.50		109	96.46		4	3.54		113	0.14		41	37.61		68	62.39
	Oxenford	513	25.73		1172	58.78		91	4.56		156	7.82		62	3.11		1994	92.87		153	7.13		2147	2.62		676	33.90		1318	66.10
	Pacific Pines	327	29.70		625	56.77		42	3.81		74	6.72		33	3.00		1101	93.46		77	6.54		1178	1.44		399	36.24		702	63.76
	Park Ridge (Forde)	795	36.15		1021	46.43		98	4.46		223	10.14		62	2.82		2199	94.14		137	5.86		2336	2.85		1013	46.07		1186	53.93
	Pimpama	60	19.23		209	66.99		13	4.17		17	5.45		13	4.17		312	94.55		18	5.45		330	0.40		80	25.64		232	74.36
	Rathdowney	68	17.09		205	51.51		13	3.27		105	26.38		7	1.76		398	98.03		8	1.97		406	0.50		137	34.42		261	65.58
	Roadvale	61	16.99		226	62.95		4	1.11		57	15.88		11	3.06		359	95.73		16	4.27		375	0.46		109	30.36		250	69.64
	Shailer Park (Forde)	185	30.48		356	58.65		24	3.95		25	4.12		17	2.80		607	95.74		27	4.26		634	0.77		209	34.43		398	65.57
	St. Bernard	214	24.37		526	59.91		47	5.35		56	6.38		35	3.99		878	94.92		47	5.08		925	1.13		287	32.69		591	67.31
	Studio Village	640	33.09		995	51.45		98	5.07		154	7.96		47	2.43		1934	91.92		170	8.08		2104	2.57		828	42.81		1106	57.19			
	Tamborine	313	29.47		495	46.61		56	5.27		156	14.69		42	3.95		1062	94.40		63	5.60		1125	1.37		458	43.13		604	56.87			
	Tamborine North	567	26.92		1104	52.42		133	6.32		175	8.31		127	6.03		2106	94.65		119	5.35		2225	2.72		852	40.46		1254	59.54			
	Tamrookum	137	21.31		402	62.52		19	2.95		71	11.04		14	2.18		643	95.40		31	4.60		674	0.82		196	30.48		447	69.52			
	Upper Coomera	265	22.16		692	57.86		51	4.26		137	11.45		51	4.26		1196	92.36		99	7.64		1295	1.58		407	34.03		789	65.97			
	Waterford	138	35.94		186	48.44		12	3.13		37	9.64		11	2.86		384	95.05		20	4.95		404	0.49		167	43.49		217	56.51			
	Waterford West	1124	43.48		1045	40.43		131	5.07		220	8.51		65	2.51		2585	93.29		186	6.71		2771	3.38		1379	53.35		1206	46.65			
	Windaroo	598	29.30		1204	58.99		83	4.07		108	5.29		48	2.35		2041	92.90		156	7.10		2197	2.68		719	35.23		1322	64.77			
	Woodhill	220	25.67		481	56.13		28	3.27		114	13.30		14	1.63		857	94.49		50	5.51		907	1.11		296	34.54		561	65.46			
	Special Hospitals	86	36.75		133	56.84		9	3.85		5	2.14		1	0.43		234	98.73		3	1.27		237	0.29		94	40.17		140	59.83			
	Total Ordinary	21569	33.03		32525	49.81		2961	4.53		6321	9.68		1917	2.94		65293	93.82		4298	6.18		69591	85.00		27935	42.78		37358	57.22			
	ABSENT	1586	31.49		2357	46.80		355	7.05		485	9.63		253	5.02		5036	94.08		317	5.92		5353	6.54		2110	41.90		2926	58.10			
	POSTAL	1189	34.16		1808	51.94		146	4.19		266	7.64		72	2.07		3481	97.62		85	2.38		3566	4.36		1420	40.79		2061	59.21			
	PRE_POLL	844	32.07		1333	50.65		127	4.83		230	8.74		98	3.72		2632	96.73		89	3.27		2721	3.32		1074	40.81		1558	59.19			
	PROVISIONAL	236	39.33		240	40.00		31	5.17		70	11.67		23	3.83		600	94.34		36	5.66		636	0.78		296	49.33		304	50.67			
	Division Summary	25424	33.00		38263	49.67		3620	4.70		7372	9.57		2363	3.07		77042	94.11		4825	5.89		81867	94.46		32835	42.62		44207	57.38			
																														
																														
																														
																														
																														
