Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Rankin (85204)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Kuraby (Rankin)		4	0.43		0	0.00		1	0.11		5	0.53		357	37.98		5	0.53		0	0.00		2	0.21		364	38.72		0	0.00		0	0.00		0	0.00		0	0.00		33	3.51		4	0.43		0	0.00		0	0.00		37	3.94		17	1.81		2	0.21		0	0.00		19	2.02		20	2.13		5	0.53		0	0.00		0	0.00		25	2.66		9	0.96		1	0.11		0	0.00		10	1.06		2	0.21		1	0.11		0	0.00		3	0.32		43	4.57		8	0.85		0	0.00		0	0.00		0	0.00		51	5.43		337	35.85		6	0.64		0	0.00		0	0.00		1	0.11		344	36.60		13	1.38		0	0.00		0	0.00		13	1.38		61	6.49		8	0.85		0	0.00		0	0.00		69	7.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		940	96.31		36	3.69		976	1.22																																													
	Loganholme (Rankin)		7	0.34		3	0.15		0	0.00		10	0.48		661	32.03		11	0.53		0	0.00		1	0.05		673	32.61		1	0.05		0	0.00		0	0.00		1	0.05		78	3.78		4	0.19		1	0.05		0	0.00		83	4.02		26	1.26		3	0.15		3	0.15		32	1.55		37	1.79		1	0.05		1	0.05		0	0.00		39	1.89		24	1.16		4	0.19		1	0.05		29	1.41		4	0.19		0	0.00		0	0.00		4	0.19		168	8.14		17	0.82		0	0.00		0	0.00		0	0.00		185	8.96		834	40.41		6	0.29		0	0.00		3	0.15		2	0.10		845	40.94		25	1.21		1	0.05		0	0.00		26	1.26		124	6.01		12	0.58		1	0.05		0	0.00		137	6.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2064	96.22		81	3.78		2145	2.68																																													
	Mabel Park		19	0.55		1	0.03		1	0.03		21	0.60		1686	48.46		21	0.60		2	0.06		0	0.00		1709	49.12		7	0.20		1	0.03		0	0.00		8	0.23		97	2.79		8	0.23		0	0.00		0	0.00		105	3.02		55	1.58		6	0.17		0	0.00		61	1.75		86	2.47		6	0.17		0	0.00		2	0.06		94	2.70		44	1.26		5	0.14		1	0.03		50	1.44		2	0.06		1	0.03		0	0.00		3	0.09		283	8.13		25	0.72		0	0.00		0	0.00		0	0.00		308	8.85		855	24.58		14	0.40		2	0.06		0	0.00		3	0.09		874	25.12		67	1.93		2	0.06		0	0.00		69	1.98		159	4.57		14	0.40		1	0.03		1	0.03		175	5.03		1	0.03		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		2	0.06		3479	94.33		209	5.67		3688	4.60																																													
	Marsden (Rankin)		9	0.43		1	0.05		0	0.00		10	0.48		993	47.92		9	0.43		2	0.10		1	0.05		1005	48.50		1	0.05		0	0.00		0	0.00		1	0.05		28	1.35		2	0.10		0	0.00		0	0.00		30	1.45		17	0.82		1	0.05		1	0.05		19	0.92		33	1.59		2	0.10		0	0.00		1	0.05		36	1.74		48	2.32		1	0.05		0	0.00		49	2.36		2	0.10		1	0.05		0	0.00		3	0.14		244	11.78		19	0.92		0	0.00		0	0.00		0	0.00		263	12.69		510	24.61		9	0.43		3	0.14		0	0.00		1	0.05		523	25.24		37	1.79		0	0.00		0	0.00		37	1.79		89	4.30		4	0.19		0	0.00		1	0.05		94	4.54		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.10		2072	97.05		63	2.95		2135	2.66																																													
	Park Ridge (Rankin)		7	0.39		0	0.00		0	0.00		7	0.39		599	33.41		12	0.67		2	0.11		0	0.00		613	34.19		1	0.06		1	0.06		0	0.00		2	0.11		73	4.07		8	0.45		0	0.00		0	0.00		81	4.52		19	1.06		5	0.28		1	0.06		25	1.39		40	2.23		7	0.39		0	0.00		0	0.00		47	2.62		16	0.89		0	0.00		1	0.06		17	0.95		2	0.11		1	0.06		0	0.00		3	0.17		211	11.77		21	1.17		0	0.00		0	0.00		0	0.00		232	12.94		623	34.75		12	0.67		0	0.00		0	0.00		0	0.00		635	35.42		29	1.62		0	0.00		0	0.00		29	1.62		92	5.13		7	0.39		0	0.00		0	0.00		99	5.52		2	0.11		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		1793	97.18		52	2.82		1845	2.30																																													
	Regents Park		9	0.36		0	0.00		0	0.00		9	0.36		1062	42.48		13	0.52		0	0.00		2	0.08		1077	43.08		2	0.08		0	0.00		0	0.00		2	0.08		66	2.64		4	0.16		0	0.00		0	0.00		70	2.80		16	0.64		9	0.36		0	0.00		25	1.00		34	1.36		4	0.16		0	0.00		0	0.00		38	1.52		30	1.20		2	0.08		0	0.00		32	1.28		1	0.04		0	0.00		0	0.00		1	0.04		190	7.60		6	0.24		0	0.00		0	0.00		0	0.00		196	7.84		864	34.56		10	0.40		2	0.08		0	0.00		1	0.04		877	35.08		44	1.76		0	0.00		0	0.00		44	1.76		124	4.96		2	0.08		0	0.00		1	0.04		127	5.08		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		2	0.08		2500	95.60		115	4.40		2615	3.26																																													
	Runcorn (Rankin)		11	0.36		1	0.03		0	0.00		12	0.40		1214	40.17		12	0.40		2	0.07		1	0.03		1229	40.67		4	0.13		0	0.00		0	0.00		4	0.13		95	3.14		10	0.33		0	0.00		0	0.00		105	3.47		21	0.69		3	0.10		2	0.07		26	0.86		73	2.42		13	0.43		0	0.00		0	0.00		86	2.85		27	0.89		1	0.03		0	0.00		28	0.93		3	0.10		0	0.00		0	0.00		3	0.10		149	4.93		14	0.46		0	0.00		0	0.00		0	0.00		163	5.39		1096	36.27		12	0.40		3	0.10		1	0.03		2	0.07		1114	36.86		40	1.32		0	0.00		0	0.00		40	1.32		201	6.65		8	0.26		0	0.00		1	0.03		210	6.95		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		2	0.07		3022	95.91		129	4.09		3151	3.93																																													
	Runcorn Heights		16	0.37		0	0.00		0	0.00		16	0.37		1672	38.68		37	0.86		6	0.14		4	0.09		1719	39.76		1	0.02		0	0.00		0	0.00		1	0.02		194	4.49		14	0.32		0	0.00		0	0.00		208	4.81		33	0.76		6	0.14		2	0.05		41	0.95		65	1.50		9	0.21		2	0.05		0	0.00		76	1.76		34	0.79		3	0.07		1	0.02		38	0.88		3	0.07		1	0.02		0	0.00		4	0.09		191	4.42		23	0.53		2	0.05		0	0.00		0	0.00		216	5.00		1554	35.95		22	0.51		6	0.14		0	0.00		2	0.05		1584	36.64		27	0.62		1	0.02		0	0.00		28	0.65		361	8.35		25	0.58		3	0.07		2	0.05		391	9.04		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.02		4323	96.39		162	3.61		4485	5.60																																													
	Slacks Creek (Rankin)		0	0.00		0	0.00		0	0.00		0	0.00		153	35.50		2	0.46		0	0.00		0	0.00		155	35.96		0	0.00		0	0.00		0	0.00		0	0.00		19	4.41		1	0.23		0	0.00		0	0.00		20	4.64		1	0.23		4	0.93		0	0.00		5	1.16		19	4.41		0	0.00		0	0.00		0	0.00		19	4.41		5	1.16		0	0.00		0	0.00		5	1.16		1	0.23		0	0.00		0	0.00		1	0.23		24	5.57		2	0.46		0	0.00		0	0.00		0	0.00		26	6.03		157	36.43		2	0.46		1	0.23		1	0.23		0	0.00		161	37.35		6	1.39		0	0.00		0	0.00		6	1.39		30	6.96		3	0.70		0	0.00		0	0.00		33	7.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		431	97.29		12	2.71		443	0.55																																													
	Sunnybank (Rankin)		0	0.00		0	0.00		0	0.00		0	0.00		129	38.97		2	0.60		0	0.00		0	0.00		131	39.58		0	0.00		0	0.00		0	0.00		0	0.00		12	3.63		0	0.00		0	0.00		0	0.00		12	3.63		2	0.60		1	0.30		0	0.00		3	0.91		11	3.32		4	1.21		0	0.00		0	0.00		15	4.53		4	1.21		1	0.30		0	0.00		5	1.51		0	0.00		0	0.00		0	0.00		0	0.00		17	5.14		4	1.21		0	0.00		0	0.00		0	0.00		21	6.34		113	34.14		4	1.21		1	0.30		0	0.00		0	0.00		118	35.65		3	0.91		0	0.00		0	0.00		3	0.91		20	6.04		2	0.60		0	0.00		1	0.30		23	6.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		331	97.64		8	2.36		339	0.42																																													
	Sunnybank Hills		10	0.19		3	0.06		0	0.00		13	0.25		1855	36.16		27	0.53		4	0.08		3	0.06		1889	36.82		3	0.06		0	0.00		0	0.00		3	0.06		252	4.91		28	0.55		0	0.00		0	0.00		280	5.46		35	0.68		1	0.02		1	0.02		37	0.72		71	1.38		18	0.35		0	0.00		1	0.02		90	1.75		39	0.76		2	0.04		0	0.00		41	0.80		4	0.08		0	0.00		0	0.00		4	0.08		158	3.08		30	0.58		0	0.00		0	0.00		0	0.00		188	3.66		2120	41.33		28	0.55		3	0.06		0	0.00		3	0.06		2154	41.99		73	1.42		4	0.08		0	0.00		77	1.50		336	6.55		12	0.23		2	0.04		2	0.04		352	6.86		0	0.00		0	0.00		1	0.02		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		2	0.04		5130	96.68		176	3.32		5306	6.62																																													
	Woodridge		21	0.90		2	0.09		1	0.04		24	1.03		1253	53.73		21	0.90		0	0.00		3	0.13		1277	54.76		0	0.00		0	0.00		0	0.00		0	0.00		48	2.06		4	0.17		0	0.00		0	0.00		52	2.23		20	0.86		1	0.04		0	0.00		21	0.90		39	1.67		6	0.26		1	0.04		0	0.00		46	1.97		30	1.29		6	0.26		0	0.00		36	1.54		3	0.13		0	0.00		0	0.00		3	0.13		225	9.65		18	0.77		1	0.04		0	0.00		0	0.00		244	10.46		477	20.45		5	0.21		0	0.00		0	0.00		0	0.00		482	20.67		51	2.19		0	0.00		0	0.00		51	2.19		88	3.77		6	0.26		1	0.04		1	0.04		96	4.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2332	94.53		135	5.47		2467	3.08																																													
	Woodridge North		11	0.55		3	0.15		0	0.00		14	0.69		1091	54.06		21	1.04		0	0.00		2	0.10		1114	55.20		5	0.25		0	0.00		0	0.00		5	0.25		40	1.98		2	0.10		0	0.00		0	0.00		42	2.08		24	1.19		2	0.10		0	0.00		26	1.29		25	1.24		5	0.25		0	0.00		1	0.05		31	1.54		26	1.29		2	0.10		0	0.00		28	1.39		3	0.15		0	0.00		0	0.00		3	0.15		204	10.11		9	0.45		0	0.00		0	0.00		1	0.05		214	10.60		402	19.92		9	0.45		1	0.05		0	0.00		1	0.05		413	20.47		29	1.44		1	0.05		0	0.00		30	1.49		90	4.46		6	0.30		0	0.00		2	0.10		98	4.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2018	95.01		106	4.99		2124	2.65																																													
	Yugumbir		16	0.42		2	0.05		1	0.03		19	0.49		1624	42.23		17	0.44		2	0.05		2	0.05		1645	42.77		1	0.03		0	0.00		0	0.00		1	0.03		79	2.05		9	0.23		0	0.00		0	0.00		88	2.29		45	1.17		0	0.00		3	0.08		48	1.25		63	1.64		5	0.13		0	0.00		0	0.00		68	1.77		69	1.79		2	0.05		0	0.00		71	1.85		5	0.13		0	0.00		0	0.00		5	0.13		245	6.37		14	0.36		0	0.00		0	0.00		0	0.00		259	6.73		1279	33.26		18	0.47		1	0.03		0	0.00		3	0.08		1301	33.83		52	1.35		1	0.03		0	0.00		53	1.38		273	7.10		12	0.31		2	0.05		0	0.00		287	7.46		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3846	95.96		162	4.04		4008	5.00																																													
	Special Hospitals		2	0.58		0	0.00		0	0.00		2	0.58		142	41.16		2	0.58		0	0.00		0	0.00		144	41.74		0	0.00		0	0.00		0	0.00		0	0.00		18	5.22		1	0.29		0	0.00		0	0.00		19	5.51		1	0.29		0	0.00		0	0.00		1	0.29		2	0.58		0	0.00		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	4.93		1	0.29		0	0.00		0	0.00		0	0.00		18	5.22		153	44.35		2	0.58		0	0.00		0	0.00		0	0.00		155	44.93		2	0.58		0	0.00		0	0.00		2	0.58		2	0.58		0	0.00		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		345	92.49		28	7.51		373	0.47																																															
	Total Ordinary		266	0.41		30	0.05		5	0.01		301	0.46		27737	42.68		396	0.61		33	0.05		44	0.07		28210	43.41		45	0.07		4	0.01		1	0.00		50	0.08		1800	2.77		161	0.25		2	0.00		0	0.00		1963	3.02		648	1.00		87	0.13		22	0.03		757	1.16		1167	1.80		129	0.20		7	0.01		5	0.01		1308	2.01		791	1.22		53	0.08		5	0.01		849	1.31		64	0.10		8	0.01		1	0.00		73	0.11		4483	6.90		362	0.56		5	0.01		2	0.00		3	0.00		4855	7.47		21151	32.55		302	0.46		44	0.07		5	0.01		32	0.05		21534	33.13		1003	1.54		15	0.02		0	0.00		1018	1.57		3816	5.87		197	0.30		16	0.02		18	0.03		4047	6.23		7	0.01		2	0.00		4	0.01		2	0.00		4	0.01		2	0.00		1	0.00		3	0.00		25	0.04		64990	95.91		2771	4.09		67761	84.56																																															
