Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Bowman (87122)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Manly West		9	0.42		0	0.00		0	0.00		9	0.42		772	36.06		16	0.75		0	0.00		2	0.09		790	36.90		0	0.00		0	0.00		0	0.00		0	0.00		142	6.63		13	0.61		0	0.00		0	0.00		155	7.24		27	1.26		2	0.09		1	0.05		30	1.40		50	2.34		9	0.42		0	0.00		0	0.00		59	2.76		13	0.61		0	0.00		0	0.00		13	0.61		1	0.05		0	0.00		0	0.00		1	0.05		122	5.70		19	0.89		0	0.00		0	0.00		0	0.00		141	6.59		756	35.31		11	0.51		0	0.00		0	0.00		0	0.00		767	35.82		8	0.37		1	0.05		0	0.00		9	0.42		153	7.15		11	0.51		0	0.00		0	0.00		164	7.66		1	0.05		0	0.00		1	0.05		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		3	0.14		2141	96.92		68	3.08		2209	2.66																																													
	Ormiston		8	0.30		1	0.04		0	0.00		9	0.33		696	25.67		17	0.63		1	0.04		0	0.00		714	26.34		1	0.04		0	0.00		0	0.00		1	0.04		150	5.53		13	0.48		0	0.00		0	0.00		163	6.01		27	1.00		3	0.11		1	0.04		31	1.14		59	2.18		5	0.18		0	0.00		0	0.00		64	2.36		32	1.18		0	0.00		0	0.00		32	1.18		6	0.22		1	0.04		0	0.00		7	0.26		170	6.27		11	0.41		0	0.00		0	0.00		0	0.00		181	6.68		1217	44.89		15	0.55		2	0.07		0	0.00		0	0.00		1234	45.52		15	0.55		2	0.07		0	0.00		17	0.63		231	8.52		24	0.89		0	0.00		1	0.04		256	9.44		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		2	0.07		2711	96.65		94	3.35		2805	3.37																																													
	Point Lookout		1	0.19		1	0.19		0	0.00		2	0.39		211	40.81		3	0.58		1	0.19		0	0.00		215	41.59		0	0.00		0	0.00		0	0.00		0	0.00		12	2.32		3	0.58		0	0.00		0	0.00		15	2.90		3	0.58		0	0.00		0	0.00		3	0.58		29	5.61		8	1.55		0	0.00		0	0.00		37	7.16		9	1.74		0	0.00		0	0.00		9	1.74		0	0.00		0	0.00		0	0.00		0	0.00		22	4.26		1	0.19		0	0.00		0	0.00		0	0.00		23	4.45		160	30.95		4	0.77		1	0.19		0	0.00		0	0.00		165	31.91		3	0.58		0	0.00		0	0.00		3	0.58		44	8.51		1	0.19		0	0.00		0	0.00		45	8.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		517	95.56		24	4.44		541	0.65																																													
	Roles Hill		8	0.53		5	0.33		1	0.07		14	0.92		638	41.89		10	0.66		1	0.07		0	0.00		649	42.61		2	0.13		0	0.00		0	0.00		2	0.13		108	7.09		11	0.72		0	0.00		0	0.00		119	7.81		14	0.92		1	0.07		0	0.00		15	0.98		38	2.50		7	0.46		0	0.00		2	0.13		47	3.09		17	1.12		0	0.00		0	0.00		17	1.12		2	0.13		0	0.00		0	0.00		2	0.13		92	6.04		18	1.18		0	0.00		0	0.00		0	0.00		110	7.22		422	27.71		6	0.39		2	0.13		1	0.07		1	0.07		432	28.37		8	0.53		2	0.13		0	0.00		10	0.66		92	6.04		10	0.66		1	0.07		2	0.13		105	6.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		1523	95.43		73	4.57		1596	1.92																																													
	Tangalooma		0	0.00		0	0.00		0	0.00		0	0.00		21	38.89		0	0.00		0	0.00		0	0.00		21	38.89		0	0.00		0	0.00		0	0.00		0	0.00		4	7.41		0	0.00		0	0.00		0	0.00		4	7.41		0	0.00		0	0.00		0	0.00		0	0.00		1	1.85		0	0.00		0	0.00		0	0.00		1	1.85		1	1.85		0	0.00		0	0.00		1	1.85		1	1.85		0	0.00		0	0.00		1	1.85		4	7.41		0	0.00		0	0.00		0	0.00		0	0.00		4	7.41		17	31.48		0	0.00		0	0.00		0	0.00		0	0.00		17	31.48		1	1.85		0	0.00		0	0.00		1	1.85		4	7.41		0	0.00		0	0.00		0	0.00		4	7.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	94.74		3	5.26		57	0.07																																															
	Thorneside		6	0.45		2	0.15		0	0.00		8	0.59		545	40.46		6	0.45		1	0.07		1	0.07		553	41.05		4	0.30		0	0.00		0	0.00		4	0.30		53	3.93		13	0.97		0	0.00		0	0.00		66	4.90		10	0.74		4	0.30		0	0.00		14	1.04		32	2.38		5	0.37		0	0.00		1	0.07		38	2.82		11	0.82		2	0.15		0	0.00		13	0.97		2	0.15		0	0.00		0	0.00		2	0.15		118	8.76		9	0.67		0	0.00		0	0.00		0	0.00		127	9.43		396	29.40		7	0.52		1	0.07		0	0.00		0	0.00		404	29.99		19	1.41		1	0.07		0	0.00		20	1.48		80	5.94		13	0.97		0	0.00		3	0.22		96	7.13		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		2	0.15		1347	97.61		33	2.39		1380	1.66																																															
	Thornlands		13	0.33		3	0.08		0	0.00		16	0.40		1220	30.69		17	0.43		2	0.05		1	0.03		1240	31.19		3	0.08		1	0.03		0	0.00		4	0.10		191	4.81		13	0.33		0	0.00		0	0.00		204	5.13		22	0.55		7	0.18		0	0.00		29	0.73		72	1.81		11	0.28		1	0.03		3	0.08		87	2.19		53	1.33		2	0.05		0	0.00		55	1.38		4	0.10		0	0.00		0	0.00		4	0.10		255	6.42		31	0.78		0	0.00		0	0.00		0	0.00		286	7.19		1637	41.18		29	0.73		4	0.10		0	0.00		2	0.05		1672	42.06		39	0.98		2	0.05		0	0.00		41	1.03		308	7.75		24	0.60		0	0.00		4	0.10		336	8.45		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3975	97.00		123	3.00		4098	4.93																																															
	Vienna Woods		11	0.47		0	0.00		1	0.04		12	0.52		915	39.27		10	0.43		3	0.13		4	0.17		932	40.00		0	0.00		0	0.00		0	0.00		0	0.00		64	2.75		9	0.39		0	0.00		1	0.04		74	3.18		11	0.47		4	0.17		0	0.00		15	0.64		61	2.62		3	0.13		0	0.00		0	0.00		64	2.75		36	1.55		2	0.09		0	0.00		38	1.63		2	0.09		1	0.04		0	0.00		3	0.13		168	7.21		10	0.43		0	0.00		0	0.00		0	0.00		178	7.64		741	31.80		11	0.47		4	0.17		0	0.00		3	0.13		759	32.58		28	1.20		0	0.00		0	0.00		28	1.20		205	8.80		20	0.86		0	0.00		2	0.09		227	9.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2330	96.48		85	3.52		2415	2.90																																															
	Wellington Point		9	0.26		1	0.03		0	0.00		10	0.29		1138	32.58		25	0.72		0	0.00		3	0.09		1166	33.38		2	0.06		0	0.00		0	0.00		2	0.06		155	4.44		15	0.43		0	0.00		1	0.03		171	4.90		36	1.03		5	0.14		3	0.09		44	1.26		99	2.83		13	0.37		0	0.00		0	0.00		112	3.21		36	1.03		5	0.14		0	0.00		41	1.17		4	0.11		0	0.00		0	0.00		4	0.11		205	5.87		17	0.49		0	0.00		0	0.00		0	0.00		222	6.36		1372	39.28		13	0.37		4	0.11		0	0.00		0	0.00		1389	39.77		20	0.57		1	0.03		0	0.00		21	0.60		283	8.10		28	0.80		0	0.00		0	0.00		311	8.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3493	96.39		131	3.61		3624	4.36																																															
	Wellington Point High		3	0.31		0	0.00		0	0.00		3	0.31		280	28.51		7	0.71		1	0.10		3	0.31		291	29.63		0	0.00		0	0.00		0	0.00		0	0.00		29	2.95		4	0.41		0	0.00		0	0.00		33	3.36		15	1.53		4	0.41		0	0.00		19	1.93		15	1.53		5	0.51		1	0.10		1	0.10		22	2.24		5	0.51		1	0.10		0	0.00		6	0.61		0	0.00		0	0.00		0	0.00		0	0.00		61	6.21		10	1.02		0	0.00		0	0.00		0	0.00		71	7.23		420	42.77		5	0.51		0	0.00		0	0.00		2	0.20		427	43.48		7	0.71		1	0.10		0	0.00		8	0.81		89	9.06		10	1.02		1	0.10		0	0.00		100	10.18		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		2	0.20		982	98.10		19	1.90		1001	1.20																																															
	Wondall Heights (Bowman)		6	0.23		0	0.00		2	0.08		8	0.30		1037	39.07		16	0.60		2	0.08		5	0.19		1060	39.94		1	0.04		0	0.00		0	0.00		1	0.04		137	5.16		11	0.41		0	0.00		0	0.00		148	5.58		13	0.49		9	0.34		1	0.04		23	0.87		55	2.07		10	0.38		1	0.04		0	0.00		66	2.49		37	1.39		3	0.11		0	0.00		40	1.51		4	0.15		0	0.00		0	0.00		4	0.15		168	6.33		17	0.64		0	0.00		0	0.00		0	0.00		185	6.97		867	32.67		9	0.34		2	0.08		0	0.00		1	0.04		879	33.12		10	0.38		1	0.04		0	0.00		11	0.41		209	7.87		14	0.53		1	0.04		1	0.04		225	8.48		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		2	0.08		4	0.15		2654	97.32		73	2.68		2727	3.28																																															
	Wynnum		9	0.54		2	0.12		0	0.00		11	0.66		670	40.05		13	0.78		2	0.12		5	0.30		690	41.24		1	0.06		0	0.00		0	0.00		1	0.06		68	4.06		6	0.36		0	0.00		0	0.00		74	4.42		12	0.72		1	0.06		0	0.00		13	0.78		52	3.11		7	0.42		0	0.00		0	0.00		59	3.53		20	1.20		1	0.06		0	0.00		21	1.26		0	0.00		1	0.06		0	0.00		1	0.06		100	5.98		24	1.43		0	0.00		0	0.00		0	0.00		124	7.41		536	32.04		5	0.30		1	0.06		0	0.00		0	0.00		542	32.40		16	0.96		0	0.00		0	0.00		16	0.96		112	6.69		7	0.42		0	0.00		1	0.06		120	7.17		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1673	95.60		77	4.40		1750	2.10																																															
	Wynnum Central		7	0.46		1	0.07		0	0.00		8	0.53		698	46.10		15	0.99		4	0.26		2	0.13		719	47.49		1	0.07		0	0.00		0	0.00		1	0.07		94	6.21		5	0.33		0	0.00		0	0.00		99	6.54		9	0.59		1	0.07		0	0.00		10	0.66		25	1.65		7	0.46		0	0.00		0	0.00		32	2.11		14	0.92		3	0.20		0	0.00		17	1.12		3	0.20		0	0.00		0	0.00		3	0.20		135	8.92		14	0.92		0	0.00		0	0.00		0	0.00		149	9.84		378	24.97		10	0.66		2	0.13		0	0.00		0	0.00		390	25.76		6	0.40		0	0.00		0	0.00		6	0.40		64	4.23		14	0.92		0	0.00		2	0.13		80	5.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1514	94.68		85	5.32		1599	1.92																																															
	Wynnum North		7	0.33		2	0.09		0	0.00		9	0.42		858	40.30		16	0.75		1	0.05		5	0.23		880	41.33		0	0.00		1	0.05		0	0.00		1	0.05		96	4.51		13	0.61		0	0.00		0	0.00		109	5.12		20	0.94		5	0.23		0	0.00		25	1.17		52	2.44		8	0.38		0	0.00		2	0.09		62	2.91		26	1.22		2	0.09		0	0.00		28	1.32		1	0.05		2	0.09		0	0.00		3	0.14		159	7.47		21	0.99		0	0.00		0	0.00		0	0.00		180	8.45		609	28.60		11	0.52		5	0.23		0	0.00		1	0.05		626	29.40		7	0.33		0	0.00		0	0.00		7	0.33		173	8.13		22	1.03		2	0.09		0	0.00		197	9.25		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		2	0.09		2129	96.33		81	3.67		2210	2.66																																															
	Wynnum North High		2	0.16		2	0.16		0	0.00		4	0.32		530	42.33		11	0.88		2	0.16		1	0.08		544	43.45		1	0.08		0	0.00		0	0.00		1	0.08		54	4.31		2	0.16		0	0.00		0	0.00		56	4.47		9	0.72		1	0.08		0	0.00		10	0.80		32	2.56		2	0.16		0	0.00		0	0.00		34	2.72		14	1.12		1	0.08		0	0.00		15	1.20		0	0.00		0	0.00		1	0.08		1	0.08		90	7.19		10	0.80		0	0.00		0	0.00		0	0.00		100	7.99		337	26.92		4	0.32		0	0.00		0	0.00		0	0.00		341	27.24		7	0.56		0	0.00		0	0.00		7	0.56		111	8.87		24	1.92		0	0.00		1	0.08		136	10.86		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.24		1252	97.05		38	2.95		1290	1.55																																															
	Wynnum West		12	0.42		1	0.03		0	0.00		13	0.45		1312	45.67		18	0.63		2	0.07		3	0.10		1335	46.47		5	0.17		0	0.00		0	0.00		5	0.17		116	4.04		12	0.42		1	0.03		0	0.00		129	4.49		18	0.63		4	0.14		0	0.00		22	0.77		83	2.89		6	0.21		0	0.00		0	0.00		89	3.10		44	1.53		1	0.03		0	0.00		45	1.57		2	0.07		0	0.00		0	0.00		2	0.07		180	6.27		9	0.31		0	0.00		0	0.00		0	0.00		189	6.58		784	27.29		20	0.70		2	0.07		0	0.00		2	0.07		808	28.12		21	0.73		0	0.00		0	0.00		21	0.73		194	6.75		13	0.45		4	0.14		2	0.07		213	7.41		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		2	0.07		2873	96.44		106	3.56		2979	3.58																																															
	Special Hospitals		5	1.00		0	0.00		0	0.00		5	1.00		235	46.91		0	0.00		0	0.00		0	0.00		235	46.91		0	0.00		0	0.00		0	0.00		0	0.00		33	6.59		0	0.00		0	0.00		0	0.00		33	6.59		2	0.40		0	0.00		0	0.00		2	0.40		3	0.60		0	0.00		0	0.00		0	0.00		3	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	3.39		0	0.00		0	0.00		0	0.00		0	0.00		17	3.39		194	38.72		1	0.20		0	0.00		0	0.00		0	0.00		195	38.92		2	0.40		0	0.00		0	0.00		2	0.40		9	1.80		0	0.00		0	0.00		0	0.00		9	1.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		501	94.71		28	5.29		529	0.64																																															
	Total Ordinary		225	0.33		36	0.05		4	0.01		265	0.38		25281	36.72		433	0.63		52	0.08		64	0.09		25830	37.52		37	0.05		5	0.01		0	0.00		42	0.06		3008	4.37		268	0.39		1	0.00		3	0.00		3280	4.76		519	0.75		97	0.14		17	0.02		633	0.92		1538	2.23		201	0.29		10	0.01		21	0.03		1770	2.57		755	1.10		60	0.09		1	0.00		816	1.19		65	0.09		12	0.02		2	0.00		79	0.11		4637	6.74		480	0.70		5	0.01		0	0.00		0	0.00		5122	7.44		24385	35.42		360	0.52		63	0.09		3	0.00		23	0.03		24834	36.08		549	0.80		14	0.02		2	0.00		565	0.82		5053	7.34		457	0.66		18	0.03		36	0.05		5564	8.08		16	0.02		2	0.00		5	0.01		1	0.00		6	0.01		1	0.00		2	0.00		6	0.01		39	0.06		68839	96.48		2511	3.52		71350	85.82																																															
	ABSENT		10	0.26		3	0.08		1	0.03		14	0.36		1261	32.87		28	0.73		2	0.05		2	0.05		1293	33.71		1	0.03		0	0.00		0	0.00		1	0.03		132	3.44		19	0.50		0	0.00		0	0.00		151	3.94		42	1.09		6	0.16		2	0.05		50	1.30		155	4.04		18	0.47		1	0.03		1	0.03		175	4.56		95	2.48		7	0.18		0	0.00		102	2.66		4	0.10		0	0.00		0	0.00		4	0.10		226	5.89		37	0.96		0	0.00		0	0.00		0	0.00		263	6.86		1361	35.48		20	0.52		3	0.08		0	0.00		2	0.05		1386	36.13		54	1.41		2	0.05		1	0.03		57	1.49		313	8.16		19	0.50		3	0.08		2	0.05		337	8.79		2	0.05		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		3	0.08		3836	98.36		64	1.64		3900	4.69																																															
	POSTAL		18	0.49		0	0.00		0	0.00		18	0.49		1495	40.51		26	0.70		3	0.08		0	0.00		1524	41.30		1	0.03		1	0.03		0	0.00		2	0.05		118	3.20		18	0.49		0	0.00		1	0.03		137	3.71		42	1.14		6	0.16		2	0.05		50	1.36		63	1.71		11	0.30		1	0.03		1	0.03		76	2.06		11	0.30		3	0.08		0	0.00		14	0.38		6	0.16		0	0.00		0	0.00		6	0.16		234	6.34		37	1.00		1	0.03		0	0.00		0	0.00		272	7.37		1362	36.91		40	1.08		9	0.24		0	0.00		1	0.03		1412	38.27		25	0.68		0	0.00		1	0.03		26	0.70		139	3.77		13	0.35		0	0.00		0	0.00		152	4.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		1	0.03		3690	98.35		62	1.65		3752	4.51																																															
	PRE_POLL		14	0.40		0	0.00		1	0.03		15	0.43		1039	29.99		28	0.81		2	0.06		4	0.12		1073	30.98		1	0.03		0	0.00		0	0.00		1	0.03		140	4.04		10	0.29		1	0.03		0	0.00		151	4.36		43	1.24		4	0.12		0	0.00		47	1.36		78	2.25		11	0.32		1	0.03		0	0.00		90	2.60		39	1.13		3	0.09		0	0.00		42	1.21		4	0.12		0	0.00		0	0.00		4	0.12		244	7.04		18	0.52		0	0.00		0	0.00		0	0.00		262	7.56		1461	42.18		20	0.58		2	0.06		1	0.03		2	0.06		1486	42.90		29	0.84		0	0.00		0	0.00		29	0.84		239	6.90		21	0.61		0	0.00		2	0.06		262	7.56		2	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.06		3464	98.13		66	1.87		3530	4.25																																															
	PROVISIONAL		0	0.00		1	0.17		0	0.00		1	0.17		251	43.13		4	0.69		0	0.00		0	0.00		255	43.81		0	0.00		0	0.00		0	0.00		0	0.00		16	2.75		3	0.52		0	0.00		0	0.00		19	3.26		8	1.37		0	0.00		0	0.00		8	1.37		27	4.64		2	0.34		0	0.00		0	0.00		29	4.98		22	3.78		1	0.17		0	0.00		23	3.95		0	0.00		0	0.00		0	0.00		0	0.00		32	5.50		0	0.00		0	0.00		0	0.00		0	0.00		32	5.50		161	27.66		1	0.17		1	0.17		0	0.00		0	0.00		163	28.01		15	2.58		0	0.00		0	0.00		15	2.58		36	6.19		0	0.00		0	0.00		0	0.00		36	6.19		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.17		582	95.88		25	4.12		607	0.73																																															
	Division Summary		267	0.33		40	0.05		6	0.01		313	0.39		29327	36.47		519	0.65		59	0.07		70	0.09		29975	37.28		40	0.05		6	0.01		0	0.00		46	0.06		3414	4.25		318	0.40		2	0.00		4	0.00		3738	4.65		654	0.81		113	0.14		21	0.03		788	0.98		1861	2.31		243	0.30		13	0.02		23	0.03		2140	2.66		922	1.15		74	0.09		1	0.00		997	1.24		79	0.10		12	0.01		2	0.00		93	0.12		5373	6.68		572	0.71		6	0.01		0	0.00		0	0.00		5951	7.40		28730	35.73		441	0.55		78	0.10		4	0.00		28	0.03		29281	36.41		672	0.84		16	0.02		4	0.00		692	0.86		5780	7.19		510	0.63		21	0.03		40	0.05		6351	7.90		21	0.03		2	0.00		5	0.01		1	0.00		6	0.01		3	0.00		2	0.00		6	0.01		46	0.06		80411	96.72		2728	3.28		83139	95.43																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
