House of Representatives - 2001 Election Tasmania 																																	
First Preference Votes and TCP 																																	
By Candidate by Polling Place																																	

Braddon (67749)																																	
	#SIDEBOTTOM			PATTISON			THOMPSON			COOPER			PICKFORD			FORMAL			INFORMAL			TOTAL											
	Sid			Alan			Clare			Craig			Steve												Two Candidate Preferred								
	ALP			LP			GRN			DEM			HAN												#SIDEBOTTOM ALP			 PATTISON LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Penguin	1031	49.24		761	36.34		137	6.54		54	2.58		111	5.30		2094	96.77		70	3.23		2164	3.31		1208	57.69		886	42.31
Port Sorell	780	44.12		756	42.76		99	5.60		44	2.49		89	5.03		1768	97.04		54	2.96		1822	2.79		920	52.04		848	47.96
Preston	23	31.08		32	43.24		12	16.22		1	1.35		6	8.11		74	94.87		4	5.13		78	0.12		35	47.30		39	52.70
Reekara	30	32.26		52	55.91		4	4.30		2	2.15		5	5.38		93	95.88		4	4.12		97	0.15		34	36.56		59	63.44
Riana	89	40.27		99	44.80		18	8.14		5	2.26		10	4.52		221	96.09		9	3.91		230	0.35		109	49.32		112	50.68
Ridgley	327	48.09		280	41.18		32	4.71		13	1.91		28	4.12		680	97.70		16	2.30		696	1.07		372	54.71		308	45.29
Rocky Cape	174	45.91		148	39.05		19	5.01		13	3.43		25	6.60		379	95.47		18	4.53		397	0.61		206	54.35		173	45.65
Sassafras	74	29.96		152	61.54		4	1.62		4	1.62		13	5.26		247	98.41		4	1.59		251	0.38		85	34.41		162	65.59
Savage River	26	50.00		12	23.08		6	11.54		3	5.77		5	9.62		52	98.11		1	1.89		53	0.08		36	69.23		16	30.77
Shorewell Park	512	47.02		475	43.62		46	4.22		27	2.48		29	2.66		1089	98.11		21	1.89		1110	1.70		575	52.80		514	47.20
Sisters Beach	110	54.73		68	33.83		18	8.96		3	1.49		2	1.00		201	98.05		4	1.95		205	0.31		123	61.19		78	38.81
Sisters Creek	69	39.20		74	42.05		17	9.66		10	5.68		6	3.41		176	96.70		6	3.30		182	0.28		91	51.70		85	48.30
Smithton	1149	47.23		1093	44.92		63	2.59		55	2.26		73	3.00		2433	96.43		90	3.57		2523	3.86		1256	51.62		1177	48.38
Somerset	1209	53.14		794	34.90		96	4.22		59	2.59		117	5.14		2275	96.32		87	3.68		2362	3.61		1359	59.74		916	40.26
South Burnie	181	51.71		129	36.86		18	5.14		9	2.57		13	3.71		350	98.04		7	1.96		357	0.55		204	58.29		146	41.71
South Riana	54	31.21		80	46.24		7	4.05		10	5.78		22	12.72		173	94.02		11	5.98		184	0.28		75	43.35		98	56.65
Sprent	85	43.59		79	40.51		17	8.72		1	0.51		13	6.67		195	97.99		4	2.01		199	0.30		102	52.31		93	47.69
Spreyton	581	46.15		528	41.94		68	5.40		30	2.38		52	4.13		1259	96.11		51	3.89		1310	2.00		674	53.53		585	46.47
Stanley	214	51.32		141	33.81		39	9.35		11	2.64		12	2.88		417	97.20		12	2.80		429	0.66		262	62.83		155	37.17
Stowport	93	42.27		98	44.55		11	5.00		6	2.73		12	5.45		220	91.67		20	8.33		240	0.37		107	48.64		113	51.36
Sulphur Creek	154	41.62		168	45.41		27	7.30		9	2.43		12	3.24		370	95.85		16	4.15		386	0.59		181	48.92		189	51.08
Togari	34	40.96		42	50.60		2	2.41		3	3.61		2	2.41		83	96.51		3	3.49		86	0.13		38	45.78		45	54.22
Turners Beach	330	40.84		376	46.53		50	6.19		16	1.98		36	4.46		808	96.65		28	3.35		836	1.28		394	48.76		414	51.24
Ulverstone Central	601	47.06		549	42.99		57	4.46		24	1.88		46	3.60		1277	96.82		42	3.18		1319	2.02		679	53.17		598	46.83
Ulverstone East	456	45.10		456	45.10		43	4.25		15	1.48		41	4.06		1011	96.65		35	3.35		1046	1.60		511	50.54		500	49.46
Ulverstone South	1017	48.57		800	38.20		132	6.30		53	2.53		92	4.39		2094	96.77		70	3.23		2164	3.31		1184	56.54		910	43.46
Ulverstone West	995	51.50		732	37.89		81	4.19		31	1.60		93	4.81		1932	96.12		78	3.88		2010	3.08		1116	57.76		816	42.24
Upper Burnie	716	53.12		492	36.50		66	4.90		23	1.71		51	3.78		1348	96.01		56	3.99		1404	2.15		801	59.42		547	40.58
Valley Road	1113	49.69		899	40.13		79	3.53		63	2.81		86	3.84		2240	96.34		85	3.66		2325	3.56		1262	56.34		978	43.66
Waratah	86	62.32		32	23.19		8	5.80		1	0.72		11	7.97		138	96.50		5	3.50		143	0.22		96	69.57		42	30.43
Wesley Vale	96	28.32		189	55.75		23	6.78		12	3.54		19	5.60		339	96.31		13	3.69		352	0.54		128	37.76		211	62.24
Wivenhoe	172	49.71		133	38.44		23	6.65		7	2.02		11	3.18		346	95.58		16	4.42		362	0.55		197	56.94		149	43.06
Wynyard Central	968	47.43		783	38.36		120	5.88		89	4.36		81	3.97		2041	96.18		81	3.82		2122	3.25		1142	55.95		899	44.05			
Wynyard East	312	59.32		134	25.48		36	6.84		22	4.18		22	4.18		526	97.59		13	2.41		539	0.82		371	70.53		155	29.47			
Wynyard West	495	48.86		386	38.10		65	6.42		23	2.27		44	4.34		1013	96.85		33	3.15		1046	1.60		581	57.35		432	42.65			
Yolla	157	38.67		155	38.18		45	11.08		21	5.17		28	6.90		406	96.21		16	3.79		422	0.65		221	54.43		185	45.57			
Special Hospitals	272	48.23		256	45.39		14	2.48		4	0.71		18	3.19		564	97.07		17	2.93		581	0.89		286	50.71		278	49.29			
Total Ordinary	27276	48.85		21815	39.07		2954	5.29		1476	2.64		2312	4.14		55833	96.53		2008	3.47		57841	88.52		31402	56.24		24431	43.76			
ABSENT	942	44.52		798	37.71		188	8.88		104	4.91		84	3.97		2116	97.92		45	2.08		2161	3.31		1168	55.20		948	44.80			
POSTAL	928	42.84		968	44.69		114	5.26		68	3.14		88	4.06		2166	98.68		29	1.32		2195	3.36		1091	50.37		1075	49.63			
PRE_POLL	1080	43.05		1035	41.25		172	6.86		103	4.11		119	4.74		2509	97.78		57	2.22		2566	3.93		1302	51.89		1207	48.11			
PROVISIONAL	346	64.07		127	23.52		33	6.11		22	4.07		12	2.22		540	93.26		39	6.74		579	0.89		382	70.74		158	29.26			
Division Summary	30572	48.40		24743	39.17		3461	5.48		1773	2.81		2615	4.14		63164	96.67		2178	3.33		65342	96.45		35345	55.96		27819	44.04			
																																
																																
																																
																																
																																
