House of Representatives - 2001 Election: Tasmania																																
First Preference Votes and TCP																																
By Candidate by Polling Place																																

Franklin (67119)																																
	BASTICK			MANSKEY			# QUICK			MULLOY			HODGMAN			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred							
	Patricia			Karen			Harry			Art			Peter												# QUICK 			 HODGMAN 				
	GRN			DEM			ALP			HAN			LP												ALP			LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Snug	120	14.22		56	6.64		343	40.64		19	2.25		306	36.26		844	96.46		31	3.54		875	1.35		502	59.48		342	40.52			
South Arm	54	11.18		22	4.55		216	44.72		5	1.04		186	38.51		483	95.45		23	4.55		506	0.78		276	57.14		207	42.86			
Southport	32	17.68		8	4.42		86	47.51		7	3.87		48	26.52		181	95.26		9	4.74		190	0.29		125	69.06		56	30.94			
Strathblane	12	9.68		0	0.00		56	45.16		5	4.03		51	41.13		124	98.41		2	1.59		126	0.19		72	58.06		52	41.94			
Surges Bay	13	8.72		1	0.67		42	28.19		2	1.34		91	61.07		149	96.13		6	3.87		155	0.24		57	38.26		92	61.74			
Tranmere	134	7.38		99	5.45		729	40.17		34	1.87		819	45.12		1815	97.48		47	2.52		1862	2.88		918	50.58		897	49.42			
Warrane	111	8.11		51	3.73		821	60.01		29	2.12		356	26.02		1368	96.27		53	3.73		1421	2.20		951	69.52		417	30.48			
Wentworth Street	109	8.88		77	6.27		566	46.09		16	1.30		460	37.46		1228	97.46		32	2.54		1260	1.95		705	57.41		523	42.59			
Woodbridge	89	25.95		19	5.54		120	34.99		9	2.62		106	30.90		343	96.35		13	3.65		356	0.55		214	62.39		129	37.61			
Special Hospitals	24	6.32		7	1.84		129	33.95		4	1.05		216	56.84		380	94.76		21	5.24		401	0.62		151	39.74		229	60.26			
Total Ordinary	5140	9.52		2506	4.64		25033	46.35		1077	1.99		20255	37.50		54011	96.89		1736	3.11		55747	86.25		31467	58.26		22544	41.74			
ABSENT	461	13.27		255	7.34		1446	41.64		67	1.93		1244	35.82		3473	96.74		117	3.26		3590	5.55		2020	58.16		1453	41.84			
POSTAL	176	6.63		111	4.18		1239	46.70		62	2.34		1065	40.14		2653	98.81		32	1.19		2685	4.15		1479	55.75		1174	44.25			
PRE_POLL	264	12.57		151	7.19		785	37.36		39	1.86		862	41.03		2101	98.50		32	1.50		2133	3.30		1108	52.74		993	47.26			
PROVISIONAL	57	12.42		27	5.88		243	52.94		10	2.18		122	26.58		459	95.82		20	4.18		479	0.74		316	68.85		143	31.15			
Division Summary	6098	9.73		3050	4.86		28746	45.85		1255	2.00		23548	37.56		62697	97.00		1937	3.00		64634	96.30		36390	58.04		26307	41.96			
																																
																																
																																
																																
																																
