House of Representatives - 2001 Election: New South Wales																																				
First Preference Votes and TCP 																																				
By Candidate by Polling Place																																				

North Sydney (88755)																																				
	WARD			# HOCKEY			MCGUIRE			STEEL			LAM			TEIRNEY			FORMAL			INFORMAL			TOTAL											
	Colin			Joe			Bryan			Mike			Brian			Fran												Two Candidate Preferred								
	CTA			LP			DEM			GRN			UNI			ALP												# HOCKEY LP			 TEIRNEY ALP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Kirribilli	17	1.08		844	53.76		134	8.54		126	8.03		12	0.76		437	27.83		1570	95.27		78	4.73		1648	2.00		910	57.96		660	42.04
Lane Cove	57	1.63		1898	54.18		295	8.42		303	8.65		43	1.23		907	25.89		3503	94.73		195	5.27		3698	4.49		2122	60.58		1381	39.42
Lane Cove South	17	1.47		700	60.66		93	8.06		77	6.67		13	1.13		254	22.01		1154	97.71		27	2.29		1181	1.44		759	65.77		395	34.23
Lane Cove West	20	1.16		1008	58.47		133	7.71		132	7.66		15	0.87		416	24.13		1724	94.73		96	5.27		1820	2.21		1107	64.21		617	35.79
Longueville	25	1.44		1121	64.61		131	7.55		120	6.92		9	0.52		329	18.96		1735	97.09		52	2.91		1787	2.17		1213	69.91		522	30.09
Mcmahons Point	19	1.05		926	51.42		164	9.11		198	10.99		17	0.94		477	26.49		1801	96.83		59	3.17		1860	2.26		1037	57.58		764	42.42
Middle Harbour (North Sydney)	5	1.64		188	61.64		31	10.16		29	9.51		4	1.31		48	15.74		305	95.91		13	4.09		318	0.39		210	68.85		95	31.15
Milsons Point	3	0.38		454	56.89		63	7.89		63	7.89		17	2.13		198	24.81		798	97.91		17	2.09		815	0.99		501	62.78		297	37.22
Mowbray (North Sydney)	15	1.73		433	50.06		67	7.75		41	4.74		15	1.73		294	33.99		865	94.43		51	5.57		916	1.11		480	55.49		385	44.51
Naremburn	51	1.72		1629	54.89		232	7.82		235	7.92		16	0.54		805	27.12		2968	95.34		145	4.66		3113	3.78		1802	60.71		1166	39.29
Neutral Bay	53	1.34		2312	58.55		329	8.33		320	8.10		43	1.09		892	22.59		3949	96.08		161	3.92		4110	4.99		2543	64.40		1406	35.60
Neutral Bay West	17	1.71		567	56.98		95	9.55		75	7.54		3	0.30		238	23.92		995	97.36		27	2.64		1022	1.24		637	64.02		358	35.98
Northbridge	19	1.74		651	59.67		88	8.07		59	5.41		21	1.92		253	23.19		1091	96.21		43	3.79		1134	1.38		715	65.54		376	34.46
Northbridge East	22	1.04		1380	65.03		153	7.21		149	7.02		25	1.18		393	18.52		2122	96.59		75	3.41		2197	2.67		1503	70.83		619	29.17
North Sydney	23	1.16		1063	53.74		178	9.00		204	10.31		21	1.06		489	24.72		1978	96.58		70	3.42		2048	2.49		1202	60.77		776	39.23
Parklands	31	2.04		798	52.60		137	9.03		148	9.76		9	0.59		394	25.97		1517	95.35		74	4.65		1591	1.93		916	60.38		601	39.62
Royal North Shore Hospital	9	2.12		219	51.53		26	6.12		23	5.41		13	3.06		135	31.76		425	95.51		20	4.49		445	0.54		243	57.18		182	42.82
Sydney (North Sydney)	2	0.98		96	46.83		21	10.24		26	12.68		1	0.49		59	28.78		205	93.61		14	6.39		219	0.27		119	58.05		86	41.95
Waverton	11	0.93		623	52.49		93	7.83		102	8.59		15	1.26		343	28.90		1187	96.27		46	3.73		1233	1.50		686	57.79		501	42.21
Willoughby (North Sydney)	56	2.06		1426	52.35		233	8.55		189	6.94		20	0.73		800	29.37		2724	91.41		256	8.59		2980	3.62		1590	58.37		1134	41.63
Willoughby North (North Sydney)	30	1.99		878	58.11		121	8.01		88	5.82		14	0.93		380	25.15		1511	95.75		67	4.25		1578	1.92		959	63.47		552	36.53			
Wollstonecraft	39	1.51		1406	54.54		276	10.71		181	7.02		30	1.16		646	25.06		2578	96.19		102	3.81		2680	3.26		1588	61.60		990	38.40			
Woolwich	8	1.18		444	65.29		53	7.79		45	6.62		4	0.59		126	18.53		680	96.73		23	3.27		703	0.85		475	69.85		205	30.15			
Special Hospitals	10	1.59		447	71.18		19	3.03		7	1.11		0	0.00		145	23.09		628	96.91		20	3.09		648	0.79		466	74.20		162	25.80			
Total Ordinary	944	1.48		36014	56.54		5236	8.22		4881	7.66		662	1.04		15958	25.05		63695	95.72		2845	4.28		66540	80.85		39805	62.49		23890	37.51			
ABSENT	142	2.22		3544	55.40		638	9.97		656	10.25		66	1.03		1351	21.12		6397	96.14		257	3.86		6654	8.09		4128	64.53		2269	35.47			
POSTAL	69	1.95		2367	66.94		203	5.74		159	4.50		37	1.05		701	19.82		3536	98.58		51	1.42		3587	4.36		2549	72.09		987	27.91			
PRE_POLL	63	1.28		2846	57.62		416	8.42		315	6.38		92	1.86		1207	24.44		4939	97.65		119	2.35		5058	6.15		3193	64.65		1746	35.35			
PROVISIONAL	9	2.13		224	53.08		35	8.29		42	9.95		4	0.95		108	25.59		422	91.94		37	8.06		459	0.56		259	61.37		163	38.63			
Division Summary	1227	1.55		44995	56.96		6528	8.26		6053	7.66		861	1.09		19325	24.47		78989	95.98		3309	4.02		82298	82298		49934	63.22		29055	36.78			
																																			
																																			
																																			
																																			
																																			
																																			
