Senate - 2001 Election: New South Wales																																																																																	
First Preference Votes by Group 																																																																																	
By Polling Place																																																																																	

Sydney (86143)																																																																																	
		Group A Total			Group B Total			Group C Total			Group D Total			Group E Total			Group F Total			Group G Total			Group H Total			Group I Total			Group J Total			Group K Total			Group L Total			Group M Total			Group N Total			Group O Total			Group P Total			Group Q Total			Group R Total			Group S Total			Group T Total			Group U Total			Group V Total			Group W Total			Ungrouped Total 			FORMAL 			INFORMAL 			TOTAL 	
Birchgrove		25	1.25		1	0.05		3	0.15		1	0.05		10	0.50		6	0.30		323	16.20		5	0.25		4	0.20		608	30.49		5	0.25		0	0.00		4	0.20		3	0.15		1	0.05		1	0.05		662	33.20		1	0.05		7	0.35		317	15.90		0	0.00		0	0.00		3	0.15		4	0.20		1994	98.86		23	1.14		2017	2.56
Blackfriars		12	2.01		5	0.84		1	0.17		0	0.00		9	1.51		2	0.34		100	16.78		9	1.51		1	0.17		202	33.89		4	0.67		0	0.00		1	0.17		0	0.00		0	0.00		1	0.17		137	22.99		1	0.17		3	0.50		103	17.28		0	0.00		0	0.00		5	0.84		0	0.00		596	96.13		24	3.87		620	0.79
Chippendale		24	2.57		2	0.21		3	0.32		0	0.00		8	0.86		4	0.43		153	16.38		11	1.18		0	0.00		329	35.22		2	0.21		0	0.00		6	0.64		6	0.64		0	0.00		1	0.11		144	15.42		2	0.21		4	0.43		225	24.09		5	0.54		0	0.00		4	0.43		1	0.11		934	96.79		31	3.21		965	1.22
Darlinghurst		1	0.37		0	0.00		0	0.00		1	0.37		4	1.50		2	0.75		46	17.23		2	0.75		0	0.00		72	26.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		98	36.70		0	0.00		1	0.37		38	14.23		0	0.00		0	0.00		2	0.75		0	0.00		267	100.00		0	0.00		267	0.34
Darlington		15	1.47		42	4.13		3	0.29		0	0.00		11	1.08		3	0.29		167	16.42		8	0.79		0	0.00		323	31.76		3	0.29		0	0.00		1	0.10		0	0.00		1	0.10		1	0.10		204	20.06		1	0.10		4	0.39		219	21.53		8	0.79		0	0.00		1	0.10		2	0.20		1017	95.85		44	4.15		1061	1.34
East Sydney		42	2.38		8	0.45		12	0.68		1	0.06		33	1.87		5	0.28		237	13.44		16	0.91		8	0.45		692	39.23		2	0.11		1	0.06		2	0.11		0	0.00		0	0.00		0	0.00		456	25.85		10	0.57		5	0.28		228	12.93		2	0.11		0	0.00		1	0.06		3	0.17		1764	94.03		112	5.97		1876	2.38
Erskineville		47	1.78		12	0.45		7	0.27		0	0.00		21	0.80		3	0.11		439	16.62		28	1.06		4	0.15		976	36.96		10	0.38		0	0.00		3	0.11		4	0.15		0	0.00		7	0.27		550	20.83		7	0.27		13	0.49		500	18.93		4	0.15		2	0.08		2	0.08		2	0.08		2641	97.45		69	2.55		2710	3.43
Flinders		19	2.23		6	0.71		7	0.82		0	0.00		18	2.12		2	0.24		122	14.34		10	1.18		0	0.00		315	37.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		229	26.91		4	0.47		2	0.24		114	13.40		0	0.00		0	0.00		2	0.24		1	0.12		851	95.19		43	4.81		894	1.13
Forest Lodge		18	1.42		9	0.71		5	0.39		0	0.00		14	1.10		5	0.39		181	14.24		20	1.57		4	0.31		437	34.38		6	0.47		0	0.00		6	0.47		3	0.24		1	0.08		1	0.08		304	23.92		4	0.31		4	0.31		244	19.20		3	0.24		0	0.00		2	0.16		0	0.00		1271	98.00		26	2.00		1297	1.64
Gardeners Road		7	1.57		4	0.90		6	1.35		0	0.00		10	2.24		0	0.00		16	3.59		7	1.57		0	0.00		251	56.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.22		123	27.58		0	0.00		0	0.00		19	4.26		0	0.00		0	0.00		2	0.45		0	0.00		446	92.53		36	7.47		482	0.61
Gladstone Park		28	1.82		8	0.52		7	0.46		0	0.00		18	1.17		1	0.07		220	14.32		12	0.78		2	0.13		530	34.51		1	0.07		0	0.00		3	0.20		2	0.13		0	0.00		3	0.20		428	27.86		1	0.07		7	0.46		256	16.67		0	0.00		0	0.00		3	0.20		6	0.39		1536	97.40		41	2.60		1577	2.00
Glebe		32	2.34		7	0.51		8	0.58		3	0.22		16	1.17		9	0.66		199	14.55		11	0.80		2	0.15		512	37.43		5	0.37		0	0.00		3	0.22		6	0.44		2	0.15		0	0.00		306	22.37		3	0.22		5	0.37		226	16.52		8	0.58		0	0.00		2	0.15		3	0.22		1368	95.87		59	4.13		1427	1.81
Glebe East		34	2.31		8	0.54		9	0.61		0	0.00		36	2.45		5	0.34		158	10.73		19	1.29		7	0.48		667	45.31		2	0.14		0	0.00		3	0.20		2	0.14		0	0.00		7	0.48		242	16.44		10	0.68		2	0.14		245	16.64		8	0.54		1	0.07		6	0.41		1	0.07		1472	95.09		76	4.91		1548	1.96
Glebe North		13	1.40		1	0.11		7	0.75		0	0.00		6	0.65		1	0.11		134	14.44		9	0.97		0	0.00		343	36.96		5	0.54		0	0.00		3	0.32		2	0.22		0	0.00		3	0.32		232	25.00		1	0.11		5	0.54		161	17.35		1	0.11		0	0.00		1	0.11		0	0.00		928	97.99		19	2.01		947	1.20
Hyde Park		13	2.88		1	0.22		2	0.44		1	0.22		1	0.22		0	0.00		60	13.27		4	0.88		0	0.00		153	33.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		136	30.09		3	0.66		0	0.00		76	16.81		0	0.00		0	0.00		2	0.44		0	0.00		452	94.76		25	5.24		477	0.60
Kings Cross		34	1.67		1	0.05		5	0.25		0	0.00		19	0.93		10	0.49		347	17.03		26	1.28		2	0.10		666	32.70		3	0.15		1	0.05		4	0.20		0	0.00		1	0.05		1	0.05		513	25.18		4	0.20		3	0.15		392	19.24		2	0.10		0	0.00		3	0.15		0	0.00		2037	97.05		62	2.95		2099	2.66
Lord Howe Island		0	0.00		1	0.47		0	0.00		0	0.00		5	2.33		0	0.00		22	10.23		7	3.26		0	0.00		60	27.91		0	0.00		0	0.00		2	0.93		0	0.00		1	0.47		0	0.00		101	46.98		2	0.93		0	0.00		14	6.51		0	0.00		0	0.00		0	0.00		0	0.00		215	100.00		0	0.00		215	0.27
Millers Point		24	2.76		4	0.46		1	0.11		0	0.00		11	1.26		1	0.11		57	6.55		7	0.80		3	0.34		376	43.22		0	0.00		0	0.00		3	0.34		1	0.11		0	0.00		0	0.00		305	35.06		1	0.11		0	0.00		72	8.28		0	0.00		1	0.11		3	0.34		0	0.00		870	96.03		36	3.97		906	1.15
Newtown East		10	2.15		11	2.37		3	0.65		1	0.22		2	0.43		2	0.43		77	16.56		9	1.94		0	0.00		167	35.91		0	0.00		0	0.00		1	0.22		1	0.22		0	0.00		0	0.00		62	13.33		0	0.00		0	0.00		118	25.38		0	0.00		0	0.00		1	0.22		0	0.00		465	97.48		12	2.52		477	0.60
Newtown North (Sydney)		23	1.43		16	1.00		9	0.56		0	0.00		16	1.00		5	0.31		288	17.97		23	1.43		0	0.00		530	33.06		0	0.00		1	0.06		7	0.44		8	0.50		2	0.12		4	0.25		255	15.91		5	0.31		4	0.25		389	24.27		11	0.69		0	0.00		5	0.31		2	0.12		1603	97.98		33	2.02		1636	2.07
Paddington South (Sydney)		27	1.59		19	1.12		9	0.53		1	0.06		15	0.88		5	0.29		211	12.40		18	1.06		3	0.18		450	26.44		2	0.12		0	0.00		2	0.12		0	0.00		1	0.06		3	0.18		680	39.95		8	0.47		5	0.29		236	13.87		1	0.06		0	0.00		4	0.24		2	0.12		1702	96.98		53	3.02		1755	2.22
Potts Point		52	1.84		11	0.39		11	0.39		1	0.04		23	0.81		11	0.39		422	14.90		28	0.99		1	0.04		800	28.24		5	0.18		1	0.04		1	0.04		1	0.04		2	0.07		5	0.18		1002	35.37		10	0.35		9	0.32		432	15.25		0	0.00		1	0.04		4	0.14		0	0.00		2833	97.56		71	2.44		2904	3.68
Prince Alfred Hospital		6	1.12		15	2.80		1	0.19		0	0.00		5	0.93		1	0.19		82	15.33		8	1.50		2	0.37		175	32.71		4	0.75		0	0.00		1	0.19		1	0.19		0	0.00		0	0.00		155	28.97		4	0.75		1	0.19		73	13.64		1	0.19		0	0.00		0	0.00		0	0.00		535	96.92		17	3.08		552	0.70
Pyrmont		33	1.90		2	0.12		13	0.75		0	0.00		18	1.04		2	0.12		202	11.64		10	0.58		4	0.23		549	31.64		3	0.17		0	0.00		4	0.23		1	0.06		3	0.17		2	0.12		722	41.61		7	0.40		5	0.29		147	8.47		0	0.00		0	0.00		8	0.46		0	0.00		1735	96.87		56	3.13		1791	2.27
Rachel Forster Hospital		46	3.21		8	0.56		14	0.98		2	0.14		40	2.79		8	0.56		159	11.10		21	1.47		7	0.49		595	41.55		4	0.28		3	0.21		2	0.14		8	0.56		1	0.07		2	0.14		345	24.09		3	0.21		4	0.28		152	10.61		0	0.00		1	0.07		6	0.42		1	0.07		1432	94.58		82	5.42		1514	1.92
Redfern		42	2.46		18	1.05		18	1.05		0	0.00		45	2.63		4	0.23		152	8.90		11	0.64		13	0.76		823	48.19		3	0.18		2	0.12		4	0.23		3	0.18		6	0.35		3	0.18		407	23.83		12	0.70		4	0.23		131	7.67		2	0.12		0	0.00		4	0.23		1	0.06		1708	91.58		157	8.42		1865	2.36
Redfern East		55	2.96		17	0.91		5	0.27		1	0.05		50	2.69		8	0.43		146	7.86		15	0.81		5	0.27		988	53.18		3	0.16		4	0.22		2	0.11		3	0.16		1	0.05		3	0.16		400	21.53		10	0.54		1	0.05		132	7.10		2	0.11		1	0.05		6	0.32		0	0.00		1858	91.93		163	8.07		2021	2.56
Rosebery		37	2.68		14	1.01		13	0.94		1	0.07		15	1.09		1	0.07		92	6.66		2	0.14		9	0.65		632	45.73		3	0.22		1	0.07		7	0.51		0	0.00		1	0.07		1	0.07		495	35.82		9	0.65		1	0.07		44	3.18		0	0.00		1	0.07		1	0.07		2	0.14		1382	94.53		80	5.47		1462	1.85
Roslyn Gardens		25	2.17		6	0.52		3	0.26		0	0.00		11	0.96		1	0.09		145	12.60		6	0.52		4	0.35		363	31.54		1	0.09		0	0.00		3	0.26		0	0.00		0	0.00		4	0.35		420	36.49		1	0.09		2	0.17		154	13.38		0	0.00		0	0.00		0	0.00		2	0.17		1151	96.16		46	3.84		1197	1.52
Rozelle		48	1.68		11	0.38		6	0.21		1	0.03		35	1.22		5	0.17		387	13.52		35	1.22		9	0.31		986	34.44		11	0.38		1	0.03		12	0.42		0	0.00		2	0.07		3	0.10		867	30.28		4	0.14		6	0.21		423	14.77		4	0.14		0	0.00		5	0.17		2	0.07		2863	96.76		96	3.24		2959	3.75
St Vincents Hospital		5	1.84		1	0.37		1	0.37		0	0.00		1	0.37		0	0.00		41	15.07		3	1.10		0	0.00		112	41.18		0	0.00		0	0.00		2	0.74		0	0.00		0	0.00		0	0.00		72	26.47		1	0.37		1	0.37		32	11.76		0	0.00		0	0.00		0	0.00		0	0.00		272	95.77		12	4.23		284	0.36
South Sydney Hospital		0	0.00		1	0.89		2	1.79		1	0.89		0	0.00		0	0.00		8	7.14		3	2.68		0	0.00		51	45.54		0	0.00		0	0.00		0	0.00		0	0.00		1	0.89		2	1.79		29	25.89		0	0.00		0	0.00		14	12.50		0	0.00		0	0.00		0	0.00		0	0.00		112	96.55		4	3.45		116	0.15
Surry Hills		6	1.31		0	0.00		1	0.22		0	0.00		2	0.44		3	0.65		83	18.08		3	0.65		1	0.22		173	37.69		3	0.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		100	21.79		0	0.00		1	0.22		80	17.43		0	0.00		0	0.00		3	0.65		0	0.00		459	97.04		14	2.96		473	0.60
Surry Hills North		16	0.97		8	0.49		19	1.16		0	0.00		17	1.03		0	0.00		323	19.66		29	1.77		3	0.18		547	33.29		4	0.24		0	0.00		4	0.24		1	0.06		2	0.12		5	0.30		392	23.86		7	0.43		2	0.12		264	16.07		0	0.00		0	0.00		0	0.00		0	0.00		1643	97.10		49	2.90		1692	2.14
Surry Hills South		18	1.10		5	0.31		8	0.49		1	0.06		21	1.28		2	0.12		327	19.96		22	1.34		1	0.06		515	31.44		4	0.24		1	0.06		5	0.31		1	0.06		0	0.00		3	0.18		388	23.69		1	0.06		5	0.31		296	18.07		4	0.24		0	0.00		5	0.31		5	0.31		1638	97.97		34	2.03		1672	2.12
Sydney (Sydney)		46	1.57		14	0.48		43	1.47		0	0.00		36	1.23		8	0.27		327	11.17		29	0.99		4	0.14		960	32.79		3	0.10		3	0.10		0	0.00		2	0.07		2	0.07		13	0.44		1125	38.42		11	0.38		11	0.38		278	9.49		2	0.07		2	0.07		8	0.27		1	0.03		2928	97.02		90	2.98		3018	3.82
Toxteth		14	1.35		2	0.19		4	0.38		2	0.19		12	1.15		4	0.38		140	13.46		9	0.87		2	0.19		373	35.87		3	0.29		0	0.00		3	0.29		7	0.67		0	0.00		1	0.10		242	23.27		0	0.00		2	0.19		215	20.67		0	0.00		0	0.00		3	0.29		2	0.19		1040	95.76		46	4.24		1086	1.38
Ultimo		12	1.12		8	0.75		15	1.40		1	0.09		8	0.75		1	0.09		112	10.46		11	1.03		1	0.09		514	47.99		3	0.28		1	0.09		4	0.37		3	0.28		0	0.00		0	0.00		270	25.21		12	1.12		0	0.00		93	8.68		0	0.00		0	0.00		2	0.19		0	0.00		1071	97.01		33	2.99		1104	1.40
Waterloo		17	1.92		6	0.68		2	0.23		0	0.00		26	2.94		1	0.11		32	3.62		6	0.68		3	0.34		540	61.09		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		187	21.15		2	0.23		0	0.00		52	5.88		0	0.00		2	0.23		6	0.68		0	0.00		884	93.45		62	6.55		946	1.20
Woolloomooloo		25	2.39		5	0.48		6	0.57		0	0.00		26	2.48		3	0.29		104	9.93		4	0.38		1	0.10		444	42.41		2	0.19		1	0.10		1	0.10		1	0.10		1	0.10		0	0.00		321	30.66		3	0.29		2	0.19		94	8.98		0	0.00		0	0.00		3	0.29		0	0.00		1047	96.41		39	3.59		1086	1.38
Zetland		5	1.87		2	0.75		9	3.36		0	0.00		4	1.49		1	0.37		29	10.82		0	0.00		2	0.75		95	35.45		1	0.37		0	0.00		1	0.37		0	0.00		0	0.00		0	0.00		99	36.94		2	0.75		1	0.37		16	5.97		0	0.00		0	0.00		1	0.37		0	0.00		268	97.10		8	2.90		276	0.35
Special Hospitals		2	0.89		0	0.00		2	0.89		0	0.00		6	2.67		0	0.00		3	1.33		0	0.00		0	0.00		119	52.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		89	39.56		0	0.00		0	0.00		4	1.78		0	0.00		0	0.00		0	0.00		0	0.00		225	96.15		9	3.85		234	0.30
Total Ordinary		1084	1.83		355	0.60		323	0.55		20	0.03		759	1.28		160	0.27		7946	13.43		599	1.01		126	0.21		21568	36.45		137	0.23		24	0.04		129	0.22		79	0.13		37	0.06		97	0.16		16623	28.09		182	0.31		142	0.24		8518	14.39		71	0.12		12	0.02		136	0.23		49	0.08		59176	96.39		2215	3.61		61391	77.77
ABSENT		150	1.79		52	0.62		43	0.51		0	0.00		127	1.52		15	0.18		1150	13.74		118	1.41		10	0.12		2537	30.31		38	0.45		5	0.06		30	0.36		1	0.01		7	0.08		15	0.18		2806	33.52		35	0.42		21	0.25		1146	13.69		32	0.38		3	0.04		24	0.29		5	0.06		8370	98.14		159	1.86		8529	10.80
POSTAL		78	3.48		17	0.76		12	0.53		1	0.04		24	1.07		8	0.36		278	12.39		14	0.62		3	0.13		815	36.32		6	0.27		0	0.00		3	0.13		0	0.00		1	0.04		2	0.09		770	34.31		13	0.58		7	0.31		176	7.84		0	0.00		0	0.00		13	0.58		3	0.13		2244	98.68		30	1.32		2274	2.88
PRE_POLL		84	1.59		28	0.53		24	0.45		1	0.02		66	1.25		3	0.06		873	16.52		48	0.91		7	0.13		1695	32.08		19	0.36		1	0.02		14	0.26		2	0.04		2	0.04		7	0.13		1709	32.34		30	0.57		25	0.47		626	11.85		3	0.06		3	0.06		13	0.25		1	0.02		5284	98.69		70	1.31		5354	6.78
PROVISIONAL		16	1.18		8	0.59		5	0.37		0	0.00		30	2.22		1	0.07		190	14.04		19	1.40		2	0.15		489	36.14		4	0.30		0	0.00		3	0.22		2	0.15		2	0.15		4	0.30		344	25.42		5	0.37		2	0.15		219	16.19		3	0.22		1	0.07		4	0.30		0	0.00		1353	97.06		41	2.94		1394	1.77
Division Summary		1412	1.85		460	0.6		407	0.53		22	0.03		1006	1.32		187	0.24		10437	13.66		798	1.04		148	0.19		27104	35.46		204	0.27		30	0.04		179	0.23		84	0.11		49	0.06		125	0.16		22252	29.12		265	0.35		197	0.26		10685	13.98		109	0.14		19	0.02		190	0.25		58	0.08		76427	96.81		2515	3.19		78942	91.64
