House of Representatives - 2001 Election: New South Wales																																	
First Preference Votes and TCP																																	
By Candidate by Polling Place																																	

Parkes (83036)																																	
	KNAGGE			# COBB			REDFERN			DUNLOP			WARD			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred								
	Joe			John			Bob			Samantha			Geoff												 KNAGGE			# COBB					
	CLR			NP			HAN			GRN			DEM												CLR			NP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Gunningbland	7	7.37		80	84.21		7	7.37		1	1.05		0	0.00		95	100.00		0	0.00		95	0.12		8	8.42		87	91.58
Hermidale	7	6.80		90	87.38		4	3.88		1	0.97		1	0.97		103	98.10		2	1.90		105	0.13		8	7.77		95	92.23
Hillside	807	55.81		391	27.04		202	13.97		21	1.45		25	1.73		1446	95.07		75	4.93		1521	1.92		969	67.01		477	32.99
Hillston	260	30.37		491	57.36		60	7.01		21	2.45		24	2.80		856	94.90		46	5.10		902	1.14		304	35.51		552	64.49
Ivanhoe	30	20.98		94	65.73		13	9.09		2	1.40		4	2.80		143	97.28		4	2.72		147	0.19		43	30.07		100	69.93
Lake Cargelligo	228	25.59		536	60.16		87	9.76		24	2.69		16	1.80		891	96.74		30	3.26		921	1.16		283	31.76		608	68.24
Lourdes Hospital	196	37.62		266	51.06		38	7.29		8	1.54		13	2.50		521	96.13		21	3.87		542	0.68		223	42.80		298	57.20
Menindee	216	56.10		94	24.42		59	15.32		8	2.08		8	2.08		385	91.45		36	8.55		421	0.53		261	67.79		124	32.21
Merriwagga	9	16.07		40	71.43		6	10.71		0	0.00		1	1.79		56	96.55		2	3.45		58	0.07		13	23.21		43	76.79
Mirrool	2	2.82		61	85.92		7	9.86		1	1.41		0	0.00		71	97.26		2	2.74		73	0.09		4	5.63		67	94.37
Morgan Street	655	49.51		464	35.07		135	10.20		24	1.81		45	3.40		1323	96.71		45	3.29		1368	1.72		778	58.81		545	41.19
Murrin Bridge	41	77.36		8	15.09		1	1.89		0	0.00		3	5.66		53	100.00		0	0.00		53	0.07		42	79.25		11	20.75
Narromine	747	29.07		1454	56.58		254	9.88		64	2.49		51	1.98		2570	96.98		80	3.02		2650	3.34		950	36.96		1620	63.04
Nevertire	30	18.52		106	65.43		20	12.35		2	1.23		4	2.47		162	97.01		5	2.99		167	0.21		39	24.07		123	75.93
Nymagee	7	8.14		63	73.26		14	16.28		1	1.16		1	1.16		86	100.00		0	0.00		86	0.11		12	13.95		74	86.05
Nyngan	429	33.20		630	48.76		184	14.24		21	1.63		28	2.17		1292	93.76		86	6.24		1378	1.74		544	42.11		748	57.89
Ootha	1	2.33		35	81.40		5	11.63		1	2.33		1	2.33		43	100.00		0	0.00		43	0.05		4	9.30		39	90.70
Orana Heights	819	28.26		1711	59.04		234	8.07		62	2.14		72	2.48		2898	96.60		102	3.40		3000	3.78		989	34.13		1909	65.87
Parkes	532	32.09		873	52.65		151	9.11		57	3.44		45	2.71		1658	95.62		76	4.38		1734	2.19		653	39.38		1005	60.62
Parkes East	314	27.16		682	59.00		90	7.79		46	3.98		24	2.08		1156	98.05		23	1.95		1179	1.49		393	34.00		763	66.00
Parkes High	229	31.28		393	53.69		53	7.24		37	5.05		20	2.73		732	98.92		8	1.08		740	0.93		284	38.80		448	61.20
Parkes Hospital	220	33.85		357	54.92		44	6.77		15	2.31		14	2.15		650	96.44		24	3.56		674	0.85		247	38.00		403	62.00
Parkes South	319	37.31		381	44.56		91	10.64		37	4.33		27	3.16		855	96.39		32	3.61		887	1.12		393	45.96		462	54.04
Peak Hill	229	30.13		436	57.37		62	8.16		10	1.32		23	3.03		760	96.57		27	3.43		787	0.99		273	35.92		487	64.08
Quandialla	39	18.84		132	63.77		23	11.11		7	3.38		6	2.90		207	97.18		6	2.82		213	0.27		52	25.12		155	74.88
Rees Avenue	364	37.22		491	50.20		77	7.87		22	2.25		24	2.45		978	97.41		26	2.59		1004	1.27		412	42.13		566	57.87
Sydney (Parkes)	4	15.38		18	69.23		1	3.85		3	11.54		0	0.00		26	96.30		1	3.70		27	0.03		4	15.38		22	84.62
Tallimba	12	8.16		113	76.87		21	14.29		0	0.00		1	0.68		147	95.45		7	4.55		154	0.19		18	12.24		129	87.76
Tibooburra	25	30.49		37	45.12		14	17.07		3	3.66		3	3.66		82	92.13		7	7.87		89	0.11		32	39.02		50	60.98
Tilpa	7	16.28		28	65.12		4	9.30		1	2.33		3	6.98		43	97.73		1	2.27		44	0.06		12	27.91		31	72.09
Tomingley	35	19.02		124	67.39		20	10.87		2	1.09		3	1.63		184	97.35		5	2.65		189	0.24		46	25.00		138	75.00
Tottenham	75	17.99		274	65.71		58	13.91		2	0.48		8	1.92		417	95.42		20	4.58		437	0.55		113	27.10		304	72.90
Trangie	260	33.12		439	55.92		57	7.26		15	1.91		14	1.78		785	97.03		24	2.97		809	1.02		302	38.47		483	61.53			
Trundle	80	16.06		344	69.08		66	13.25		3	0.60		5	1.00		498	96.32		19	3.68		517	0.65		121	24.30		377	75.70			
Tullamore	56	19.18		190	65.07		37	12.67		3	1.03		6	2.05		292	97.66		7	2.34		299	0.38		68	23.29		224	76.71			
Tullibigeal	13	6.74		161	83.42		14	7.25		5	2.59		0	0.00		193	98.97		2	1.03		195	0.25		19	9.84		174	90.16			
Ungarie	74	18.69		255	64.39		50	12.63		8	2.02		9	2.27		396	95.42		19	4.58		415	0.52		104	26.26		292	73.74			
Warren	424	34.50		620	50.45		140	11.39		13	1.06		32	2.60		1229	95.94		52	4.06		1281	1.61		509	41.42		720	58.58			
Warroo	17	16.04		75	70.75		11	10.38		2	1.89		1	0.94		106	98.15		2	1.85		108	0.14		24	22.64		82	77.36			
Weethalle	39	15.35		178	70.08		25	9.84		6	2.36		6	2.36		254	97.69		6	2.31		260	0.33		58	22.83		196	77.17			
West Wyalong	386	23.75		925	56.92		248	15.26		28	1.72		38	2.34		1625	95.59		75	4.41		1700	2.14		571	35.14		1054	64.86			
White Cliffs	23	20.91		58	52.73		24	21.82		3	2.73		2	1.82		110	96.49		4	3.51		114	0.14		34	30.91		76	69.09			
Wilcannia	134	47.02		108	37.89		23	8.07		13	4.56		7	2.46		285	94.68		16	5.32		301	0.38		155	54.39		130	45.61			
Wirrinya	6	6.25		77	80.21		8	8.33		4	4.17		1	1.04		96	100.00		0	0.00		96	0.12		11	11.46		85	88.54			
Wongarbon	78	24.00		184	56.62		41	12.62		12	3.69		10	3.08		325	97.01		10	2.99		335	0.42		106	32.62		219	67.38			
Wyalong	153	23.11		362	54.68		119	17.98		9	1.36		19	2.87		662	97.35		18	2.65		680	0.86		229	34.59		433	65.41			
Special Hospitals	258	48.77		232	43.86		23	4.35		6	1.13		10	1.89		529	97.24		15	2.76		544	0.69		274	51.80		255	48.20			
Total Ordinary	21582	33.85		32335	50.71		6724	10.54		1532	2.40		1594	2.50		63767	96.30		2453	3.70		66220	83.44		26719	41.90		37048	58.10			
ABSENT	1214	25.42		2691	56.34		426	8.92		206	4.31		239	5.00		4776	96.84		156	3.16		4932	6.21		1595	33.40		3181	66.60			
POSTAL	765	24.77		1868	60.49		329	10.65		48	1.55		78	2.53		3088	98.88		35	1.12		3123	3.94		957	30.99		2131	69.01			
PRE_POLL	1633	37.20		2013	45.85		434	9.89		128	2.92		182	4.15		4390	97.58		109	2.42		4499	5.67		2043	46.54		2347	53.46			
PROVISIONAL	235	42.19		226	40.57		56	10.05		22	3.95		18	3.23		557	95.21		28	4.79		585	0.74		282	50.63		275	49.37			
Division Summary	25429	33.21		39133	51.10		7969	10.41		1936	2.53		2111	2.76		76578	96.50		2781	3.50		79359	95.57		31596	41.26		44982	58.74			
																																
																																
																																
																																
																																
