House of Representatives - 2001 Election: New South Wales																																									
First Preference Votes and TCP																																									
By Candidate by Polling Place																																									

Hunter (84649)																																									
	MACAULAY			O'BRIEN			BENNISON			LAWLER			FOX			# FITZGIBBON			FORMAL			INFORMAL			TOTAL																
	Rob			Larry			Rod			Ann			Bill			Joel												Two Candidate Preferred													
	NP			GRN			DEM			CEC			HAN			ALP												 MACAULAY NP			# FITZGIBBON ALP										
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%									
Sandy Hollow	103	43.83		5	2.13		4	1.70		1	0.43		19	8.09		103	43.83		235	95.92		10	4.08		245	0.30		120	51.06		115	48.94
Singleton	530	37.62		72	5.11		51	3.62		10	0.71		134	9.51		612	43.44		1409	96.05		58	3.95		1467	1.80		700	49.68		709	50.32
Singleton East	390	46.15		19	2.25		22	2.60		3	0.36		54	6.39		357	42.25		845	97.01		26	2.99		871	1.07		445	52.66		400	47.34
Singleton Heights	946	31.33		86	2.85		114	3.78		28	0.93		296	9.80		1549	51.31		3019	97.26		85	2.74		3104	3.81		1239	41.04		1780	58.96
Singleton South	674	28.74		57	2.43		108	4.61		23	0.98		241	10.28		1242	52.96		2345	97.30		65	2.70		2410	2.96		932	39.74		1413	60.26
Stanford Merthyr	64	13.88		23	4.99		9	1.95		4	0.87		48	10.41		313	67.90		461	95.84		20	4.16		481	0.59		113	24.51		348	75.49
Sydney (Hunter)	12	38.71		3	9.68		1	3.23		0	0.00		1	3.23		14	45.16		31	93.94		2	6.06		33	0.04		15	48.39		16	51.61
Telarah	337	21.05		64	4.00		44	2.75		33	2.06		214	13.37		909	56.78		1601	96.21		63	3.79		1664	2.04		542	33.85		1059	66.15
Tenambit	662	30.65		101	4.68		95	4.40		49	2.27		178	8.24		1075	49.77		2160	96.60		76	3.40		2236	2.75		932	43.15		1228	56.85
Weston	252	13.28		88	4.64		47	2.48		18	0.95		246	12.96		1247	65.70		1898	94.66		107	5.34		2005	2.46		493	25.97		1405	74.03			
Wollombi	134	35.17		92	24.15		30	7.87		1	0.26		20	5.25		104	27.30		381	96.46		14	3.54		395	0.49		182	47.77		199	52.23			
Wybong	51	43.97		5	4.31		6	5.17		0	0.00		15	12.93		39	33.62		116	98.31		2	1.69		118	0.15		69	59.48		47	40.52			
Special Hospitals	158	33.62		7	1.49		11	2.34		11	2.34		14	2.98		269	57.23		470	97.11		14	2.89		484	0.59		185	39.36		285	60.64			
Prison Mobiles	0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	100.00		3	100.00		0	0.00		3	0.00		0	0.00		3	100.00			
Total Ordinary	18323	27.54		2961	4.45		2503	3.76		971	1.46		6922	10.40		34854	52.39		66534	96.49		2422	3.51		68956	84.74		26129	39.27		40405	60.73			
ABSENT	1211	29.05		320	7.68		275	6.60		70	1.68		402	9.64		1890	45.35		4168	96.19		165	3.81		4333	5.32		1755	42.11		2413	57.89			
POSTAL	629	32.93		34	1.78		75	3.93		21	1.10		166	8.69		985	51.57		1910	98.66		26	1.34		1936	2.38		794	41.57		1116	58.43			
PRE_POLL	1354	25.15		194	3.60		192	3.57		63	1.17		548	10.18		3032	56.33		5383	97.62		131	2.38		5514	6.78		1904	35.37		3479	64.63			
PROVISIONAL	96	15.95		44	7.31		26	4.32		12	1.99		62	10.30		362	60.13		602	94.36		36	5.64		638	0.78		177	29.40		425	70.60			
Division Summary	21613	27.50		3553	4.52		3071	3.91		1137	1.45		8100	10.31		41123	52.32		78597	96.58		2780	3.42		81377	96.13		30759	39.14		47838	60.86			
																																			
																																			
																																			
																																			
																																			
