House of Representatives - 2001 Election: New South Wales																																									
First Preference Votes and TCP 																																									
By Candidate by Polling Place																																									

Greenway (85876)																																									
	BAWDEN			SHERWOOD			PETTITT			# MOSSFIELD			VLATKO			FRANCIS			TANDA			HOLDER			FORMAL			INFORMAL			TOTAL										
	Bob			Ted			Tony			Frank			Tony			Joseph			Amarjit Singh			Rick												Two Candidate Preferred							
	CTA			AFI			HAN			ALP			GRN			DEM			IND			LP												# MOSSFIELD ALP			 HOLDER LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Grantham	105	6.09		31	1.80		126	7.30		891	51.65		45	2.61		53	3.07		7	0.41		467	27.07		1725	93.60		118	6.40		1843	2.26		1066	61.80		659	38.20
Grantham Heights	93	6.20		30	2.00		67	4.47		636	42.40		31	2.07		58	3.87		13	0.87		572	38.13		1500	95.24		75	4.76		1575	1.93		787	52.47		713	47.53
Hambledon	100	5.09		42	2.14		68	3.46		715	36.42		40	2.04		78	3.97		25	1.27		895	45.59		1963	94.51		114	5.49		2077	2.55		881	44.88		1082	55.12
Kings Langley	90	4.21		42	1.96		97	4.53		651	30.43		74	3.46		131	6.12		9	0.42		1045	48.85		2139	94.65		121	5.35		2260	2.78		865	40.44		1274	59.56
Kings Langley North	110	4.24		33	1.27		150	5.78		777	29.93		57	2.20		131	5.05		21	0.81		1317	50.73		2596	94.85		141	5.15		2737	3.36		1005	38.71		1591	61.29
Kings Park	62	5.23		26	2.19		61	5.14		471	39.71		40	3.37		50	4.22		7	0.59		469	39.54		1186	93.83		78	6.17		1264	1.55		607	51.18		579	48.82
Lalor Park	110	4.87		52	2.30		161	7.13		1176	52.08		46	2.04		46	2.04		11	0.49		656	29.05		2258	91.38		213	8.62		2471	3.03		1372	60.76		886	39.24
Lawson Park	128	6.92		26	1.40		97	5.24		828	44.73		33	1.78		62	3.35		16	0.86		661	35.71		1851	92.83		143	7.17		1994	2.45		991	53.54		860	46.46
Lynwood Park	65	5.55		30	2.56		57	4.87		555	47.40		16	1.37		28	2.39		10	0.85		410	35.01		1171	92.35		97	7.65		1268	1.56		665	56.79		506	43.21
Marayong (Greenway)	98	4.63		45	2.12		170	8.03		1097	51.79		46	2.17		68	3.21		21	0.99		573	27.05		2118	89.40		251	10.60		2369	2.91		1320	62.32		798	37.68
Marayong Heights	78	6.24		33	2.64		59	4.72		673	53.80		34	2.72		31	2.48		15	1.20		328	26.22		1251	93.50		87	6.50		1338	1.64		815	65.15		436	34.85
Marayong West (Greenway)	101	5.63		44	2.45		69	3.85		908	50.61		72	4.01		41	2.29		16	0.89		543	30.27		1794	91.07		176	8.93		1970	2.42		1112	61.98		682	38.02
Marsden Park	38	7.25		22	4.20		43	8.21		187	35.69		13	2.48		12	2.29		2	0.38		207	39.50		524	89.73		60	10.27		584	0.72		259	49.43		265	50.57
Metella Road	183	5.94		69	2.24		140	4.54		1306	42.38		93	3.02		138	4.48		24	0.78		1129	36.63		3082	91.32		293	8.68		3375	4.15		1640	53.21		1442	46.79
Oldfield Road	116	7.71		27	1.79		54	3.59		793	52.69		35	2.33		41	2.72		11	0.73		428	28.44		1505	90.94		150	9.06		1655	2.03		946	62.86		559	37.14
Prospect	28	10.69		6	2.29		12	4.58		114	43.51		9	3.44		11	4.20		3	1.15		79	30.15		262	91.93		23	8.07		285	0.35		152	58.02		110	41.98
Quakers Hill	128	5.53		38	1.64		114	4.92		1185	51.17		62	2.68		98	4.23		17	0.73		674	29.10		2316	92.49		188	7.51		2504	3.08		1432	61.83		884	38.17
Quakers Hill East	167	5.20		47	1.46		163	5.07		1259	39.20		60	1.87		156	4.86		23	0.72		1337	41.63		3212	94.11		201	5.89		3413	4.19		1553	48.35		1659	51.65
Quakers Hill North	146	5.26		45	1.62		91	3.28		1020	36.76		57	2.05		155	5.59		27	0.97		1234	44.47		2775	95.85		120	4.15		2895	3.56		1280	46.13		1495	53.87
Quakers Hill West	17	7.52		4	1.77		9	3.98		119	52.65		6	2.65		10	4.42		3	1.33		58	25.66		226	94.96		12	5.04		238	0.29		149	65.93		77	34.07
Riverstone	76	5.03		21	1.39		145	9.60		645	42.69		34	2.25		30	1.99		6	0.40		554	36.66		1511	93.27		109	6.73		1620	1.99		784	51.89		727	48.11
Riverstone East	117	7.43		43	2.73		134	8.51		543	34.48		48	3.05		46	2.92		5	0.32		639	40.57		1575	91.15		153	8.85		1728	2.12		707	44.89		868	55.11
St Michael's	97	7.78		11	0.88		54	4.33		631	50.64		34	2.73		38	3.05		14	1.12		367	29.45		1246	95.04		65	4.96		1311	1.61		757	60.75		489	39.25
Schofields	105	7.03		33	2.21		128	8.57		507	33.94		40	2.68		40	2.68		9	0.60		632	42.30		1494	91.60		137	8.40		1631	2.00		664	44.44		830	55.56
Seven Hills	101	6.00		38	2.26		126	7.49		826	49.08		47	2.79		48	2.85		17	1.01		480	28.52		1683	94.44		99	5.56		1782	2.19		1014	60.25		669	39.75
Seven Hills High	94	5.92		43	2.71		99	6.23		590	37.15		48	3.02		77	4.85		12	0.76		625	39.36		1588	92.43		130	7.57		1718	2.11		799	50.31		789	49.69
Seven Hills North	103	5.98		28	1.63		50	2.90		549	31.86		55	3.19		59	3.42		10	0.58		869	50.44		1723	94.62		98	5.38		1821	2.24		694	40.28		1029	59.72
Seven Hills West	78	4.28		41	2.25		116	6.37		961	52.77		35	1.92		63	3.46		16	0.88		511	28.06		1821	92.86		140	7.14		1961	2.41		1155	63.43		666	36.57
Sydney (Greenway)	3	2.59		1	0.86		0	0.00		60	51.72		6	5.17		5	4.31		1	0.86		40	34.48		116	100.00		0	0.00		116	0.14		70	60.34		46	39.66
Vineyard East (Greenway)	12	7.89		3	1.97		21	13.82		46	30.26		1	0.66		4	2.63		5	3.29		60	39.47		152	96.20		6	3.80		158	0.19		65	42.76		87	57.24			
Walters Road (Greenway)	67	6.00		32	2.87		55	4.93		530	47.49		39	3.49		31	2.78		12	1.08		350	31.36		1116	92.46		91	7.54		1207	1.48		670	60.04		446	39.96			
Special Hospitals	14	7.37		1	0.53		1	0.53		70	36.84		1	0.53		2	1.05		1	0.53		100	52.63		190	92.23		16	7.77		206	0.25		82	43.16		108	56.84			
Total Ordinary	3664	5.63		1256	1.93		3520	5.41		28201	43.32		1641	2.52		2398	3.68		517	0.79		23902	36.72		65099	92.98		4913	7.02		70012	85.99		34785	53.43		30314	46.57			
ABSENT	323	6.15		233	4.44		312	5.95		1765	33.63		250	4.76		251	4.78		65	1.24		2049	39.04		5248	92.62		418	7.38		5666	6.96		2619	49.90		2629	50.10			
POSTAL	96	4.48		35	1.63		120	5.60		907	42.30		25	1.17		52	2.43		10	0.47		899	41.93		2144	98.67		29	1.33		2173	2.67		1051	49.02		1093	50.98			
PRE_POLL	169	5.67		73	2.45		183	6.15		1290	43.32		75	2.52		107	3.59		25	0.84		1056	35.46		2978	96.03		123	3.97		3101	3.81		1600	53.73		1378	46.27			
PROVISIONAL	20	4.72		11	2.59		20	4.72		217	51.18		11	2.59		10	2.36		3	0.71		132	31.13		424	90.41		45	9.59		469	0.58		255	60.14		169	39.86			
Division Summary	4272	5.63		1608	2.12		4155	5.47		32380	42.67		2002	2.64		2818	3.71		620	0.82		28038	36.94		75893	93.21		5528	6.79		81421	94.81		40310	53.11		35583	46.89			
																																									
																																									
																																									
																																									
																																									
