House of Representatives - 2001 Election: New South Wales																																																
First Preference Votes and TCP 																																																
By Candidate by Polling Place																																																

Eden-Monaro (85815)																																																
	WHAN			CHAPMAN			PHILLIPS			BEAUMONT			SWIFT			VLUG			URQUHART			COCHRAN			# NAIRN			BRIDGES			FORMAL			INFORMAL			TOTAL			Two Candidate Preferred								
	Steve			Linda			Frank			Rosemary			Matthew			Peter			Steve			Peter			Gary			Barry												WHAN			# NAIRN					
	CLR			DEM			CTA			GRN			IND			NCP			IND			IND			LP			HAN												CLR			LP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Bungendore	688	37.55		120	6.55		11	0.60		136	7.42		4	0.22		1	0.05		2	0.11		183	9.99		643	35.10		44	2.40		1832	97.40		49	2.60		1881	2.29		983	53.66		849	46.34
Candelo	186	35.56		11	2.10		9	1.72		64	12.24		1	0.19		1	0.19		0	0.00		31	5.93		203	38.81		17	3.25		523	94.23		32	5.77		555	0.68		273	52.20		250	47.80
Captains Flat	162	48.21		16	4.76		0	0.00		19	5.65		2	0.60		0	0.00		2	0.60		33	9.82		72	21.43		30	8.93		336	94.65		19	5.35		355	0.43		221	65.77		115	34.23
Central Tilba	103	35.76		11	3.82		7	2.43		50	17.36		0	0.00		2	0.69		2	0.69		26	9.03		81	28.13		6	2.08		288	96.32		11	3.68		299	0.36		173	60.07		115	39.93
Cobargo	208	32.50		16	2.50		12	1.88		66	10.31		6	0.94		1	0.16		3	0.47		39	6.09		246	38.44		43	6.72		640	96.82		21	3.18		661	0.80		322	50.31		318	49.69
Cooma	598	34.61		58	3.36		38	2.20		54	3.13		4	0.23		3	0.17		7	0.41		171	9.90		716	41.44		79	4.57		1728	96.11		70	3.89		1798	2.19		771	44.62		957	55.38
Cooma Hospital	123	40.20		7	2.29		1	0.33		11	3.59		2	0.65		0	0.00		1	0.33		26	8.50		130	42.48		5	1.63		306	97.45		8	2.55		314	0.38		146	47.71		160	52.29
Cooma North	434	34.83		40	3.21		48	3.85		53	4.25		5	0.40		0	0.00		6	0.48		123	9.87		477	38.28		60	4.82		1246	95.77		55	4.23		1301	1.58		591	47.43		655	52.57
Cooma South	208	34.55		8	1.33		9	1.50		19	3.16		1	0.17		0	0.00		1	0.17		68	11.30		256	42.52		32	5.32		602	93.92		39	6.08		641	0.78		266	44.19		336	55.81
Dalgety	48	28.92		1	0.60		0	0.00		2	1.20		1	0.60		0	0.00		1	0.60		36	21.69		68	40.96		9	5.42		166	94.32		10	5.68		176	0.21		55	33.13		111	66.87
Dalmeny	457	38.60		20	1.69		35	2.96		35	2.96		2	0.17		0	0.00		26	2.20		50	4.22		497	41.98		62	5.24		1184	95.41		57	4.59		1241	1.51		568	47.97		616	52.03
Delegate	73	26.84		4	1.47		1	0.37		3	1.10		0	0.00		0	0.00		0	0.00		67	24.63		115	42.28		9	3.31		272	97.84		6	2.16		278	0.34		87	31.99		185	68.01
Eden	565	29.34		23	1.19		29	1.51		46	2.39		5	0.26		0	0.00		13	0.67		208	10.80		956	49.64		81	4.21		1926	94.55		111	5.45		2037	2.48		721	37.44		1205	62.56
Jerangle	13	18.57		2	2.86		1	1.43		0	0.00		0	0.00		0	0.00		0	0.00		22	31.43		29	41.43		3	4.29		70	100.00		0	0.00		70	0.09		23	32.86		47	67.14
Jerrabomberra	935	34.21		125	4.57		25	0.91		81	2.96		4	0.15		7	0.26		2	0.07		172	6.29		1356	49.62		26	0.95		2733	94.96		145	5.04		2878	3.50		1183	43.29		1550	56.71
Jindabyne	329	28.02		45	3.83		14	1.19		69	5.88		2	0.17		1	0.09		1	0.09		164	13.97		514	43.78		35	2.98		1174	97.11		35	2.89		1209	1.47		460	39.18		714	60.82
Letchworth	146	54.28		9	3.35		6	2.23		5	1.86		1	0.37		0	0.00		0	0.00		23	8.55		74	27.51		5	1.86		269	95.05		14	4.95		283	0.34		170	63.20		99	36.80
Long Beach	117	36.11		5	1.54		11	3.40		18	5.56		1	0.31		0	0.00		0	0.00		23	7.10		132	40.74		17	5.25		324	93.64		22	6.36		346	0.42		151	46.60		173	53.40
Majors Creek	54	48.21		3	2.68		2	1.79		5	4.46		1	0.89		0	0.00		0	0.00		15	13.39		30	26.79		2	1.79		112	96.55		4	3.45		116	0.14		63	56.25		49	43.75
Malua Bay	306	33.63		27	2.97		9	0.99		33	3.63		3	0.33		0	0.00		1	0.11		35	3.85		460	50.55		36	3.96		910	96.30		35	3.70		945	1.15		384	42.20		526	57.80
Merimbula	616	30.02		42	2.05		7	0.34		107	5.21		1	0.05		0	0.00		1	0.05		113	5.51		1112	54.19		53	2.58		2052	96.11		83	3.89		2135	2.60		798	38.89		1254	61.11
Michelago	54	23.89		11	4.87		2	0.88		11	4.87		1	0.44		0	0.00		0	0.00		61	26.99		78	34.51		8	3.54		226	96.58		8	3.42		234	0.28		85	37.61		141	62.39
Mogo	137	36.53		22	5.87		5	1.33		41	10.93		1	0.27		2	0.53		2	0.53		21	5.60		125	33.33		19	5.07		375	93.98		24	6.02		399	0.49		214	57.07		161	42.93
Moruya	1052	38.91		78	2.88		39	1.44		171	6.32		8	0.30		2	0.07		10	0.37		229	8.47		969	35.84		146	5.40		2704	94.81		148	5.19		2852	3.47		1410	52.14		1294	47.86
Narooma	673	36.42		46	2.49		41	2.22		81	4.38		1	0.05		0	0.00		57	3.08		86	4.65		770	41.67		93	5.03		1848	95.70		83	4.30		1931	2.35		883	47.78		965	52.22
Nelligen	75	30.74		4	1.64		2	0.82		16	6.56		0	0.00		0	0.00		2	0.82		28	11.48		101	41.39		16	6.56		244	93.85		16	6.15		260	0.32		100	40.98		144	59.02
Nimmitabel	97	32.01		3	0.99		1	0.33		14	4.62		2	0.66		0	0.00		1	0.33		18	5.94		149	49.17		18	5.94		303	95.58		14	4.42		317	0.39		122	40.26		181	59.74
Numeralla	41	31.78		1	0.78		0	0.00		6	4.65		0	0.00		0	0.00		0	0.00		25	19.38		50	38.76		6	4.65		129	96.27		5	3.73		134	0.16		55	42.64		74	57.36
Pambula	501	33.60		19	1.27		13	0.87		85	5.70		3	0.20		2	0.13		2	0.13		103	6.91		714	47.89		49	3.29		1491	95.82		65	4.18		1556	1.89		646	43.33		845	56.67
Perisher Valley	5	21.74		1	4.35		0	0.00		1	4.35		0	0.00		0	0.00		0	0.00		2	8.70		11	47.83		3	13.04		23	100.00		0	0.00		23	0.03		9	39.13		14	60.87
Quaama	111	32.94		6	1.78		3	0.89		61	18.10		0	0.00		1	0.30		0	0.00		15	4.45		104	30.86		36	10.68		337	97.40		9	2.60		346	0.42		192	56.97		145	43.03
Queanbeyan	780	44.44		58	3.30		19	1.08		70	3.99		4	0.23		0	0.00		0	0.00		242	13.79		547	31.17		35	1.99		1755	94.15		109	5.85		1864	2.27		1001	57.04		754	42.96
Queanbeyan Central	911	42.81		115	5.40		28	1.32		83	3.90		4	0.19		4	0.19		6	0.28		184	8.65		732	34.40		61	2.87		2128	93.58		146	6.42		2274	2.77		1181	55.50		947	44.50
Queanbeyan East	750	38.98		97	5.04		25	1.30		104	5.41		4	0.21		3	0.16		5	0.26		172	8.94		711	36.95		53	2.75		1924	95.01		101	4.99		2025	2.47		1011	52.55		913	47.45
Queanbeyan High	691	48.76		59	4.16		12	0.85		30	2.12		1	0.07		3	0.21		8	0.56		158	11.15		430	30.35		25	1.76		1417	92.61		113	7.39		1530	1.86		854	60.27		563	39.73
Queanbeyan Hospital	317	47.53		27	4.05		5	0.75		25	3.75		2	0.30		3	0.45		1	0.15		53	7.95		224	33.58		10	1.50		667	94.74		37	5.26		704	0.86		397	59.52		270	40.48
Queanbeyan North	608	46.59		61	4.67		17	1.30		67	5.13		4	0.31		4	0.31		3	0.23		119	9.12		391	29.96		31	2.38		1305	95.12		67	4.88		1372	1.67		787	60.31		518	39.69
Queanbeyan South	1820	51.82		130	3.70		46	1.31		102	2.90		8	0.23		6	0.17		6	0.17		344	9.79		972	27.68		78	2.22		3512	94.08		221	5.92		3733	4.55		2204	62.76		1308	37.24
Queanbeyan West	748	45.78		62	3.79		21	1.29		51	3.12		3	0.18		1	0.06		3	0.18		192	11.75		512	31.33		41	2.51		1634	91.59		150	8.41		1784	2.17		959	58.69		675	41.31
South Durras	76	40.86		6	3.23		2	1.08		16	8.60		1	0.54		0	0.00		0	0.00		6	3.23		74	39.78		5	2.69		186	95.88		8	4.12		194	0.24		102	54.84		84	45.16
Sunshine Bay	676	34.76		39	2.01		59	3.03		48	2.47		3	0.15		1	0.05		5	0.26		81	4.16		966	49.67		67	3.44		1945	96.19		77	3.81		2022	2.46		813	41.80		1132	58.20
Sutton (Eden-Monaro)	201	33.17		32	5.28		5	0.83		49	8.09		2	0.33		0	0.00		0	0.00		78	12.87		220	36.30		19	3.14		606	96.50		22	3.50		628	0.76		282	46.53		324	53.47
Sydney (Eden-Monaro)	22	43.14		2	3.92		0	0.00		2	3.92		0	0.00		0	0.00		0	0.00		3	5.88		20	39.22		2	3.92		51	98.08		1	1.92		52	0.06		26	50.98		25	49.02
Tanja	58	41.13		5	3.55		1	0.71		56	39.72		0	0.00		0	0.00		0	0.00		5	3.55		14	9.93		2	1.42		141	97.24		4	2.76		145	0.18		119	84.40		22	15.60
Tathra	555	40.60		75	5.49		9	0.66		101	7.39		2	0.15		0	0.00		2	0.15		71	5.19		511	37.38		41	3.00		1367	96.54		49	3.46		1416	1.72		746	54.57		621	45.43
Thredbo	29	27.36		7	6.60		0	0.00		10	9.43		1	0.94		0	0.00		0	0.00		3	2.83		56	52.83		0	0.00		106	97.25		3	2.75		109	0.13		41	38.68		65	61.32
Tomakin	259	37.76		19	2.77		3	0.44		46	6.71		1	0.15		1	0.15		1	0.15		41	5.98		277	40.38		38	5.54		686	96.89		22	3.11		708	0.86		337	49.13		349	50.87
Towamba	50	38.76		2	1.55		2	1.55		14	10.85		0	0.00		0	0.00		0	0.00		17	13.18		43	33.33		1	0.78		129	97.73		3	2.27		132	0.16		71	55.04		58	44.96
Tura Beach	355	29.68		17	1.42		8	0.67		32	2.68		2	0.17		0	0.00		0	0.00		68	5.69		675	56.44		39	3.26		1196	97.87		26	2.13		1222	1.49		424	35.45		772	64.55
Tuross Head	561	40.71		25	1.81		20	1.45		54	3.92		2	0.15		2	0.15		3	0.22		54	3.92		615	44.63		42	3.05		1378	95.76		61	4.24		1439	1.75		670	48.62		708	51.38
Wallaga Lake Koori Village	35	97.22		0	0.00		0	0.00		1	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	97.30		1	2.70		37	0.05		36	100.00		0	0.00
Wamboin	189	32.93		25	4.36		3	0.52		39	6.79		3	0.52		0	0.00		2	0.35		55	9.58		253	44.08		5	0.87		574	96.96		18	3.04		592	0.72		272	47.39		302	52.61
Wattle Park	84	24.63		20	5.87		5	1.47		49	14.37		0	0.00		0	0.00		0	0.00		19	5.57		157	46.04		7	2.05		341	96.60		12	3.40		353	0.43		145	42.52		196	57.48
Wolumla	132	28.39		14	3.01		8	1.72		33	7.10		2	0.43		0	0.00		0	0.00		40	8.60		199	42.80		37	7.96		465	97.28		13	2.72		478	0.58		199	42.80		266	57.20
Wyndham	103	35.89		11	3.83		1	0.35		57	19.86		2	0.70		0	0.00		2	0.70		16	5.57		88	30.66		7	2.44		287	95.99		12	4.01		299	0.36		181	63.07		106	36.93			
Special Hospitals	168	39.72		5	1.18		1	0.24		4	0.95		2	0.47		0	0.00		0	0.00		14	3.31		226	53.43		3	0.71		423	94.42		25	5.58		448	0.55		181	42.79		242	57.21			
Total Ordinary	24188	37.38		2029	3.14		854	1.32		3211	4.96		160	0.25		66	0.10		275	0.42		5342	8.26		26276	40.61		2310	3.57		64711	95.31		3187	4.69		67898	82.68		31585	48.81		33126	51.19			
ABSENT	868	30.12		167	5.79		39	1.35		222	7.70		15	0.52		3	0.10		10	0.35		226	7.84		1212	42.05		120	4.16		2882	95.49		136	4.51		3018	3.67		1318	45.73		1564	54.27			
POSTAL	1110	31.01		99	2.77		33	0.92		127	3.55		11	0.31		8	0.22		10	0.28		298	8.33		1750	48.90		133	3.72		3579	98.57		52	1.43		3631	4.42		1463	40.88		2116	59.12			
PRE_POLL	2487	36.05		276	4.00		95	1.38		330	4.78		21	0.30		14	0.20		22	0.32		537	7.78		2877	41.71		239	3.46		6898	96.81		227	3.19		7125	8.68		3305	47.91		3593	52.09			
PROVISIONAL	189	44.26		13	3.04		11	2.58		21	4.92		4	0.94		3	0.70		2	0.47		33	7.73		132	30.91		19	4.45		427	94.26		26	5.74		453	0.55		247	57.85		180	42.15			
Division Summary	28842	36.74		2584	3.29		1032	1.31		3911	4.98		211	0.27		94	0.12		319	0.41		6436	8.20		32247	41.08		2821	3.59		78497	95.58		3628	4.42		82125	95.70		37918	48.31		40579	51.69			
																																															
																																															
																																															
																																															
																																															
