Senate - 2001 Election: New South Wales																																																																																	
First Preference Votes by Group 																																																																																	
By Polling Place																																																																																	

New England (84941)																																																																																	
		Group A Total			Group B Total			Group C Total			Group D Total			Group E Total			Group F Total			Group G Total			Group H Total			Group I Total			Group J Total			Group K Total			Group L Total			Group M Total			Group N Total			Group O Total			Group P Total			Group Q Total			Group R Total			Group S Total			Group T Total			Group U Total			Group V Total			Group W Total			Ungrouped Total 			FORMAL 			INFORMAL 			TOTAL 	
Attunga		39	8.67		22	4.89		0	0.00		0	0.00		11	2.44		1	0.22		15	3.33		3	0.67		2	0.44		96	21.33		10	2.22		0	0.00		10	2.22		0	0.00		0	0.00		0	0.00		222	49.33		5	1.11		0	0.00		10	2.22		0	0.00		0	0.00		4	0.89		0	0.00		450	95.95		19	4.05		469	0.58
Barraba		108	9.14		13	1.10		3	0.25		4	0.34		19	1.61		2	0.17		56	4.74		9	0.76		5	0.42		314	26.57		16	1.35		0	0.00		27	2.28		0	0.00		2	0.17		2	0.17		554	46.87		18	1.52		2	0.17		15	1.27		0	0.00		0	0.00		10	0.85		3	0.25		1182	97.44		31	2.56		1213	1.49
Bendemeer		37	11.78		6	1.91		0	0.00		0	0.00		4	1.27		1	0.32		13	4.14		6	1.91		0	0.00		62	19.75		8	2.55		0	0.00		6	1.91		0	0.00		0	0.00		0	0.00		151	48.09		6	1.91		0	0.00		13	4.14		0	0.00		0	0.00		1	0.32		0	0.00		314	99.05		3	0.95		317	0.39
Ben Lomond		5	4.39		3	2.63		0	0.00		0	0.00		1	0.88		0	0.00		4	3.51		1	0.88		0	0.00		12	10.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	72.81		1	0.88		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		2	1.75		114	100.00		0	0.00		114	0.14
Ben Venue		131	5.23		80	3.20		3	0.12		2	0.08		38	1.52		2	0.08		250	9.99		34	1.36		2	0.08		624	24.93		24	0.96		0	0.00		32	1.28		0	0.00		4	0.16		3	0.12		1056	42.19		34	1.36		5	0.20		160	6.39		0	0.00		1	0.04		13	0.52		5	0.20		2503	98.12		48	1.88		2551	3.13
Bingara		134	11.76		11	0.97		0	0.00		6	0.53		30	2.63		4	0.35		23	2.02		13	1.14		3	0.26		307	26.95		9	0.79		1	0.09		15	1.32		0	0.00		1	0.09		0	0.00		542	47.59		17	1.49		1	0.09		14	1.23		1	0.09		0	0.00		7	0.61		0	0.00		1139	97.18		33	2.82		1172	1.44
Black Mountain		23	15.86		1	0.69		0	0.00		0	0.00		2	1.38		0	0.00		10	6.90		0	0.00		1	0.69		19	13.10		1	0.69		0	0.00		7	4.83		0	0.00		0	0.00		0	0.00		73	50.34		0	0.00		0	0.00		8	5.52		0	0.00		0	0.00		0	0.00		0	0.00		145	100.00		0	0.00		145	0.18
Bonshaw		11	12.79		0	0.00		0	0.00		0	0.00		1	1.16		0	0.00		2	2.33		0	0.00		0	0.00		13	15.12		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		1	1.16		54	62.79		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		86	98.85		1	1.15		87	0.11
Bundarra		44	11.25		6	1.53		0	0.00		0	0.00		11	2.81		1	0.26		9	2.30		4	1.02		1	0.26		90	23.02		3	0.77		1	0.26		5	1.28		0	0.00		1	0.26		0	0.00		201	51.41		7	1.79		0	0.00		7	1.79		0	0.00		0	0.00		0	0.00		0	0.00		391	97.26		11	2.74		402	0.49
Calala		86	7.58		90	7.93		0	0.00		0	0.00		11	0.97		0	0.00		56	4.93		9	0.79		1	0.09		190	16.74		11	0.97		0	0.00		14	1.23		0	0.00		1	0.09		0	0.00		632	55.68		11	0.97		1	0.09		14	1.23		0	0.00		1	0.09		7	0.62		0	0.00		1135	98.78		14	1.22		1149	1.41
Currabubula		37	18.23		9	4.43		1	0.49		0	0.00		1	0.49		0	0.00		12	5.91		5	2.46		0	0.00		32	15.76		2	0.99		0	0.00		4	1.97		0	0.00		0	0.00		0	0.00		88	43.35		3	1.48		1	0.49		3	1.48		0	0.00		1	0.49		4	1.97		0	0.00		203	98.54		3	1.46		206	0.25
Dangarsleigh		15	8.24		8	4.40		0	0.00		0	0.00		0	0.00		0	0.00		10	5.49		1	0.55		0	0.00		24	13.19		0	0.00		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		117	64.29		3	1.65		0	0.00		3	1.65		0	0.00		0	0.00		0	0.00		0	0.00		182	98.91		2	1.09		184	0.23
Deepwater		47	12.70		4	1.08		0	0.00		0	0.00		6	1.62		0	0.00		11	2.97		2	0.54		0	0.00		59	15.95		5	1.35		1	0.27		3	0.81		0	0.00		0	0.00		0	0.00		218	58.92		4	1.08		1	0.27		8	2.16		0	0.00		0	0.00		0	0.00		1	0.27		370	96.10		15	3.90		385	0.47
Delungra		52	15.34		4	1.18		0	0.00		0	0.00		6	1.77		1	0.29		9	2.65		3	0.88		0	0.00		36	10.62		3	0.88		0	0.00		5	1.47		0	0.00		1	0.29		0	0.00		207	61.06		6	1.77		0	0.00		3	0.88		1	0.29		1	0.29		1	0.29		0	0.00		339	96.58		12	3.42		351	0.43
Drake		21	12.73		1	0.61		0	0.00		0	0.00		1	0.61		10	6.06		6	3.64		8	4.85		1	0.61		30	18.18		2	1.21		1	0.61		4	2.42		0	0.00		0	0.00		1	0.61		48	29.09		3	1.82		2	1.21		22	13.33		0	0.00		0	0.00		4	2.42		0	0.00		165	97.63		4	2.37		169	0.21
Dungowan		35	12.11		1	0.35		0	0.00		0	0.00		5	1.73		0	0.00		15	5.19		2	0.69		2	0.69		27	9.34		1	0.35		0	0.00		3	1.04		0	0.00		1	0.35		0	0.00		184	63.67		2	0.69		0	0.00		7	2.42		0	0.00		0	0.00		3	1.04		1	0.35		289	97.97		6	2.03		295	0.36
Duri		28	9.03		10	3.23		0	0.00		0	0.00		0	0.00		0	0.00		17	5.48		1	0.32		1	0.32		45	14.52		2	0.65		1	0.32		3	0.97		0	0.00		0	0.00		0	0.00		193	62.26		2	0.65		0	0.00		4	1.29		0	0.00		0	0.00		3	0.97		0	0.00		310	99.04		3	0.96		313	0.38
Ebor		17	12.06		3	2.13		0	0.00		1	0.71		0	0.00		0	0.00		3	2.13		4	2.84		0	0.00		24	17.02		1	0.71		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		83	58.87		1	0.71		0	0.00		2	1.42		0	0.00		0	0.00		1	0.71		0	0.00		141	97.92		3	2.08		144	0.18
Elsmore		27	21.77		0	0.00		0	0.00		0	0.00		3	2.42		0	0.00		4	3.23		1	0.81		0	0.00		24	19.35		0	0.00		0	0.00		1	0.81		0	0.00		1	0.81		0	0.00		61	49.19		1	0.81		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		124	99.20		1	0.80		125	0.15
Emmaville		86	22.34		7	1.82		4	1.04		0	0.00		14	3.64		0	0.00		14	3.64		1	0.26		1	0.26		92	23.90		4	1.04		0	0.00		2	0.52		1	0.26		1	0.26		0	0.00		143	37.14		6	1.56		1	0.26		4	1.04		0	0.00		0	0.00		4	1.04		0	0.00		385	97.96		8	2.04		393	0.48
Gilgai		76	19.69		11	2.85		0	0.00		0	0.00		10	2.59		1	0.26		10	2.59		5	1.30		0	0.00		94	24.35		3	0.78		0	0.00		8	2.07		0	0.00		0	0.00		1	0.26		154	39.90		9	2.33		0	0.00		4	1.04		0	0.00		0	0.00		0	0.00		0	0.00		386	98.72		5	1.28		391	0.48
Glencoe		11	9.32		1	0.85		0	0.00		0	0.00		1	0.85		1	0.85		5	4.24		1	0.85		2	1.69		14	11.86		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	65.25		2	1.69		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		118	99.16		1	0.84		119	0.15
Glen Innes		166	8.49		38	1.94		1	0.05		1	0.05		23	1.18		1	0.05		70	3.58		21	1.07		1	0.05		464	23.73		30	1.53		2	0.10		17	0.87		0	0.00		5	0.26		0	0.00		987	50.49		27	1.38		2	0.10		75	3.84		0	0.00		3	0.15		21	1.07		0	0.00		1955	97.65		47	2.35		2002	2.46
Glen Innes Hospital		71	11.08		14	2.18		2	0.31		1	0.16		11	1.72		0	0.00		19	2.96		9	1.40		1	0.16		154	24.02		7	1.09		1	0.16		12	1.87		1	0.16		1	0.16		0	0.00		311	48.52		15	2.34		0	0.00		9	1.40		0	0.00		0	0.00		2	0.31		0	0.00		641	95.67		29	4.33		670	0.82
Glen Innes West		154	10.98		36	2.57		1	0.07		1	0.07		34	2.43		2	0.14		43	3.07		8	0.57		9	0.64		348	24.82		11	0.78		3	0.21		15	1.07		0	0.00		2	0.14		2	0.14		684	48.79		13	0.93		4	0.29		21	1.50		0	0.00		3	0.21		7	0.50		1	0.07		1402	96.36		53	3.64		1455	1.78
Graman		15	18.07		2	2.41		0	0.00		0	0.00		0	0.00		2	2.41		4	4.82		0	0.00		0	0.00		8	9.64		1	1.20		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		49	59.04		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	100.00		0	0.00		83	0.10
Gum Flat		7	5.93		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		6	5.08		1	0.85		0	0.00		10	8.47		1	0.85		0	0.00		0	0.00		1	0.85		1	0.85		0	0.00		86	72.88		2	1.69		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		118	97.52		3	2.48		121	0.15
Guyra		120	7.92		16	1.06		3	0.20		2	0.13		28	1.85		2	0.13		37	2.44		15	0.99		7	0.46		243	16.04		24	1.58		3	0.20		38	2.51		0	0.00		4	0.26		4	0.26		912	60.20		26	1.72		1	0.07		17	1.12		1	0.07		2	0.13		10	0.66		0	0.00		1515	98.19		28	1.81		1543	1.89
Hallsville		33	10.68		14	4.53		0	0.00		0	0.00		1	0.32		0	0.00		11	3.56		0	0.00		1	0.32		41	13.27		5	1.62		0	0.00		4	1.29		0	0.00		0	0.00		0	0.00		191	61.81		0	0.00		0	0.00		4	1.29		0	0.00		1	0.32		2	0.65		1	0.32		309	98.72		4	1.28		313	0.38
Hillgrove		11	12.79		1	1.16		0	0.00		0	0.00		2	2.33		0	0.00		6	6.98		1	1.16		0	0.00		14	16.28		1	1.16		0	0.00		4	4.65		0	0.00		1	1.16		0	0.00		38	44.19		4	4.65		0	0.00		3	3.49		0	0.00		0	0.00		0	0.00		0	0.00		86	94.51		5	5.49		91	0.11
Hillvue		160	6.57		70	2.87		1	0.04		0	0.00		23	0.94		3	0.12		152	6.24		19	0.78		1	0.04		447	18.34		29	1.19		0	0.00		26	1.07		1	0.04		6	0.25		0	0.00		1437	58.97		12	0.49		3	0.12		27	1.11		1	0.04		1	0.04		16	0.66		2	0.08		2437	98.62		34	1.38		2471	3.03
Inverell		259	11.09		79	3.38		3	0.13		3	0.13		48	2.05		1	0.04		70	3.00		20	0.86		5	0.21		588	25.17		26	1.11		0	0.00		19	0.81		0	0.00		3	0.13		3	0.13		1112	47.60		32	1.37		1	0.04		38	1.63		0	0.00		4	0.17		19	0.81		3	0.13		2336	96.57		83	3.43		2419	2.97
Inverell East		222	13.29		30	1.80		5	0.30		0	0.00		33	1.97		1	0.06		51	3.05		12	0.72		1	0.06		386	23.10		16	0.96		1	0.06		25	1.50		0	0.00		3	0.18		1	0.06		827	49.49		27	1.62		2	0.12		16	0.96		0	0.00		0	0.00		12	0.72		0	0.00		1671	97.95		35	2.05		1706	2.09
Jennings		25	25.25		2	2.02		1	1.01		0	0.00		7	7.07		0	0.00		2	2.02		1	1.01		1	1.01		27	27.27		0	0.00		0	0.00		1	1.01		0	0.00		0	0.00		0	0.00		28	28.28		2	2.02		0	0.00		2	2.02		0	0.00		0	0.00		0	0.00		0	0.00		99	91.67		9	8.33		108	0.13
Jubullum		1	2.33		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		1	2.33		0	0.00		0	0.00		35	81.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	6.98		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		43	97.73		1	2.27		44	0.05
Kentucky		16	8.33		2	1.04		0	0.00		0	0.00		4	2.08		2	1.04		7	3.65		2	1.04		1	0.52		39	20.31		2	1.04		0	0.00		2	1.04		0	0.00		1	0.52		1	0.52		101	52.60		1	0.52		0	0.00		9	4.69		0	0.00		0	0.00		1	0.52		1	0.52		192	98.46		3	1.54		195	0.24
Kingstown		10	10.31		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		4	4.12		1	1.03		0	0.00		14	14.43		1	1.03		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		61	62.89		2	2.06		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		97	97.98		2	2.02		99	0.12
Kootingal		147	11.53		51	4.00		1	0.08		2	0.16		17	1.33		2	0.16		41	3.22		15	1.18		3	0.24		282	22.12		22	1.73		0	0.00		20	1.57		0	0.00		0	0.00		2	0.16		622	48.78		15	1.18		0	0.00		21	1.65		0	0.00		0	0.00		11	0.86		1	0.08		1275	98.23		23	1.77		1298	1.59
Legume		20	13.25		9	5.96		0	0.00		0	0.00		2	1.32		0	0.00		2	1.32		3	1.99		1	0.66		23	15.23		0	0.00		0	0.00		1	0.66		0	0.00		0	0.00		0	0.00		88	58.28		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		0	0.00		151	98.69		2	1.31		153	0.19
Liston		19	13.48		1	0.71		0	0.00		0	0.00		3	2.13		0	0.00		9	6.38		1	0.71		0	0.00		24	17.02		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		75	53.19		1	0.71		0	0.00		7	4.96		0	0.00		0	0.00		0	0.00		0	0.00		141	98.60		2	1.40		143	0.18
Loomberah		19	10.86		9	5.14		0	0.00		1	0.57		0	0.00		0	0.00		4	2.29		1	0.57		0	0.00		16	9.14		2	1.14		0	0.00		0	0.00		2	1.14		0	0.00		1	0.57		112	64.00		1	0.57		0	0.00		4	2.29		0	0.00		0	0.00		2	1.14		1	0.57		175	99.43		1	0.57		176	0.22
Manilla		223	12.49		40	2.24		1	0.06		0	0.00		33	1.85		1	0.06		62	3.47		14	0.78		5	0.28		539	30.20		29	1.62		3	0.17		27	1.51		0	0.00		5	0.28		2	0.11		741	41.51		15	0.84		3	0.17		25	1.40		2	0.11		1	0.06		13	0.73		1	0.06		1785	96.70		61	3.30		1846	2.26
Martins Gully		28	4.23		14	2.11		0	0.00		0	0.00		6	0.91		0	0.00		71	10.73		8	1.21		0	0.00		139	21.00		0	0.00		1	0.15		5	0.76		0	0.00		0	0.00		0	0.00		315	47.58		1	0.15		3	0.45		65	9.82		0	0.00		1	0.15		3	0.45		2	0.30		662	98.37		11	1.63		673	0.83
Mole Crossing		22	25.88		0	0.00		0	0.00		0	0.00		1	1.18		1	1.18		0	0.00		0	0.00		0	0.00		5	5.88		3	3.53		0	0.00		0	0.00		0	0.00		1	1.18		0	0.00		50	58.82		0	0.00		0	0.00		2	2.35		0	0.00		0	0.00		0	0.00		0	0.00		85	93.41		6	6.59		91	0.11
Moonbi		67	12.98		25	4.84		1	0.19		0	0.00		9	1.74		0	0.00		22	4.26		11	2.13		0	0.00		87	16.86		5	0.97		0	0.00		5	0.97		0	0.00		0	0.00		0	0.00		254	49.22		10	1.94		0	0.00		18	3.49		0	0.00		0	0.00		2	0.39		0	0.00		516	96.45		19	3.55		535	0.66
Moor Creek		40	8.73		9	1.97		0	0.00		0	0.00		3	0.66		1	0.22		26	5.68		4	0.87		2	0.44		63	13.76		6	1.31		0	0.00		4	0.87		1	0.22		0	0.00		1	0.22		279	60.92		6	1.31		0	0.00		9	1.97		0	0.00		0	0.00		4	0.87		0	0.00		458	98.71		6	1.29		464	0.57
Nazareth House		16	8.47		8	4.23		0	0.00		0	0.00		6	3.17		0	0.00		7	3.70		1	0.53		0	0.00		31	16.40		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		117	61.90		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		189	99.47		1	0.53		190	0.23
Nemingha		65	9.26		27	3.85		1	0.14		0	0.00		9	1.28		0	0.00		41	5.84		11	1.57		0	0.00		106	15.10		14	1.99		0	0.00		11	1.57		0	0.00		1	0.14		1	0.14		390	55.56		7	1.00		2	0.28		15	2.14		0	0.00		0	0.00		1	0.14		0	0.00		702	98.73		9	1.27		711	0.87
Niangala		12	10.62		3	2.65		0	0.00		0	0.00		1	0.88		0	0.00		3	2.65		2	1.77		0	0.00		8	7.08		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		80	70.80		1	0.88		0	0.00		0	0.00		0	0.00		1	0.88		1	0.88		0	0.00		113	99.12		1	0.88		114	0.14
Nowendoc		14	15.38		0	0.00		1	1.10		0	0.00		0	0.00		0	0.00		3	3.30		0	0.00		0	0.00		6	6.59		1	1.10		0	0.00		1	1.10		0	0.00		1	1.10		0	0.00		62	68.13		0	0.00		0	0.00		2	2.20		0	0.00		0	0.00		0	0.00		0	0.00		91	100.00		0	0.00		91	0.11
Nundle		43	10.72		6	1.50		0	0.00		0	0.00		5	1.25		0	0.00		17	4.24		6	1.50		0	0.00		101	25.19		5	1.25		0	0.00		4	1.00		0	0.00		0	0.00		0	0.00		192	47.88		5	1.25		1	0.25		13	3.24		0	0.00		0	0.00		2	0.50		1	0.25		401	97.80		9	2.20		410	0.50
Oxley Vale		111	7.15		38	2.45		0	0.00		2	0.13		31	2.00		2	0.13		68	4.38		16	1.03		5	0.32		393	25.31		21	1.35		2	0.13		22	1.42		0	0.00		3	0.19		0	0.00		770	49.58		25	1.61		1	0.06		23	1.48		1	0.06		0	0.00		19	1.22		0	0.00		1553	97.92		33	2.08		1586	1.95
Peel High		142	8.81		31	1.92		2	0.12		2	0.12		41	2.54		3	0.19		48	2.98		24	1.49		3	0.19		630	39.08		24	1.49		1	0.06		31	1.92		1	0.06		3	0.19		1	0.06		553	34.31		33	2.05		2	0.12		15	0.93		1	0.06		2	0.12		17	1.05		2	0.12		1612	96.93		51	3.07		1663	2.04
Red Range		11	7.75		0	0.00		0	0.00		0	0.00		3	2.11		0	0.00		0	0.00		1	0.70		1	0.70		24	16.90		0	0.00		1	0.70		1	0.70		0	0.00		0	0.00		0	0.00		100	70.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		142	95.30		7	4.70		149	0.18
Rocky River		27	12.80		2	0.95		1	0.47		0	0.00		6	2.84		0	0.00		8	3.79		4	1.90		0	0.00		55	26.07		3	1.42		1	0.47		3	1.42		0	0.00		0	0.00		0	0.00		78	36.97		2	0.95		0	0.00		21	9.95		0	0.00		0	0.00		0	0.00		0	0.00		211	95.91		9	4.09		220	0.27
Ross Hill		168	8.94		81	4.31		4	0.21		0	0.00		40	2.13		3	0.16		64	3.40		23	1.22		7	0.37		423	22.50		24	1.28		0	0.00		26	1.38		2	0.11		4	0.21		1	0.05		958	50.96		13	0.69		1	0.05		20	1.06		1	0.05		1	0.05		13	0.69		3	0.16		1880	97.71		44	2.29		1924	2.36
Somerton		20	10.10		4	2.02		0	0.00		0	0.00		1	0.51		0	0.00		4	2.02		5	2.53		0	0.00		23	11.62		2	1.01		0	0.00		1	0.51		0	0.00		0	0.00		0	0.00		129	65.15		6	3.03		0	0.00		2	1.01		0	0.00		0	0.00		1	0.51		0	0.00		198	99.50		1	0.50		199	0.24
Sunnyside		15	9.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	5.63		0	0.00		1	0.63		11	6.88		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		0	0.00		117	73.13		4	2.50		0	0.00		2	1.25		0	0.00		0	0.00		0	0.00		0	0.00		160	98.16		3	1.84		163	0.20
Sydney (New England)		0	0.00		2	4.76		0	0.00		0	0.00		0	0.00		0	0.00		6	14.29		0	0.00		0	0.00		15	35.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	42.86		0	0.00		0	0.00		1	2.38		0	0.00		0	0.00		0	0.00		0	0.00		42	95.45		2	4.55		44	0.05
Tamworth		116	7.46		49	3.15		2	0.13		2	0.13		18	1.16		0	0.00		104	6.68		22	1.41		4	0.26		368	23.65		27	1.74		0	0.00		16	1.03		0	0.00		0	0.00		0	0.00		760	48.84		19	1.22		3	0.19		35	2.25		0	0.00		2	0.13		9	0.58		0	0.00		1556	97.13		46	2.87		1602	1.97
Tamworth High		382	8.93		111	2.60		2	0.05		5	0.12		118	2.76		2	0.05		193	4.51		68	1.59		10	0.23		1214	28.38		60	1.40		2	0.05		53	1.24		3	0.07		8	0.19		4	0.09		1874	43.82		67	1.57		3	0.07		55	1.29		1	0.02		1	0.02		40	0.94		1	0.02		4277	96.29		165	3.71		4442	5.45
Tamworth Primary		195	5.67		100	2.91		3	0.09		3	0.09		27	0.78		2	0.06		242	7.03		40	1.16		9	0.26		663	19.27		36	1.05		1	0.03		37	1.08		1	0.03		3	0.09		5	0.15		1896	55.10		34	0.99		5	0.15		106	3.08		0	0.00		3	0.09		26	0.76		4	0.12		3441	97.89		74	2.11		3515	4.31
Tamworth West		129	6.74		51	2.66		0	0.00		6	0.31		33	1.72		0	0.00		110	5.74		18	0.94		3	0.16		490	25.59		27	1.41		3	0.16		29	1.51		2	0.10		1	0.05		1	0.05		941	49.14		24	1.25		1	0.05		30	1.57		0	0.00		2	0.10		14	0.73		0	0.00		1915	96.81		63	3.19		1978	2.43
Tenterfield		190	8.78		50	2.31		1	0.05		1	0.05		39	1.80		5	0.23		113	5.22		35	1.62		8	0.37		560	25.87		20	0.92		3	0.14		19	0.88		1	0.05		6	0.28		2	0.09		1016	46.93		27	1.25		2	0.09		45	2.08		1	0.05		3	0.14		17	0.79		1	0.05		2165	97.48		56	2.52		2221	2.72
Timbumburi		33	7.64		13	3.01		0	0.00		0	0.00		3	0.69		0	0.00		24	5.56		0	0.00		0	0.00		49	11.34		3	0.69		0	0.00		5	1.16		0	0.00		0	0.00		0	0.00		288	66.67		7	1.62		0	0.00		5	1.16		0	0.00		0	0.00		2	0.46		0	0.00		432	98.63		6	1.37		438	0.54
Tingha		124	25.10		12	2.43		6	1.21		1	0.20		13	2.63		0	0.00		6	1.21		7	1.42		0	0.00		141	28.54		9	1.82		0	0.00		9	1.82		0	0.00		0	0.00		0	0.00		151	30.57		4	0.81		0	0.00		6	1.21		0	0.00		0	0.00		4	0.81		1	0.20		494	95.74		22	4.26		516	0.63
Upper Horton		15	14.15		1	0.94		1	0.94		1	0.94		1	0.94		0	0.00		0	0.00		0	0.00		0	0.00		13	12.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		70	66.04		1	0.94		0	0.00		1	0.94		0	0.00		0	0.00		2	1.89		0	0.00		106	98.15		2	1.85		108	0.13
Uralla		144	8.41		38	2.22		2	0.12		0	0.00		56	3.27		3	0.18		79	4.61		21	1.23		7	0.41		547	31.93		31	1.81		3	0.18		31	1.81		1	0.06		2	0.12		2	0.12		634	37.01		23	1.34		1	0.06		77	4.50		2	0.12		0	0.00		9	0.53		0	0.00		1713	97.77		39	2.23		1752	2.15
Urbenville		16	10.13		4	2.53		0	0.00		0	0.00		6	3.80		0	0.00		2	1.27		1	0.63		0	0.00		29	18.35		0	0.00		0	0.00		2	1.27		0	0.00		1	0.63		0	0.00		86	54.43		1	0.63		0	0.00		9	5.70		0	0.00		0	0.00		1	0.63		0	0.00		158	95.18		8	4.82		166	0.20
Walcha		116	7.72		12	0.80		0	0.00		1	0.07		18	1.20		0	0.00		34	2.26		10	0.67		2	0.13		334	22.22		10	0.67		2	0.13		23	1.53		0	0.00		2	0.13		1	0.07		894	59.48		17	1.13		1	0.07		17	1.13		0	0.00		1	0.07		7	0.47		1	0.07		1503	96.91		48	3.09		1551	1.90
