	"GALLAGHER, P J"	NGST	864	1.33	131	2.49	10	3.23	80	1.84	32	1.09	1117	1.44
		FORMAL	64941	95.40	5266	95.80	310	94.51	4349	97.38	2943	98.49	77809	95.64
		INFORMAL	3133	4.60	231	4.20	18	5.49	117	2.62	45	1.51	3544	4.36
		TOTAL	68074	83.68	5497	6.76	328	0.40	4466	5.49	2988	3.67	81353	94.85
Two Candidate Preferred														
	"SLATER, Richard"	ALP	22536	34.70	1867	35.45	123	39.68	1481	34.05	724	24.60	26731	34.35
#	"RUDDOCK, Philip Maxwell"	LP	42405	65.30	3399	64.55	187	60.32	2868	65.95	2219	75.40	51078	65.65
														
														
														
Blaxland (82779)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"McDERMOTT, Colin"	DEM	2954	4.88	307	7.32	38	5.97	94	4.08	68	2.80	3461	4.94
	"VINNICOMBE, Bob"	HAN	3573	5.90	275	6.56	27	4.24	169	7.34	204	8.40	4248	6.06
	"ANNY, Munther"	IND	354	0.58	52	1.24	6	0.94	20	0.87	11	0.45	443	0.63
#	"HATTON, Michael"	ALP	33447	55.23	1842	43.94	409	64.21	1147	49.80	1111	45.72	37956	54.13
	"SAYEGH, Peter"	IND	873	1.44	56	1.34	14	2.20	19	0.83	13	0.53	975	1.39
	"PETERSON, Janne"	CTA	1273	2.10	149	3.55	8	1.26	51	2.21	54	2.22	1535	2.19
	"HAWAT, Dario"	UNI	1365	2.25	73	1.74	20	3.14	28	1.22	7	0.29	1493	2.13
	"McKAY, Sonya"	GRN	1492	2.46	225	5.37	12	1.88	67	2.91	43	1.77	1839	2.62
	"OSMOND, Les"	LP	15227	25.14	1213	28.94	103	16.17	708	30.74	919	37.82	18170	25.91
		FORMAL	60558	89.84	4192	90.21	637	85.27	2303	94.62	2430	97.67	70120	90.22
		INFORMAL	6851	10.16	455	9.79	110	14.73	131	5.38	58	2.33	7605	9.78
		TOTAL	67409	86.73	4647	5.98	747	0.96	2434	3.13	2488	3.20	77725	93.89
Two Candidate Preferred														
#	"HATTON, Michael"	ALP	39963	65.99	2555	60.95	490	76.92	1395	60.57	1322	54.40	45725	65.21
	"OSMOND, Les"	LP	20595	34.01	1637	39.05	147	23.08	908	39.43	1108	45.60	24395	34.79
														
														
														
Bradfield (89832)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"BELL, David"	GRN	4456	6.59	545	10.56	25	8.17	285	6.11	140	3.78	5451	6.69
	"BLUNT, Kathie"	ALP	12921	19.11	871	16.88	92	30.07	1073	22.99	532	14.35	15489	19.01
	"WEBECK, John"	HAN	1013	1.50	78	1.51	6	1.96	71	1.52	79	2.13	1247	1.53
#	"NELSON, Brendan"	LP	43799	64.77	3130	60.65	157	51.31	2801	60.00	2741	73.92	52628	64.60
	"WISZNIEWSKI, Witold"	CTA	980	1.45	93	1.80	9	2.94	78	1.67	44	1.19	1204	1.48
	"BYRNE, Peter"	DEM	4450	6.58	444	8.60	17	5.56	360	7.71	172	4.64	5443	6.68
		FORMAL	67619	96.13	5161	95.86	306	92.73	4668	96.91	3708	98.46	81462	96.24
		INFORMAL	2725	3.87	223	4.14	24	7.27	149	3.09	58	1.54	3179	3.76
		TOTAL	70344	83.11	5384	6.36	330	0.39	4817	5.69	3766	4.45	84641	94.22
Two Candidate Preferred														
	"BLUNT, Kathie"	ALP	19524	28.87	1571	30.44	120	39.22	1516	32.48	762	20.55	23493	28.84
#	"NELSON, Brendan"	LP	48095	71.13	3590	69.56	186	60.78	3152	67.52	2946	79.45	57969	71.16
														
														
														
Calare (85310)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"MARSHALL, Don"	DEM	902	1.35	153	3.57	20	2.86	96	1.91	20	0.83	1191	1.50
	"WATTS, Ian"	GRN	947	1.41	141	3.29	15	2.15	80	1.59	34	1.42	1217	1.53
#	"ANDREN, Peter"	IND	34504	51.54	2099	48.92	352	50.36	2605	51.84	1226	51.06	40786	51.40
	"SIMPSON, David"	CEC	256	0.38	33	0.77	5	0.72	16	0.32	1	0.04	311	0.39
	"SHEARING, Dave"	NP	13695	20.46	924	21.53	83	11.87	1069	21.27	518	21.57	16289	20.53
	"NIXON, Terry"	HAN	2702	4.04	199	4.64	22	3.15	221	4.40	105	4.37	3249	4.09
	"KNOWLES, Kath"	CLR	13935	20.82	742	17.29	202	28.90	938	18.67	497	20.70	16314	20.56
		FORMAL	66941	96.62	4291	96.17	699	95.62	5025	97.88	2401	98.40	79357	96.72
		INFORMAL	2339	3.38	171	3.83	32	4.38	109	2.12	39	1.60	2690	3.28
		TOTAL	69280	84.44	4462	5.44	731	0.89	5134	6.26	2440	2.97	82047	96.18
Two Candidate Preferred														
#	"ANDREN, Peter"	IND	50440	75.35	3052	71.13	553	79.11	3714	73.91	1789	74.51	59548	75.04
	"SHEARING, Dave"	NP	16501	24.65	1239	28.87	146	20.89	1311	26.09	612	25.49	19809	24.96
														
														
														
Charlton (83459)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"HOARE, Kelly"	ALP	30205	47.48	2118	42.15	233	51.55	1345	32.37	1178	40.43	35079	46.06
	"BLYTH, David"	GRN	3133	4.92	372	7.40	35	7.74	165	3.97	60	2.06	3765	4.94
	"KENDALL, Jim"	CTA	1513	2.38	168	3.34	13	2.88	105	2.53	60	2.06	1859	2.44
	"PATERSON, Lindsay"	LP	20295	31.90	1681	33.45	113	25.00	1965	47.29	1317	45.20	25371	33.31
	"BELL, Joshua"	DEM	3227	5.07	294	5.85	24	5.31	212	5.10	108	3.71	3865	5.07
	"JOHNSON, Bob"	HAN	4958	7.79	362	7.20	32	7.08	348	8.38	184	6.31	5884	7.73
	"THORPE, John"	UNI	285	0.45	30	0.60	2	0.44	15	0.36	7	0.24	339	0.45
		FORMAL	63616	95.25	5025	94.88	452	94.96	4155	96.43	2914	98.88	76162	95.43
		INFORMAL	3169	4.75	271	5.12	24	5.04	154	3.57	33	1.12	3651	4.57
		TOTAL	66785	83.68	5296	6.64	476	0.60	4309	5.40	2947	3.69	79813	95.63
Two Candidate Preferred														
#	"HOARE, Kelly"	ALP	36921	58.04	2794	55.60	294	65.04	1742	41.93	1400	48.04	43151	56.66
	"PATERSON, Lindsay"	LP	26695	41.96	2231	44.40	158	34.96	2413	58.07	1514	51.96	33011	43.34
														
														
														
Chifley (83474)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"ASARLOGLOU, Costa"	LP	15571	25.25	1380	29.41	146	21.04	642	23.90	486	29.24	18225	25.52
	"BUTLER, Lindsey"	AFI	992	1.61	164	3.49	16	2.31	57	2.12	33	1.99	1262	1.77
	"HYLAND, Wayne"	IND	435	0.71	69	1.47	7	1.01	36	1.34	18	1.08	565	0.79
	"DAMJANOVIC, Joe"	HAN	3852	6.25	267	5.69	44	6.34	178	6.63	101	6.08	4442	6.22
	"BATES, Barbie"	SAS	2108	3.42	124	2.64	28	4.03	60	2.23	27	1.62	2347	3.29
	"CLACK, S J"	DEM	1136	1.84	132	2.81	10	1.44	56	2.08	31	1.87	1365	1.91
	"CUNNINGHAM, David"	GRN	972	1.58	164	3.49	16	2.31	45	1.68	23	1.38	1220	1.71
#	"PRICE, Roger"	ALP	35092	56.90	2263	48.22	408	58.79	1532	57.04	908	54.63	40203	56.30
	"WYNESS, Joseph"	CTA	1520	2.46	130	2.77	19	2.74	80	2.98	35	2.11	1784	2.50
		FORMAL	61678	90.51	4693	91.14	694	90.13	2686	93.92	1662	96.63	71413	90.80
		INFORMAL	6468	9.49	456	8.86	76	9.87	174	6.08	58	3.37	7232	9.20
		TOTAL	68146	86.65	5149	6.55	770	0.98	2860	3.64	1720	2.19	78645	94.21
Two Candidate Preferred														
	"ASARLOGLOU, Costa"	LP	21180	34.34	1885	40.17	216	31.12	912	33.95	592	35.62	24785	34.71
#	"PRICE, Roger"	ALP	40498	65.66	2808	59.83	478	68.88	1774	66.05	1070	64.38	46628	65.29
														
														
														
Cook (82150)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"FREW, Andy"	HAN	3721	5.98	269	5.98	46	7.84	243	5.67	174	5.76	4453	5.97
	"POULOS, Patricia"		374	0.60	45	1.00	8	1.36	18	0.42	8	0.26	453	0.61
	"STRANG, Graeme"	IND	325	0.52	44	0.98	8	1.36	28	0.65	18	0.60	423	0.57
	"PETERS-POWER, Cathy"	GRN	2151	3.46	273	6.07	32	5.45	140	3.27	59	1.95	2655	3.56
#	"BAIRD, Bruce"	LP	35201	56.56	2249	49.97	305	51.96	2350	54.82	1854	61.35	41959	56.22
	"BAILEY, Alison"	DEM	2267	3.64	255	5.67	20	3.41	174	4.06	99	3.28	2815	3.77
	"YOUNG, Peri"	ALP	16525	26.55	1156	25.68	150	25.55	1216	28.36	721	23.86	19768	26.49
	"SMITH, Malcolm"	CTA	1053	1.69	83	1.84	7	1.19	62	1.45	51	1.69	1256	1.68
	"JAMES, Peter"	AFI	620	1.00	127	2.82	11	1.87	56	1.31	38	1.26	852	1.14
		FORMAL	62237	95.19	4501	94.38	587	93.62	4287	96.88	3022	98.50	74634	95.35
		INFORMAL	3148	4.81	268	5.62	40	6.38	138	3.12	46	1.50	3640	4.65
		TOTAL	65385	83.53	4769	6.09	627	0.80	4425	5.65	3068	3.92	78274	95.28
Two Candidate Preferred														
#	"BAIRD, Bruce"	LP	39872	64.06	2764	61.41	368	62.69	2668	62.23	2096	69.36	47768	64.00
	"YOUNG, Peri"	ALP	22365	35.94	1737	38.59	219	37.31	1619	37.77	926	30.64	26866	36.00
														
														
														
Cowper (79982)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"MAGUIRE, John"	LEF	1549	2.52	170	4.14	39	6.31	107	2.56	39	1.45	1904	2.60
	"BONFIELD, Jenny"	CLR	19936	32.41	1333	32.47	242	39.16	1195	28.59	909	33.78	23615	32.31
	"WILLEY, John"	IND	828	1.35	72	1.75	11	1.78	44	1.05	18	0.67	973	1.33
	"NEUSS, Phillip"	LP	9666	15.72	679	16.54	82	13.27	754	18.04	482	17.91	11663	15.95
#	"HARTSUYKER, Luke"	NP	18718	30.43	860	20.95	134	21.68	1304	31.20	830	30.84	21846	29.89
	"VAN BLADEL, Paul"	IND	366	0.60	33	0.80	6	0.97	35	0.84	12	0.45	452	0.62
	"CRANNY, Jillian"	GRN	3324	5.40	356	8.67	49	7.93	219	5.24	85	3.16	4033	5.52
	"FENTON, Michael"	DEM	1559	2.53	205	4.99	16	2.59	131	3.13	67	2.49	1978	2.71
	"KORN, Bruce"	CTA	1276	2.07	80	1.95	11	1.78	66	1.58	39	1.45	1472	2.01
	"STOKES, Allan"	HAN	4284	6.97	317	7.72	28	4.53	325	7.78	210	7.80	5164	7.06
		FORMAL	61506	95.64	4105	96.14	618	95.67	4180	97.78	2691	98.54	73100	95.89
		INFORMAL	2803	4.36	165	3.86	28	4.33	95	2.22	40	1.46	3131	4.11
		TOTAL	64309	84.36	4270	5.60	646	0.85	4275	5.61	2731	3.58	76231	95.31
Two Candidate Preferred														
	"BONFIELD, Jenny"	CLR	27615	44.90	2187	53.28	349	56.47	1763	42.18	1180	43.85	33094	45.27
#	"HARTSUYKER, Luke"	NP	33891	55.10	1918	46.72	269	43.53	2417	57.82	1511	56.15	40006	54.73
														
														
														
Cunningham (81540)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"CURTIS, John"	HAN	2849	4.50	220	5.59	16	4.91	153	4.49	187	6.13	3425	4.63
	"PINK, J Edwin"	NGST	682	1.08	62	1.57	14	4.29	48	1.41	34	1.12	840	1.13
	"FIELDS, Jeremy"	LP	17498	27.63	1101	27.95	64	19.63	1039	30.49	1058	34.70	20760	28.04
	"BERRY, Carol"	GRN	4124	6.51	408	10.36	31	9.51	227	6.66	124	4.07	4914	6.64
	"MOTT, Trevor"	IND	3774	5.96	178	4.52	10	3.07	149	4.37	124	4.07	4235	5.72
#	"MARTIN, Stephen"	ALP	28241	44.60	1550	39.35	157	48.16	1458	42.78	1316	43.16	32722	44.19
	"NEWMAN, Michael"	DEM	4557	7.20	317	8.05	24	7.36	261	7.66	148	4.85	5307	7.17
	"SKINNER, Paul"	CTA	1597	2.52	103	2.61	10	3.07	73	2.14	58	1.90	1841	2.49
		FORMAL	63322	94.86	3939	95.56	326	94.22	3408	97.54	3049	98.71	74044	95.16
		INFORMAL	3434	5.14	183	4.44	20	5.78	86	2.46	40	1.29	3763	4.84
		TOTAL	66756	85.80	4122	5.30	346	0.44	3494	4.49	3089	3.97	77807	95.42
Two Candidate Preferred														
	"FIELDS, Jeremy"	LP	24647	38.92	1610	40.87	106	32.52	1404	41.20	1373	45.03	29140	39.35
#	"MARTIN, Stephen"	ALP	38675	61.08	2329	59.13	220	67.48	2004	58.80	1676	54.97	44904	60.65
														
														
														
Dobell (82002)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"LEE, Michael"	ALP	26458	42.78	2303	41.62	206	50.24	1762	42.99	1095	40.78	31824	42.68
	"HENNIG, Luke"	CTA	1193	1.93	131	2.37	5	1.22	59	1.44	32	1.19	1420	1.90
	"KER, Samantha"	GRN	1687	2.73	343	6.20	20	4.88	103	2.51	47	1.75	2200	2.95
#	"TICEHURST, Ken"	LP	27308	44.16	2181	39.42	143	34.88	1816	44.30	1313	48.90	32761	43.93
	"FALCONER, Ron"	HAN	2608	4.22	281	5.08	12	2.93	205	5.00	117	4.36	3223	4.32
	"HASTIE, Carolyn"	DEM	2589	4.19	294	5.31	24	5.85	154	3.76	81	3.02	3142	4.21
		FORMAL	61843	95.72	5533	94.47	410	93.18	4099	96.38	2685	98.39	74570	95.74
		INFORMAL	2766	4.28	324	5.53	30	6.82	154	3.62	44	1.61	3318	4.26
		TOTAL	64609	82.95	5857	7.52	440	0.56	4253	5.46	2729	3.50	77888	94.98
Two Candidate Preferred														
	"LEE, Michael"	ALP	30596	49.47	2901	52.43	244	59.51	2026	49.43	1238	46.11	37005	49.62
#	"TICEHURST, Ken"	LP	31247	50.53	2632	47.57	166	40.49	2073	50.57	1447	53.89	37565	50.38
														
														
														
Eden-Monaro (85815)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WHAN, Steve"	CLR	24188	37.38	868	30.12	189	44.26	2487	36.05	1110	31.01	28842	36.74
	"CHAPMAN, Linda"	DEM	2029	3.14	167	5.79	13	3.04	276	4.00	99	2.77	2584	3.29
	"PHILLIPS, Frank"	CTA	854	1.32	39	1.35	11	2.58	95	1.38	33	0.92	1032	1.31
	"BEAUMONT, Rosemary"	GRN	3211	4.96	222	7.70	21	4.92	330	4.78	127	3.55	3911	4.98
	"SWIFT, Matthew"	IND	160	0.25	15	0.52	4	0.94	21	0.30	11	0.31	211	0.27
	"VLUG, Peter"	NCP	66	0.10	3	0.10	3	0.70	14	0.20	8	0.22	94	0.12
	"URQUHART, Steve"	IND	275	0.42	10	0.35	2	0.47	22	0.32	10	0.28	319	0.41
	"COCHRAN, Peter"	IND	5342	8.26	226	7.84	33	7.73	537	7.78	298	8.33	6436	8.20
#	"NAIRN, Gary"	LP	26276	40.61	1212	42.05	132	30.91	2877	41.71	1750	48.90	32247	41.08
	"BRIDGES, Barry"	HAN	2310	3.57	120	4.16	19	4.45	239	3.46	133	3.72	2821	3.59
		FORMAL	64711	95.31	2882	95.49	427	94.26	6898	96.81	3579	98.57	78497	95.58
		INFORMAL	3187	4.69	136	4.51	26	5.74	227	3.19	52	1.43	3628	4.42
		TOTAL	67898	82.68	3018	3.67	453	0.55	7125	8.68	3631	4.42	82125	95.70
Two Candidate Preferred														
	"WHAN, Steve"	CLR	31585	48.81	1318	45.73	247	57.85	3305	47.91	1463	40.88	37918	48.31
#	"NAIRN, Gary"	LP	33126	51.19	1564	54.27	180	42.15	3593	52.09	2116	59.12	40579	51.69
														
														
														
Farrer (84423)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"SOBEY, Chris"	GRN	2143	3.29	135	6.73	21	4.48	215	4.97	69	1.89	2583	3.42
	"WEYRICH, Tom"	IND	421	0.65	13	0.65	6	1.28	26	0.60	19	0.52	485	0.64
	"BOTT, Bill"	NP	14971	23.01	466	23.22	83	17.70	924	21.34	1197	32.76	17641	23.36
	"WILKINSON, Max"	HAN	4134	6.35	115	5.73	34	7.25	254	5.87	258	7.06	4795	6.35
	"WATSON, Stuart"	IND	930	1.43	39	1.94	6	1.28	42	0.97	51	1.40	1068	1.41
	"KREUTZBERGER, Keith"		612	0.94	11	0.55	12	2.56	36	0.83	25	0.68	696	0.92
	"MILLEN, Frank"	CLR	13789	21.19	378	18.83	124	26.44	843	19.47	696	19.05	15830	20.96
#	"LEY, Sussan"	LP	24779	38.08	675	33.63	138	29.42	1678	38.76	1179	32.27	28449	37.66
	"CORBETT, David"	IND	300	0.46	9	0.45	5	1.07	25	0.58	17	0.47	356	0.47
	"PATERSON, Brett"	DEM	1578	2.42	99	4.93	18	3.84	188	4.34	76	2.08	1959	2.59
	"TAYLOR, Sue"	IND	1076	1.65	43	2.14	18	3.84	64	1.48	53	1.45	1254	1.66
	"GIBSON, Andrew"	IND	340	0.52	24	1.20	4	0.85	34	0.79	14	0.38	416	0.55
		FORMAL	65073	93.21	2007	94.98	469	93.24	4329	95.99	3654	97.47	75532	93.61
		INFORMAL	4740	6.79	106	5.02	34	6.76	181	4.01	95	2.53	5156	6.39
		TOTAL	69813	86.52	2113	2.62	503	0.62	4510	5.59	3749	4.65	80688	95.58
Two Candidate Preferred														
	"BOTT, Bill"	NP	32338	49.69	1021	50.87	255	54.37	2052	47.40	1997	54.65	37663	49.86
#	"LEY, Sussan"	LP	32735	50.31	986	49.13	214	45.63	2277	52.60	1657	45.35	37869	50.14
														
														
														
Fowler (82745)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"JOHNSON, Hal"	CEC	1840	3.11	205	4.97	35	6.43	67	3.73	19	1.14	2166	3.21
	"GRANT, Lee"	GRN	1313	2.22	243	5.89	16	2.94	69	3.84	13	0.78	1654	2.45
	"POULARAS, Manny"	CTA	919	1.55	115	2.79	5	0.92	31	1.73	40	2.40	1110	1.65
	"WATSON, Glenn"	LP	10299	17.38	938	22.72	62	11.40	374	20.84	481	28.85	12154	18.04
	"BRAZENALL, Max"	AFI	678	1.14	125	3.03	3	0.55	28	1.56	19	1.14	853	1.27
	"CHUNG, Steve"	UNI	3206	5.41	121	2.93	30	5.51	72	4.01	47	2.82	3476	5.16
	"ROSSO, Oscar"	HAN	1998	3.37	169	4.09	7	1.29	91	5.07	92	5.52	2357	3.50
	"GASKELL, Robin"	NGST	1091	1.84	170	4.12	28	5.15	76	4.23	30	1.80	1395	2.07
	"MENDELSSOHN, David"	DEM	1103	1.86	131	3.17	7	1.29	54	3.01	25	1.50	1320	1.96
#	"IRWIN, Julia"	ALP	36808	62.12	1911	46.29	351	64.52	933	51.98	901	54.05	40904	60.70
		FORMAL	59255	86.79	4128	88.68	544	83.69	1795	92.29	1667	97.20	67389	87.25
		INFORMAL	9021	13.21	527	11.32	106	16.31	150	7.71	48	2.80	9852	12.75
		TOTAL	68276	88.39	4655	6.03	650	0.84	1945	2.52	1715	2.22	77241	93.35
Two Candidate Preferred														
	"WATSON, Glenn"	LP	16219	27.37	1629	39.46	135	24.82	611	34.04	621	37.25	19215	28.51
#	"IRWIN, Julia"	ALP	43036	72.63	2499	60.54	409	75.18	1184	65.96	1046	62.75	48174	71.49
														
														
														
Gilmore (83909)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"KNOTT, Peter"	CLR	16195	26.29	1171	26.80	184	32.06	1745	24.44	716	23.00	20011	26.06
#	"GASH, Joanna"	LP	34372	55.79	2200	50.35	278	48.43	4285	60.02	1954	62.77	43089	56.11
	"RYAN, Steve"	CTA	1037	1.68	82	1.88	22	3.83	90	1.26	22	0.71	1253	1.63
	"McCLUNG, Jean"	CEC	90	0.15	5	0.11	3	0.52	9	0.13	6	0.19	113	0.15
	"BANGE, Jane"	GRN	3409	5.53	392	8.97	23	4.01	301	4.22	93	2.99	4218	5.49
	"HAYES, Michael"	DEM	2640	4.29	267	6.11	24	4.18	279	3.91	113	3.63	3323	4.33
	"McLEOD, Paul"	UNI	283	0.46	23	0.53	8	1.39	19	0.27	6	0.19	339	0.44
	"CROCKER, Geoff"	HAN	3579	5.81	229	5.24	32	5.57	411	5.76	203	6.52	4454	5.80
