House of Representatives - 2001 Election: New South Wales																																													
First Preference Votes and TCP 																																													
By Candidate by Polling Place																																													

Newcastle (89198)																																													
	WILLIAMS			WILLIAMS			CRITICOS			# GRIERSON			SUTTON			KILLION-DELCASTILLO			BATTERSBY			KAVANAGH			LAWN			FORMAL			INFORMAL			TOTAL											
	Harry			David M			Harry			Sharon			John			Erin			Elaine			Mary			Barrie												Two Candidate Preferred								
	PLP			LP			IND			ALP			GRN						CTA			DEM			HAN												 WILLIAMS LP			# GRIERSON ALP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Garden Suburb (Newcastle)	8	4.00		88	44.00		4	2.00		61	30.50		13	6.50		0	0.00		4	2.00		8	4.00		14	7.00		200	93.02		15	6.98		215	0.26		115	57.50		85	42.50
Georgetown	26	4.80		125	23.06		5	0.92		292	53.87		40	7.38		1	0.18		11	2.03		19	3.51		23	4.24		542	94.26		33	5.74		575	0.68		177	32.66		365	67.34
Hamilton	111	6.37		412	23.65		57	3.27		739	42.42		225	12.92		8	0.46		15	0.86		132	7.58		43	2.47		1742	93.51		121	6.49		1863	2.22		573	32.89		1169	67.11
Hamilton Central	64	5.55		294	25.50		37	3.21		478	41.46		115	9.97		4	0.35		12	1.04		96	8.33		53	4.60		1153	95.61		53	4.39		1206	1.43		421	36.51		732	63.49
Hamilton North	46	7.76		103	17.37		4	0.67		311	52.45		40	6.75		4	0.67		10	1.69		33	5.56		42	7.08		593	92.37		49	7.63		642	0.76		178	30.02		415	69.98
Hamilton South	68	3.14		877	40.55		75	3.47		690	31.90		171	7.91		16	0.74		25	1.16		185	8.55		56	2.59		2163	94.74		120	5.26		2283	2.71		1144	52.89		1019	47.11
Hexham	5	7.14		10	14.29		0	0.00		39	55.71		3	4.29		0	0.00		2	2.86		2	2.86		9	12.86		70	94.59		4	5.41		74	0.09		24	34.29		46	65.71
Islington	54	7.76		122	17.53		15	2.16		322	46.26		94	13.51		3	0.43		7	1.01		50	7.18		29	4.17		696	95.74		31	4.26		727	0.86		210	30.17		486	69.83
Jesmond	49	6.01		210	25.77		19	2.33		399	48.96		43	5.28		3	0.37		14	1.72		35	4.29		43	5.28		815	95.88		35	4.12		850	1.01		302	37.06		513	62.94
Jesmond North	76	4.91		409	26.42		33	2.13		635	41.02		114	7.36		11	0.71		32	2.07		122	7.88		116	7.49		1548	95.73		69	4.27		1617	1.92		659	42.57		889	57.43
Kotara	11	1.83		231	38.44		14	2.33		239	39.77		34	5.66		1	0.17		15	2.50		26	4.33		30	4.99		601	96.31		23	3.69		624	0.74		303	50.42		298	49.58
Kotara East	12	1.58		321	42.29		24	3.16		259	34.12		53	6.98		0	0.00		11	1.45		44	5.80		35	4.61		759	94.99		40	5.01		799	0.95		400	52.70		359	47.30
Kotara South	53	2.98		675	37.99		35	1.97		706	39.73		102	5.74		1	0.06		24	1.35		100	5.63		81	4.56		1777	96.84		58	3.16		1835	2.18		876	49.30		901	50.70
Lambton	111	5.36		620	29.94		58	2.80		894	43.17		144	6.95		10	0.48		30	1.45		105	5.07		99	4.78		2071	94.87		112	5.13		2183	2.60		877	42.35		1194	57.65
Lambton East	44	4.57		254	26.40		28	2.91		444	46.15		67	6.96		1	0.10		16	1.66		37	3.85		71	7.38		962	95.15		49	4.85		1011	1.20		386	40.12		576	59.88
Maryland	237	7.79		945	31.08		58	1.91		1268	41.70		117	3.85		7	0.23		49	1.61		103	3.39		257	8.45		3041	94.76		168	5.24		3209	3.82		1354	44.52		1687	55.48
Maryville Wickham	51	6.60		124	16.04		14	1.81		425	54.98		74	9.57		4	0.52		14	1.81		34	4.40		33	4.27		773	93.02		58	6.98		831	0.99		216	27.94		557	72.06
Mayfield	100	5.76		354	20.38		30	1.73		881	50.72		124	7.14		8	0.46		35	2.01		66	3.80		139	8.00		1737	93.29		125	6.71		1862	2.21		622	35.81		1115	64.19
Mayfield East	95	6.91		300	21.82		23	1.67		648	47.13		121	8.80		8	0.58		26	1.89		58	4.22		96	6.98		1375	92.59		110	7.41		1485	1.77		488	35.49		887	64.51
Mayfield South	170	9.48		394	21.96		24	1.34		854	47.60		124	6.91		13	0.72		37	2.06		67	3.73		111	6.19		1794	94.42		106	5.58		1900	2.26		654	36.45		1140	63.55
Mayfield West	162	6.35		649	25.42		41	1.61		1179	46.18		129	5.05		19	0.74		70	2.74		139	5.44		165	6.46		2553	94.87		138	5.13		2691	3.20		976	38.23		1577	61.77
Merewether	31	2.98		369	35.48		27	2.60		388	37.31		78	7.50		5	0.48		19	1.83		85	8.17		38	3.65		1040	93.95		67	6.05		1107	1.32		484	46.54		556	53.46
Merewether Heights	24	1.85		682	52.66		49	3.78		320	24.71		81	6.25		6	0.46		10	0.77		76	5.87		47	3.63		1295	97.15		38	2.85		1333	1.59		824	63.63		471	36.37
Merewether South	75	3.14		1080	45.15		78	3.26		662	27.68		210	8.78		19	0.79		18	0.75		160	6.69		90	3.76		2392	95.64		109	4.36		2501	2.97		1371	57.32		1021	42.68
Merewether West	27	2.86		381	40.36		28	2.97		338	35.81		47	4.98		2	0.21		9	0.95		58	6.14		54	5.72		944	95.74		42	4.26		986	1.17		491	52.01		453	47.99
Minmi	29	5.77		143	28.43		10	1.99		220	43.74		25	4.97		2	0.40		9	1.79		13	2.58		52	10.34		503	95.09		26	4.91		529	0.63		216	42.94		287	57.06
Newcastle	46	4.06		346	30.51		26	2.29		376	33.16		194	17.11		17	1.50		11	0.97		77	6.79		41	3.62		1134	95.13		58	4.87		1192	1.42		486	42.86		648	57.14
New Lambton	114	3.66		1083	34.74		96	3.08		1109	35.58		290	9.30		17	0.55		41	1.32		237	7.60		130	4.17		3117	95.18		158	4.82		3275	3.89		1481	47.51		1636	52.49
New Lambton Central	28	2.90		362	37.47		30	3.11		396	40.99		60	6.21		1	0.10		13	1.35		37	3.83		39	4.04		966	96.70		33	3.30		999	1.19		462	47.83		504	52.17
New Lambton South	56	3.51		448	28.09		42	2.63		748	46.90		119	7.46		3	0.19		24	1.50		86	5.39		69	4.33		1595	96.14		64	3.86		1659	1.97		630	39.50		965	60.50
Pittown	32	5.57		142	24.70		13	2.26		284	49.39		25	4.35		3	0.52		6	1.04		16	2.78		54	9.39		575	95.67		26	4.33		601	0.71		219	38.09		356	61.91
Plattsburg	126	5.48		556	24.16		48	2.09		1064	46.24		116	5.04		5	0.22		40	1.74		82	3.56		264	11.47		2301	94.65		130	5.35		2431	2.89		915	39.77		1386	60.23
Shortland	85	6.14		371	26.81		40	2.89		583	42.12		77	5.56		2	0.14		17	1.23		53	3.83		156	11.27		1384	94.66		78	5.34		1462	1.74		598	43.21		786	56.79
Stockton	50	6.57		190	24.97		12	1.58		368	48.36		48	6.31		2	0.26		7	0.92		11	1.45		73	9.59		761	93.95		49	6.05		810	0.96		306	40.21		455	59.79
Stockton North	10	2.24		90	20.18		10	2.24		227	50.90		33	7.40		1	0.22		4	0.90		25	5.61		46	10.31		446	93.89		29	6.11		475	0.56		141	31.61		305	68.39
Stockton South	80	7.43		236	21.91		30	2.79		534	49.58		64	5.94		11	1.02		6	0.56		30	2.79		86	7.99		1077	93.65		73	6.35		1150	1.37		377	35.00		700	65.00
Sydney (Newcastle)	1	2.04		23	46.94		1	2.04		12	24.49		2	4.08		1	2.04		0	0.00		8	16.33		1	2.04		49	94.23		3	5.77		52	0.06		25	51.02		24	48.98
The Junction	80	3.66		838	38.30		60	2.74		721	32.95		199	9.10		12	0.55		9	0.41		183	8.36		86	3.93		2188	95.25		109	4.75		2297	2.73		1092	49.91		1096	50.09
Tighes Hill	83	7.27		210	18.39		20	1.75		507	44.40		162	14.19		4	0.35		11	0.96		74	6.48		71	6.22		1142	95.17		58	4.83		1200	1.43		353	30.91		789	69.09
Wallsend	57	7.85		157	21.63		15	2.07		349	48.07		44	6.06		1	0.14		19	2.62		22	3.03		62	8.54		726	91.44		68	8.56		794	0.94		262	36.09		464	63.91
Wallsend Hospital	46	6.40		182	25.31		11	1.53		343	47.71		38	5.29		0	0.00		14	1.95		25	3.48		60	8.34		719	92.54		58	7.46		777	0.92		269	37.41		450	62.59
Waratah	133	5.90		570	25.28		63	2.79		985	43.68		155	6.87		11	0.49		49	2.17		152	6.74		137	6.08		2255	94.39		134	5.61		2389	2.84		869	38.54		1386	61.46
Waratah Central	30	7.67		72	18.41		7	1.79		188	48.08		23	5.88		3	0.77		13	3.32		21	5.37		34	8.70		391	95.83		17	4.17		408	0.49		122	31.20		269	68.80
Waratah South	10	2.13		126	26.81		13	2.77		230	48.94		27	5.74		2	0.43		8	1.70		16	3.40		38	8.09		470	94.19		29	5.81		499	0.59		180	38.30		290	61.70
Waratah West	49	4.21		279	23.99		30	2.58		573	49.27		71	6.10		3	0.26		14	1.20		46	3.96		98	8.43		1163	95.25		58	4.75		1221	1.45		414	35.60		749	64.40
Special Hospitals	18	7.35		71	28.98		0	0.00		129	52.65		5	2.04		0	0.00		2	0.82		9	3.67		11	4.49		245	94.23		15	5.77		260	0.31		93	37.96		152	62.04			
Total Ordinary	3405	5.01		20316	29.92		1609	2.37		28341	41.74		5081	7.48		317	0.47		1021	1.50		3780	5.57		4033	5.94		67903	94.91		3639	5.09		71542	85.08		28879	42.53		39024	57.47			
ABSENT	425	8.12		1703	32.55		141	2.69		1576	30.12		532	10.17		26	0.50		107	2.05		424	8.10		298	5.70		5232	95.58		242	4.42		5474	6.51		2553	48.80		2679	51.20			
POSTAL	130	3.70		1124	31.99		57	1.62		1686	47.98		109	3.10		2	0.06		50	1.42		116	3.30		240	6.83		3514	97.99		72	2.01		3586	4.26		1440	40.98		2074	59.02			
PRE_POLL	102	3.34		1085	35.50		87	2.85		1039	34.00		265	8.67		8	0.26		55	1.80		245	8.02		170	5.56		3056	97.70		72	2.30		3128	3.72		1499	49.05		1557	50.95			
PROVISIONAL	31	8.93		84	24.21		5	1.44		138	39.77		35	10.09		1	0.29		5	1.44		36	10.37		12	3.46		347	96.66		12	3.34		359	0.43		126	36.31		221	63.69			
Division Summary	4093	5.11		24312	30.37		1899	2.37		32780	40.95		6022	7.52		354	0.44		1238	1.55		4601	5.75		4753	5.94		80052	95.20		4037	4.80		84089	94.27		34497	43.09		45555	56.91			
																																												
																																												
																																												
																																												
																																												
