House of Representatives - 2001 Election: Victoria																																
First Preference Votes and TCP																																
By Candidate by Polling Place																																

Gellibrand (86496)																																
	TANN			# ROXON			RICHARDS			FINEY			JORQUERA			FORMAL			INFORMAL			TOTAL										
	Christopher			Nicola			Rachel			Michele			Jorge												Two Candidate Preferred							
	LP			ALP			DEM			GRN															 TANN LP			# ROXON ALP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Yarraville South	398	27.13		861	58.69		94	6.41		83	5.66		31	2.11		1467	95.14		75	4.86		1542	1.92		441	30.06		1026	69.94
Special Hospitals	104	40.00		141	54.23		3	1.15		11	4.23		1	0.38		260	95.24		13	4.76		273	0.34		111	42.69		149	57.31			
Total Ordinary	16356	25.01		39692	60.69		4427	6.77		4111	6.29		819	1.25		65405	94.93		3492	5.07		68897	85.80		18254	27.91		47151	72.09			
ABSENT	1151	25.73		2352	52.58		442	9.88		452	10.11		76	1.70		4473	94.99		236	5.01		4709	5.86		1405	31.41		3068	68.59			
POSTAL	718	27.56		1703	65.37		104	3.99		65	2.50		15	0.58		2605	98.30		45	1.70		2650	3.30		766	29.40		1839	70.60			
PRE_POLL	820	25.45		1935	60.06		249	7.73		173	5.37		45	1.40		3222	96.50		117	3.50		3339	4.16		960	29.80		2262	70.20			
PROVISIONAL	146	22.12		442	66.97		34	5.15		30	4.55		8	1.21		660	93.22		48	6.78		708	0.88		166	25.15		494	74.85			
Division Summary	19191	25.13		46124	60.40		5256	6.88		4831	6.33		963	1.26		76365	95.10		3938	4.90		80303	92.84		21551	28.22		54814	71.78			
																																
																																
																																
																																
																																
