House of Representatives - 2001 Election: Victoria																																									
First Preference Votes and TCP																																									
By Candidate by Polling Place																																									

La Trobe (88269)																																									
	# CHARLES			SMITH			HOLLAND			STAINDL			VOIGT			SCOTT			DEAN			ALLEN			FORMAL			INFORMAL			TOTAL										
	Bob			Craig			Tony			Philip			Wolfgang			June			Frank			Jason												Two Candidate Preferred							
	LP			GRN			DEM			ALP			CTA			HAN			IND			IND												# CHARLES LP			 STAINDL ALP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Boronia East	724	39.76		127	6.97		141	7.74		752	41.30		24	1.32		34	1.87		9	0.49		10	0.55		1821	95.24		91	4.76		1912	2.17		861	47.28		960	52.72
Boronia North	1130	44.56		156	6.15		204	8.04		952	37.54		25	0.99		36	1.42		15	0.59		18	0.71		2536	95.30		125	4.70		2661	3.01		1310	51.66		1226	48.34
Clematis	164	45.94		39	10.92		16	4.48		128	35.85		0	0.00		5	1.40		3	0.84		2	0.56		357	96.23		14	3.77		371	0.42		181	50.70		176	49.30
Cockatoo	722	37.92		209	10.98		190	9.98		710	37.29		15	0.79		33	1.73		14	0.74		11	0.58		1904	95.10		98	4.90		2002	2.27		870	45.69		1034	54.31
Emerald	1463	44.60		369	11.25		325	9.91		1016	30.98		32	0.98		46	1.40		16	0.49		13	0.40		3280	95.07		170	4.93		3450	3.91		1754	53.48		1526	46.52
Fairhills	847	40.66		96	4.61		162	7.78		911	43.73		13	0.62		27	1.30		11	0.53		16	0.77		2083	95.38		101	4.62		2184	2.47		958	45.99		1125	54.01
Ferntree Gully	700	43.10		106	6.53		119	7.33		639	39.35		10	0.62		28	1.72		8	0.49		14	0.86		1624	93.82		107	6.18		1731	1.96		808	49.75		816	50.25
Ferntree Gully North	926	43.27		170	7.94		191	8.93		740	34.58		25	1.17		44	2.06		10	0.47		34	1.59		2140	95.84		93	4.16		2233	2.53		1093	51.07		1047	48.93
Ferntree Gully Upper	636	37.63		186	11.01		155	9.17		647	38.28		15	0.89		40	2.37		3	0.18		8	0.47		1690	95.05		88	4.95		1778	2.01		757	44.79		933	55.21
Ferntree Gully West	1197	43.77		135	4.94		224	8.19		1073	39.23		21	0.77		42	1.54		13	0.48		30	1.10		2735	93.76		182	6.24		2917	3.30		1369	50.05		1366	49.95
Ferny Creek	311	40.65		108	14.12		66	8.63		261	34.12		5	0.65		6	0.78		3	0.39		5	0.65		765	97.58		19	2.42		784	0.89		368	48.10		397	51.90
Gembrook	401	43.68		65	7.08		64	6.97		343	37.36		7	0.76		27	2.94		3	0.33		8	0.87		918	95.63		42	4.38		960	1.09		455	49.56		463	50.44
Hallam Valley	1201	45.24		81	3.05		184	6.93		1101	41.47		32	1.21		38	1.43		7	0.26		11	0.41		2655	96.20		105	3.80		2760	3.13		1364	51.37		1291	48.63
Harkaway	385	63.53		45	7.43		25	4.13		125	20.63		11	1.82		10	1.65		2	0.33		3	0.50		606	96.50		22	3.50		628	0.71		431	71.12		175	28.88
Kallista (La Trobe)	102	48.34		42	19.91		13	6.16		54	25.59		0	0.00		0	0.00		0	0.00		0	0.00		211	96.79		7	3.21		218	0.25		113	53.55		98	46.45
Macclesfield	317	48.10		46	6.98		76	11.53		200	30.35		6	0.91		11	1.67		2	0.30		1	0.15		659	94.55		38	5.45		697	0.79		365	55.39		294	44.61
Melbourne (La Trobe)	18	37.50		6	12.50		9	18.75		14	29.17		0	0.00		0	0.00		1	2.08		0	0.00		48	96.00		2	4.00		50	0.06		23	47.92		25	52.08
Menzies Creek	216	45.19		58	12.13		38	7.95		154	32.22		4	0.84		3	0.63		3	0.63		2	0.42		478	96.18		19	3.82		497	0.56		252	52.72		226	47.28
Mount Dandenong (La Trobe)	200	41.75		100	20.88		28	5.85		139	29.02		2	0.42		8	1.67		0	0.00		2	0.42		479	97.56		12	2.44		491	0.56		227	47.39		252	52.61
Narre Warren (La Trobe)	1062	46.01		78	3.38		130	5.63		951	41.20		26	1.13		34	1.47		11	0.48		16	0.69		2308	95.33		113	4.67		2421	2.74		1179	51.08		1129	48.92
Narre Warren East	242	68.56		16	4.53		15	4.25		72	20.40		1	0.28		5	1.42		0	0.00		2	0.57		353	97.51		9	2.49		362	0.41		259	73.37		94	26.63
Narre Warren North	577	56.46		31	3.03		90	8.81		288	28.18		15	1.47		13	1.27		7	0.68		1	0.10		1022	95.16		52	4.84		1074	1.22		663	64.87		359	35.13
Oatlands	956	43.99		61	2.81		169	7.78		910	41.88		26	1.20		32	1.47		11	0.51		8	0.37		2173	95.31		107	4.69		2280	2.58		1089	50.12		1084	49.88
Officer	413	64.73		25	3.92		34	5.33		134	21.00		3	0.47		17	2.66		5	0.78		7	1.10		638	95.22		32	4.78		670	0.76		454	71.16		184	28.84
Olinda	240	44.78		96	17.91		39	7.28		151	28.17		2	0.37		3	0.56		0	0.00		5	0.93		536	97.10		16	2.90		552	0.63		275	51.31		261	48.69
Pakenham Upper (La Trobe)	97	56.07		8	4.62		9	5.20		40	23.12		3	1.73		9	5.20		3	1.73		4	2.31		173	95.58		8	4.42		181	0.21		120	69.36		53	30.64
Sassafras	317	40.75		120	15.42		68	8.74		251	32.26		2	0.26		9	1.16		6	0.77		5	0.64		778	96.65		27	3.35		805	0.91		375	48.20		403	51.80
Selby	260	29.48		141	15.99		69	7.82		393	44.56		5	0.57		8	0.91		2	0.23		4	0.45		882	95.87		38	4.13		920	1.04		326	36.96		556	63.04
Tecoma	646	34.45		257	13.71		188	10.03		725	38.67		10	0.53		21	1.12		6	0.32		22	1.17		1875	95.91		80	4.09		1955	2.21		795	42.40		1080	57.60
The Basin	1157	44.33		200	7.66		259	9.92		917	35.13		13	0.50		37	1.42		9	0.34		18	0.69		2610	96.85		85	3.15		2695	3.05		1347	51.61		1263	48.39			
Timbarra	1062	49.98		70	3.29		169	7.95		740	34.82		33	1.55		30	1.41		13	0.61		8	0.38		2125	96.68		73	3.32		2198	2.49		1198	56.38		927	43.62			
Upwey	1369	38.42		431	12.10		351	9.85		1280	35.92		36	1.01		55	1.54		19	0.53		22	0.62		3563	96.06		146	3.94		3709	4.20		1651	46.34		1912	53.66			
Special Hospitals	331	62.69		3	0.57		14	2.65		171	32.39		2	0.38		2	0.38		5	0.95		0	0.00		528	94.79		29	5.21		557	0.66		347	65.72		181	34.28			
Total Ordinary	31456	46.17		4891	7.18		5469	8.03		23856	35.01		699	1.03		1025	1.50		298	0.44		440	0.65		68134	95.69		3072	4.31		71206	84.43		36225	53.17		31909	46.83			
ABSENT	2437	44.55		493	9.01		509	9.31		1717	31.39		90	1.65		116	2.12		50	0.91		58	1.06		5470	94.29		331	5.71		5801	6.88		2950	53.93		2520	46.07			
POSTAL	2054	53.10		156	4.03		208	5.38		1312	33.92		29	0.75		72	1.86		21	0.54		16	0.41		3868	98.47		60	1.53		3928	4.66		2244	58.01		1624	41.99			
PRE_POLL	1503	51.12		177	6.02		203	6.90		905	30.78		42	1.43		82	2.79		15	0.51		13	0.44		2940	98.07		58	1.93		2998	3.55		1723	58.61		1217	41.39			
PROVISIONAL	191	49.48		23	5.96		35	9.07		122	31.61		1	0.26		9	2.33		2	0.52		3	0.78		386	94.38		23	5.62		409	0.48		224	58.03		162	41.97			
Division Summary	37641	46.59		5740	7.10		6424	7.95		27912	34.55		861	1.07		1304	1.61		386	0.48		530	0.66		80798	95.80		3544	4.20		84342	95.55		43366	53.67		37432	46.33			
																																									
																																									
																																									
																																									
																																									
