	"ROBERTSON, Gil John"	DEM	3013	4.53	367	8.46	30	6.10	148	5.04	114	3.66	3672	4.74
	"HOLLAND, Sylvia"	HAN	4493	6.75	266	6.13	34	6.91	263	8.96	220	7.06	5276	6.82
	"MARTIN, Felicity"	GRN	1525	2.29	171	3.94	11	2.24	75	2.56	63	2.02	1845	2.38
#	"WAKELIN, Barry"	LP	36148	54.34	2364	54.48	196	39.84	1430	48.72	2132	68.44	42270	54.61
		FORMAL	66527	95.24	4339	96.02	492	91.28	2935	96.61	3115	98.39	77408	95.43
		INFORMAL	3327	4.76	180	3.98	47	8.72	103	3.39	51	1.61	3708	4.57
		TOTAL	69854	86.12	4519	5.57	539	0.66	3038	3.75	3166	3.90	81116	94.60
Two Candidate Preferred														
	"O'NEILL, Con"	ALP	26578	39.95	1614	37.20	265	53.86	1303	44.40	772	24.78	30532	39.44
#	"WAKELIN, Barry"	LP	39949	60.05	2725	62.80	227	46.14	1632	55.60	2343	75.22	46876	60.56
														
														
														
Hindmarsh (84806)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"FITZPATRICK, Peter"	HAN	2063	3.20	182	3.66	13	3.38	91	3.38	109	2.92	2458	3.22
	"GEORGANAS, Steve"	ALP	25179	39.04	1702	34.21	151	39.22	893	33.15	1262	33.82	29187	38.26
#	"GALLUS, Chris"	LP	29525	45.78	2074	41.69	149	38.70	1297	48.14	2072	55.52	35117	46.04
	"CASHEL, Deb"	GRN	2230	3.46	300	6.03	19	4.94	129	4.79	79	2.12	2757	3.61
	"DOWD, Caroline"	DEM	5500	8.53	717	14.41	53	13.77	284	10.54	210	5.63	6764	8.87
		FORMAL	64497	93.86	4975	94.96	385	93.22	2694	96.49	3732	98.21	76283	94.22
		INFORMAL	4219	6.14	264	5.04	28	6.78	98	3.51	68	1.79	4677	5.78
		TOTAL	68716	84.88	5239	6.47	413	0.51	2792	3.45	3800	4.69	80960	95.46
Two Candidate Preferred														
	"GEORGANAS, Steve"	ALP	31390	48.67	2430	48.84	203	52.73	1205	44.73	1491	39.95	36719	48.14
#	"GALLUS, Chris"	LP	33107	51.33	2545	51.16	182	47.27	1489	55.27	2241	60.05	39564	51.86
														
														
														
Kingston (85398)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"HERSEY, Dean"	LP	25907	38.83	1718	37.62	149	26.85	1145	38.33	1161	43.68	30080	38.82
	"ARANDELOVIC, Gordon"	NGST	913	1.37	106	2.32	17	3.06	64	2.14	36	1.35	1136	1.47
	"McCORMACK, Charlie"	HAN	3145	4.71	191	4.18	33	5.95	134	4.49	131	4.93	3634	4.69
	"GUILDNER, Deborah"	GRN	1978	2.96	271	5.93	25	4.50	103	3.45	60	2.26	2437	3.14
	"PRATT, Graham"	DEM	7848	11.76	657	14.39	79	14.23	304	10.18	188	7.07	9076	11.71
#	"COX, David"	ALP	26932	40.36	1624	35.56	252	45.41	1237	41.41	1082	40.71	31127	40.17
		FORMAL	66723	94.27	4567	94.34	555	93.59	2987	96.95	2658	98.23	77490	94.50
		INFORMAL	4057	5.73	274	5.66	38	6.41	94	3.05	48	1.77	4511	5.50
		TOTAL	70780	86.32	4841	5.90	593	0.72	3081	3.76	2706	3.30	82001	96.02
Two Candidate Preferred														
	"HERSEY, Dean"	LP	31760	47.60	2186	47.87	201	36.22	1393	46.64	1332	50.11	36872	47.58
#	"COX, David"	ALP	34963	52.40	2381	52.13	354	63.78	1594	53.36	1326	49.89	40618	52.42
														
														
														
Makin (88248)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"KOWALD, Rod"	HAN	3237	4.63	257	5.24	31	6.89	130	5.40	124	4.31	3779	4.69
	"POSTA, Christine"	DEM	7199	10.31	630	12.84	59	13.11	255	10.59	200	6.96	8343	10.37
	"REEVES, Allon"	GRN	1546	2.21	195	3.97	14	3.11	53	2.20	42	1.46	1850	2.30
#	"DRAPER, Trish"	LP	31897	45.66	2145	43.70	181	40.22	1191	49.48	1565	54.45	36979	45.94
	"WOODMAN, Julie"	ALP	25972	37.18	1681	34.25	165	36.67	778	32.32	943	32.81	29539	36.70
		FORMAL	69851	94.55	4908	95.02	450	94.94	2407	97.53	2874	98.12	80490	94.79
		INFORMAL	4023	5.45	257	4.98	24	5.06	61	2.47	55	1.88	4420	5.21
		TOTAL	73874	87.00	5165	6.08	474	0.56	2468	2.91	2929	3.45	84910	96.22
Two Candidate Preferred														
#	"DRAPER, Trish"	LP	37245	53.32	2650	53.99	234	52.00	1402	58.25	1740	60.54	43271	53.76
	"WOODMAN, Julie"	ALP	32606	46.68	2258	46.01	216	48.00	1005	41.75	1134	39.46	37219	46.24
														
														
														
Mayo (86319)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"McLAREN, John"	DEM	9924	14.72	908	17.15	58	16.52	396	16.28	321	11.93	11607	14.84
	"SPRAGG, Bill"	IND	2074	3.08	138	2.61	11	3.13	42	1.73	42	1.56	2307	2.95
#	"DOWNER, Alexander"	LP	35612	52.81	2567	48.50	160	45.58	1301	53.50	1619	60.19	41259	52.76
	"CLARK, Dave"	GRN	3498	5.19	339	6.40	25	7.12	129	5.30	93	3.46	4084	5.22
	"THOMAS, Mike"	HAN	2032	3.01	150	2.83	9	2.56	81	3.33	94	3.49	2366	3.03
	"COOMBE, Howie F"	IND	227	0.34	43	0.81	2	0.57	21	0.86	17	0.63	310	0.40
	"BRENNAN, Delia"	ALP	14069	20.86	1148	21.69	86	24.50	462	19.00	504	18.74	16269	20.80
		FORMAL	67436	94.22	5293	95.13	351	89.77	2432	97.71	2690	98.64	78202	94.51
		INFORMAL	4139	5.78	271	4.87	40	10.23	57	2.29	37	1.36	4544	5.49
		TOTAL	71575	86.50	5564	6.72	391	0.47	2489	3.01	2727	3.30	82746	95.86
Two Candidate Preferred														
#	"DOWNER, Alexander"	LP	42364	62.82	3195	60.36	202	57.55	1571	64.60	1830	68.03	49162	62.87
	"BRENNAN, Delia"	ALP	25072	37.18	2098	39.64	149	42.45	861	35.40	860	31.97	29040	37.13
														
														
														
Port Adelaide (86297)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"PHILLIPS, Andrew"	HAN	3325	5.05	285	6.48	33	6.03	115	4.79	174	5.55	3932	5.15
	"BAWDEN, Matilda"	DEM	6315	9.58	560	12.74	51	9.32	235	9.78	152	4.85	7313	9.57
	"NOONE, Brian"	GRN	2761	4.19	263	5.98	21	3.84	106	4.41	59	1.88	3210	4.20
#	"SAWFORD, Rod"	ALP	33722	51.17	1920	43.67	307	56.12	1154	48.04	1680	53.57	38783	50.77
	"PERTH, Michael"		569	0.86	64	1.46	4	0.73	19	0.79	16	0.51	672	0.88
	"KRIEG, Josh"	LP	19210	29.15	1305	29.68	131	23.95	773	32.18	1055	33.64	22474	29.42
		FORMAL	65902	92.81	4397	93.57	547	88.51	2402	97.05	3136	97.76	76384	93.14
		INFORMAL	5109	7.19	302	6.43	71	11.49	73	2.95	72	2.24	5627	6.86
		TOTAL	71011	86.59	4699	5.73	618	0.75	2475	3.02	3208	3.91	82011	95.03
Two Candidate Preferred														
#	"SAWFORD, Rod"	ALP	42853	65.03	2733	62.16	380	69.47	1470	61.20	1943	61.96	49379	64.65
	"KRIEG, Josh"	LP	23049	34.97	1664	37.84	167	30.53	932	38.80	1193	38.04	27005	35.35
														
														
														
Sturt (86359)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"RICHARDS, Brian"	HAN	2073	3.14	179	3.51	10	2.79	75	2.42	114	3.35	2451	3.15
#	"PYNE, Christopher"	LP	33400	50.67	2272	44.59	127	35.47	1637	52.89	2072	60.82	39508	50.73
	"AITCHISON, Neil"	IND	905	1.37	89	1.75	5	1.40	42	1.36	40	1.17	1081	1.39
	"SIMMONS, Lindsay"	ALP	19865	30.13	1473	28.91	118	32.96	814	26.30	873	25.62	23143	29.72
	"FARROW, Tim"	DEM	7016	10.64	759	14.90	63	17.60	369	11.92	231	6.78	8438	10.83
	"CULLEN, Mark"	GRN	2664	4.04	323	6.34	35	9.78	158	5.11	77	2.26	3257	4.18
		FORMAL	65923	94.49	5095	94.56	358	88.83	3095	97.66	3407	98.16	77878	94.74
		INFORMAL	3846	5.51	293	5.44	45	11.17	74	2.34	64	1.84	4322	5.26
		TOTAL	69769	84.88	5388	6.55	403	0.49	3169	3.86	3471	4.22	82200	95.18
Two Candidate Preferred														
#	"PYNE, Christopher"	LP	38139	57.85	2818	55.31	166	46.37	1901	61.42	2286	67.10	45310	58.18
	"SIMMONS, Lindsay"	ALP	27784	42.15	2277	44.69	192	53.63	1194	38.58	1121	32.90	32568	41.82
														
														
														
Wakefield (86378)														
														
			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"ROWBOTTOM, Tim"	ALP	17303	24.98	1170	24.54	130	29.82	420	22.91	457	19.72	19480	24.78
#	"ANDREW, Neil"	LP	39030	56.34	2495	52.33	195	44.72	1050	57.28	1445	62.37	44215	56.24
	"RESEIGH, Marcus"	DEM	5091	7.35	515	10.80	43	9.86	157	8.57	136	5.87	5942	7.56
	"DWYER, David"	HAN	5467	7.89	321	6.73	37	8.49	123	6.71	224	9.67	6172	7.85
	"KELLY, Pam"	GRN	2380	3.44	267	5.60	31	7.11	83	4.53	55	2.37	2816	3.58
		FORMAL	69271	94.36	4768	94.62	436	92.57	1833	96.73	2317	97.76	78625	94.52
		INFORMAL	4137	5.64	271	5.38	35	7.43	62	3.27	53	2.24	4558	5.48
		TOTAL	73408	88.25	5039	6.06	471	0.57	1895	2.28	2370	2.85	83183	96.30
Two Candidate Preferred														
	"ROWBOTTOM, Tim"	ALP	24673	35.62	1750	36.70	186	42.66	592	32.30	660	28.49	27861	35.44
#	"ANDREW, Neil"	LP	44598	64.38	3018	63.30	250	57.34	1241	67.70	1657	71.51	50764	64.56
														
														
