House of Representatives - 2001 Election: South Australia																																
First Preference Votes and TCP																																
By Candidate by Polling Place																																

Adelaide (86538)																																
	OSBORN			STANLEY			# WORTH			PEACOCK			MANN			FORMAL			INFORMAL			TOTAL										
	Lynne			Tim			Trish			Lee			Sue												Two Candidate Preferred							
	GRN			ALP			LP			HAN			DEM												 STANLEY ALP			# WORTH LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Croydon Park West (Adelaide)	10	2.39		261	62.44		109	26.08		11	2.63		27	6.46		418	92.48		34	7.52		452	0.55		294	70.33		124	29.67
Enfield	32	2.46		546	41.90		555	42.59		50	3.84		120	9.21		1303	92.08		112	7.92		1415	1.73		675	51.80		628	48.20
Enfield North (Adelaide)	39	3.43		535	47.05		411	36.15		45	3.96		107	9.41		1137	94.51		66	5.49		1203	1.47		661	58.14		476	41.86
Enfield South	48	4.09		485	41.28		500	42.55		35	2.98		107	9.11		1175	93.55		81	6.45		1256	1.54		606	51.57		569	48.43
Everard Park	40	5.52		260	35.86		316	43.59		20	2.76		89	12.28		725	95.14		37	4.86		762	0.93		350	48.28		375	51.72
Fullarton	137	5.99		656	28.68		1222	53.43		40	1.75		232	10.14		2287	96.91		73	3.09		2360	2.89		922	40.31		1365	59.69
Goodwood	181	9.44		787	41.05		667	34.79		22	1.15		260	13.56		1917	96.62		67	3.38		1984	2.43		1151	60.04		766	39.96
Goodwood Park	40	5.90		304	44.84		262	38.64		8	1.18		64	9.44		678	94.83		37	5.17		715	0.88		379	55.90		299	44.10
Greenacres	55	4.09		533	39.60		523	38.86		78	5.79		157	11.66		1346	93.21		98	6.79		1444	1.77		729	54.16		617	45.84
Hampstead Gardens	38	4.25		375	41.90		394	44.02		16	1.79		72	8.04		895	93.13		66	6.87		961	1.18		451	50.39		444	49.61
Hindmarsh	11	13.41		39	47.56		26	31.71		0	0.00		6	7.32		82	94.25		5	5.75		87	0.11		52	63.41		30	36.59
Hyde Park	91	5.73		365	22.98		1008	63.48		14	0.88		110	6.93		1588	96.53		57	3.47		1645	2.01		505	31.80		1083	68.20
Kent Town	42	9.46		134	30.18		208	46.85		7	1.58		53	11.94		444	97.58		11	2.42		455	0.56		202	45.50		242	54.50
Keswick	38	5.66		260	38.75		283	42.18		23	3.43		67	9.99		671	94.37		40	5.63		711	0.87		342	50.97		329	49.03
Kilburn	43	3.42		766	60.84		298	23.67		48	3.81		104	8.26		1259	92.30		105	7.70		1364	1.67		901	71.56		358	28.44
Kilburn South	37	4.47		484	58.52		209	25.27		25	3.02		72	8.71		827	92.82		64	7.18		891	1.09		577	69.77		250	30.23
Lower North Adelaide	47	7.09		207	31.22		333	50.23		5	0.75		71	10.71		663	96.79		22	3.21		685	0.84		292	44.04		371	55.96
Malvern	82	4.90		456	27.26		984	58.82		9	0.54		142	8.49		1673	96.20		66	3.80		1739	2.13		607	36.28		1066	63.72
Marden West (Adelaide)	13	6.37		72	35.29		87	42.65		6	2.94		26	12.75		204	93.58		14	6.42		218	0.27		105	51.47		99	48.53
Mile End (Adelaide)	139	7.59		939	51.26		502	27.40		28	1.53		224	12.23		1832	94.29		111	5.71		1943	2.38		1232	67.25		600	32.75
Myrtle Bank	93	5.71		373	22.91		1004	61.67		25	1.54		133	8.17		1628	96.22		64	3.78		1692	2.07		535	32.86		1093	67.14
Nailsworth	69	4.91		513	36.54		617	43.95		23	1.64		182	12.96		1404	94.99		74	5.01		1478	1.81		691	49.22		713	50.78
North Adelaide	177	6.95		646	25.35		1433	56.24		22	0.86		270	10.60		2548	96.15		102	3.85		2650	3.24		976	38.30		1572	61.70
Northfield	35	3.26		588	54.80		305	28.42		59	5.50		86	8.01		1073	92.82		83	7.18		1156	1.42		715	66.64		358	33.36
Northfield South	50	3.63		620	44.96		528	38.29		60	4.35		121	8.77		1379	93.24		100	6.76		1479	1.81		753	54.60		626	45.40
Parkside East	137	6.20		815	36.89		947	42.87		15	0.68		295	13.35		2209	95.13		113	4.87		2322	2.84		1123	50.84		1086	49.16
Prospect	116	6.58		723	40.99		688	39.00		32	1.81		205	11.62		1764	93.14		130	6.86		1894	2.32		979	55.50		785	44.50			
Prospect Estate	37	5.23		330	46.68		258	36.49		22	3.11		60	8.49		707	93.39		50	6.61		757	0.93		399	56.44		308	43.56			
Prospect North	92	4.89		794	42.19		732	38.89		55	2.92		209	11.11		1882	92.35		156	7.65		2038	2.50		1013	53.83		869	46.17			
Prospect South	67	5.50		429	35.19		578	47.42		22	1.80		123	10.09		1219	96.21		48	3.79		1267	1.55		568	46.60		651	53.40			
Prospect West	149	6.27		918	38.64		940	39.56		54	2.27		315	13.26		2376	94.66		134	5.34		2510	3.07		1268	53.37		1108	46.63			
Renown Park	80	4.63		945	54.72		489	28.31		44	2.55		169	9.79		1727	92.55		139	7.45		1866	2.28		1135	65.72		592	34.28			
St Peters	40	6.87		145	24.91		338	58.08		7	1.20		52	8.93		582	95.88		25	4.12		607	0.74		219	37.63		363	62.37			
St Peters East	120	7.15		540	32.18		838	49.94		23	1.37		157	9.36		1678	94.32		101	5.68		1779	2.18		742	44.22		936	55.78			
Unley	209	7.32		1040	36.43		1255	43.96		38	1.33		313	10.96		2855	95.87		123	4.13		2978	3.65		1436	50.30		1419	49.70			
Walkerville	116	5.13		517	22.86		1383	61.14		29	1.28		217	9.59		2262	96.26		88	3.74		2350	2.88		755	33.38		1507	66.62			
Walkerville North	39	4.75		231	28.14		463	56.39		15	1.83		73	8.89		821	94.04		52	5.96		873	1.07		313	38.12		508	61.88			
Wayville	32	5.71		196	35.00		270	48.21		9	1.61		53	9.46		560	95.89		24	4.11		584	0.72		265	47.32		295	52.68			
Special Hospitals	29	4.07		191	26.79		461	64.66		15	2.10		17	2.38		713	92.60		57	7.40		770	0.94		228	31.98		485	68.02			
Total Ordinary	3798	5.85		24712	38.08		28236	43.51		1352	2.08		6797	10.47		64895	94.71		3628	5.29		68523	83.90		32857	50.63		32038	49.37			
ABSENT	441	8.21		1696	31.56		2310	42.98		130	2.42		797	14.83		5374	94.66		303	5.34		5677	6.95		2565	47.73		2809	52.27			
POSTAL	141	3.76		1261	33.61		2049	54.61		85	2.27		216	5.76		3752	97.89		81	2.11		3833	4.69		1571	41.87		2181	58.13			
PRE_POLL	218	7.31		886	29.69		1461	48.96		52	1.74		367	12.30		2984	96.98		93	3.02		3077	3.77		1325	44.40		1659	55.60			
PROVISIONAL	40	7.87		177	34.84		202	39.76		11	2.17		78	15.35		508	90.88		51	9.12		559	0.68		267	52.56		241	47.44			
Division Summary	4638	5.98		28732	37.07		34258	44.20		1630	2.10		8255	10.65		77513	94.91		4156	5.09		81669	94.37		38585	49.78		38928	50.22			
																																
																																
																																
																																
																																
