House of Representatives - 2001 Election: South Australia																																									
First Preference Votes and TCP																																									
By Candidate by Polling Place																																									

Boothby (89617)																																									
	MURPHY			STARLING			PRIDE			MANFIELD			DRUMMOND			PIECHNICK			KING			# SOUTHCOTT			FORMAL			INFORMAL			TOTAL										
	Jim			Paul			Jo			William			Michelle			Daniel			Jack			Andrew												Two Candidate Preferred							
	ALP			IND			DEM						GRN			HAN			IND			LP												 MURPHY ALP			# SOUTHCOTT LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Coromandel Valley (Boothby)	118	18.82		8	1.28		192	30.62		0	0.00		17	2.71		8	1.28		4	0.64		280	44.66		627	95.14		32	4.86		659	0.77		276	44.02		351	55.98
Darlington	612	33.32		6	0.33		296	16.11		2	0.11		38	2.07		74	4.03		16	0.87		793	43.17		1837	94.06		116	5.94		1953	2.28		882	48.01		955	51.99
Daw Park	524	29.47		8	0.45		368	20.70		3	0.17		46	2.59		48	2.70		9	0.51		772	43.42		1778	95.54		83	4.46		1861	2.17		836	47.02		942	52.98
Dover Gardens	595	33.54		11	0.62		354	19.95		3	0.17		57	3.21		76	4.28		9	0.51		669	37.71		1774	93.12		131	6.88		1905	2.22		931	52.48		843	47.52
Eden Hills	304	22.98		9	0.68		370	27.97		0	0.00		57	4.31		30	2.27		15	1.13		538	40.67		1323	97.21		38	2.79		1361	1.59		569	43.01		754	56.99
Flagstaff Hill (Boothby)	910	23.16		23	0.59		752	19.13		13	0.33		73	1.86		74	1.88		20	0.51		2065	52.54		3930	95.69		177	4.31		4107	4.79		1483	37.74		2447	62.26
Flagstaff Hill East	134	17.40		6	0.78		188	24.42		4	0.52		15	1.95		12	1.56		10	1.30		401	52.08		770	97.59		19	2.41		789	0.92		266	34.55		504	65.45
Hawthorn	116	17.98		4	0.62		142	22.02		0	0.00		24	3.72		6	0.93		4	0.62		349	54.11		645	96.27		25	3.73		670	0.78		231	35.81		414	64.19
Hawthorndene	313	19.50		8	0.50		444	27.66		1	0.06		60	3.74		42	2.62		12	0.75		725	45.17		1605	97.39		43	2.61		1648	1.92		700	43.61		905	56.39
Hawthorn West	282	19.89		7	0.49		282	19.89		2	0.14		42	2.96		20	1.41		6	0.42		777	54.80		1418	95.49		67	4.51		1485	1.73		507	35.75		911	64.25
Kingswood	325	22.55		1	0.07		320	22.21		0	0.00		47	3.26		20	1.39		8	0.56		720	49.97		1441	95.87		62	4.13		1503	1.75		596	41.36		845	58.64
Marino	351	24.86		3	0.21		244	17.28		1	0.07		56	3.97		49	3.47		8	0.57		700	49.58		1412	95.79		62	4.21		1474	1.72		590	41.78		822	58.22
Marion	335	30.40		8	0.73		187	16.97		1	0.09		21	1.91		44	3.99		3	0.27		503	45.64		1102	94.35		66	5.65		1168	1.36		495	44.92		607	55.08
Melrose Park	681	32.54		15	0.72		378	18.06		3	0.14		51	2.44		67	3.20		3	0.14		895	42.76		2093	94.36		125	5.64		2218	2.59		1009	48.21		1084	51.79
Mitcham	399	17.21		8	0.35		464	20.02		5	0.22		68	2.93		29	1.25		18	0.78		1327	57.25		2318	96.58		82	3.42		2400	2.80		797	34.38		1521	65.62
Mitchell Park	767	37.32		11	0.54		413	20.10		6	0.29		36	1.75		74	3.60		7	0.34		741	36.06		2055	91.66		187	8.34		2242	2.61		1127	54.84		928	45.16
Netherby	131	11.18		3	0.26		137	11.69		1	0.09		16	1.37		9	0.77		4	0.34		871	74.32		1172	97.67		28	2.33		1200	1.40		242	20.65		930	79.35
North Brighton	367	27.37		6	0.45		219	16.33		2	0.15		47	3.50		46	3.43		2	0.15		652	48.62		1341	95.04		70	4.96		1411	1.64		563	41.98		778	58.02
Oaklands Park	417	31.31		7	0.53		218	16.37		0	0.00		30	2.25		57	4.28		10	0.75		593	44.52		1332	95.21		67	4.79		1399	1.63		607	45.57		725	54.43
Panorama	268	20.35		4	0.30		264	20.05		1	0.08		39	2.96		27	2.05		8	0.61		706	53.61		1317	95.92		56	4.08		1373	1.60		488	37.05		829	62.95
Pasadena	763	29.39		16	0.62		476	18.34		5	0.19		73	2.81		65	2.50		12	0.46		1186	45.69		2596	93.35		185	6.65		2781	3.24		1188	45.76		1408	54.24
St Marys	662	39.45		12	0.72		278	16.57		0	0.00		38	2.26		74	4.41		6	0.36		608	36.23		1678	93.95		108	6.05		1786	2.08		920	54.83		758	45.17
Seacliff	520	26.13		10	0.50		355	17.84		2	0.10		92	4.62		46	2.31		10	0.50		955	47.99		1990	95.63		91	4.37		2081	2.43		866	43.52		1124	56.48
Seacombe Heights	906	33.14		9	0.33		479	17.52		5	0.18		65	2.38		128	4.68		12	0.44		1130	41.33		2734	94.18		169	5.82		2903	3.38		1353	49.49		1381	50.51
Seaview Downs	377	26.00		11	0.76		246	16.97		4	0.28		26	1.79		47	3.24		12	0.83		727	50.14		1450	94.77		80	5.23		1530	1.78		586	40.41		864	59.59
Sturt	232	31.96		3	0.41		111	15.29		2	0.28		4	0.55		32	4.41		5	0.69		337	46.42		726	95.65		33	4.35		759	0.88		331	45.59		395	54.41
Tonsley Park	567	45.22		13	1.04		208	16.59		3	0.24		17	1.36		58	4.63		5	0.40		383	30.54		1254	92.68		99	7.32		1353	1.58		779	62.12		475	37.88
Warradale	854	29.32		22	0.76		483	16.58		6	0.21		62	2.13		107	3.67		18	0.62		1361	46.72		2913	94.76		161	5.24		3074	3.58		1316	45.18		1597	54.82			
Westbourne Park	461	25.47		16	0.88		366	20.22		3	0.17		72	3.98		23	1.27		6	0.33		863	47.68		1810	96.07		74	3.93		1884	2.20		788	43.54		1022	56.46			
West Brighton	304	19.45		6	0.38		241	15.42		5	0.32		37	2.37		26	1.66		7	0.45		937	59.95		1563	95.71		70	4.29		1633	1.90		507	32.44		1056	67.56			
Special Hospitals	165	27.82		5	0.84		31	5.23		1	0.17		3	0.51		11	1.85		4	0.67		373	62.90		593	93.09		44	6.91		637	0.74		192	32.38		401	67.62			
Total Ordinary	18073	25.68		370	0.53		13842	19.67		120	0.17		2065	2.93		1846	2.62		385	0.55		33674	47.85		70375	95.27		3496	4.73		73871	86.10		30105	42.78		40270	57.22			
ABSENT	1213	25.30		60	1.25		1066	22.24		20	0.42		241	5.03		101	2.11		38	0.79		2055	42.87		4794	95.31		236	4.69		5030	5.86		2176	45.39		2618	54.61			
POSTAL	756	24.64		15	0.49		347	11.31		5	0.16		64	2.09		97	3.16		5	0.16		1779	57.99		3068	98.46		48	1.54		3116	3.63		1069	34.84		1999	65.16			
PRE_POLL	839	24.98		19	0.57		616	18.34		6	0.18		134	3.99		97	2.89		11	0.33		1637	48.73		3359	97.84		74	2.16		3433	4.00		1411	42.01		1948	57.99			
PROVISIONAL	95	29.78		4	1.25		80	25.08		3	0.94		12	3.76		10	3.13		2	0.63		113	35.42		319	92.46		26	7.54		345	0.40		172	53.92		147	46.08			
Division Summary	20976	25.61		468	0.57		15951	19.47		154	0.19		2516	3.07		2151	2.63		441	0.54		39258	47.93		81915	95.48		3880	4.52		85795	95.74		34933	42.65		46982	57.35			
																																									
																																									
																																									
																																									
																																									
