House of Representatives - 2001 Election: Australian Capital Territory																																							
First Preference Votes and TCP																																							
By Candidate by Polling Place																																							
																																							

Fraser (112225)																																							
																																							
		DUNN			O'CALLAGHAN			KEMP			# MCMULLAN			WIMBORNE			VASSILOPOULOS			O'SULLIVAN			FORMAL			INFORMAL			TOTAL										
		Martin			Ben			Paul			Bob			Fleur			James			Caroline												Two Candidate Preferred							
		LP			GRN			HAN			ALP			DEM						CTA												 DUNN LP			# MCMULLAN ALP				
Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Wreck Bay		3	4.00		6	8.00		0	0.00		66	88.00		0	0.00		0	0.00		0	0.00		75	96.15		3	3.85		78	0.07		3	4.00		72	96.00			
Special Hospitals		248	49.21		11	2.18		8	1.59		210	41.67		17	3.37		1	0.20		9	1.79		504	95.45		24	4.55		528	0.50		270	53.57		234	46.43			
Prison Mobiles		3	21.43		1	7.14		0	0.00		7	50.00		1	7.14		0	0.00		2	14.29		14	93.33		1	6.67		15	0.01		4	28.57		10	71.43			
Total Ordinary		24675	30.44		6305	7.78		1878	2.32		38713	47.76		6422	7.92		1184	1.46		1884	2.32		81061	96.01		3369	3.99		84430	79.51		29964	36.96		51097	63.04			
ABSENT		697	29.60		261	11.08		58	2.46		1021	43.35		228	9.68		28	1.19		62	2.63		2355	95.50		111	4.50		2466	2.32		911	38.68		1444	61.32			
POSTAL		1189	36.22		192	5.85		101	3.08		1507	45.90		207	6.31		27	0.82		60	1.83		3283	98.83		39	1.17		3322	3.13		1397	42.55		1886	57.45			
PRE_POLL		4766	31.85		1253	8.37		341	2.28		7010	46.85		1248	8.34		113	0.76		232	1.55		14963	98.03		301	1.97		15264	14.38		5693	38.05		9270	61.95			
PROVISIONAL		176	26.04		56	8.28		19	2.81		332	49.11		63	9.32		17	2.51		13	1.92		676	96.57		24	3.43		700	0.66		219	32.40		457	67.60			
Division Summary		31503	30.78		8067	7.88		2397	2.34		48583	47.47		8168	7.98		1369	1.34		2251	2.20		102338	96.38		3844	3.62		106182	94.62		38184	37.31		64154	62.69			
																																							
																																							
																																				
																																				
																																				
