Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													
																																																																																																																																																																																																																																																													
Perth (82049)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Coolbinia		2	0.21		0	0.00		0	0.00		2	0.21		1	0.10		0	0.00		1	0.10		2	0.21		0	0.00		0	0.00		0	0.00		0	0.00		4	0.42		4	0.42		0	0.00		8	0.84		0	0.00		0	0.00		0	0.00		0	0.00		438	45.72		14	1.46		2	0.21		2	0.21		1	0.10		0	0.00		0	0.00		457	47.70		6	0.63		5	0.52		0	0.00		11	1.15		0	0.00		0	0.00		0	0.00		0	0.00		20	2.09		5	0.52		0	0.00		0	0.00		0	0.00		25	2.61		3	0.31		1	0.10		0	0.00		4	0.42		0	0.00		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		0	0.00		2	0.21		0	0.00		0	0.00		0	0.00		0	0.00		10	1.04		0	0.00		0	0.00		10	1.04		59	6.16		9	0.94		0	0.00		0	0.00		68	7.10		267	27.87		11	1.15		1	0.10		1	0.10		0	0.00		280	29.23		74	7.72		14	1.46		0	0.00		0	0.00		0	0.00		88	9.19		1	0.10		1	0.10		958	96.38		36	3.62		994	1.27
	Dianella		4	0.41		0	0.00		0	0.00		4	0.41		0	0.00		0	0.00		0	0.00		0	0.00		3	0.31		0	0.00		0	0.00		3	0.31		13	1.34		1	0.10		1	0.10		15	1.55		0	0.00		0	0.00		0	0.00		0	0.00		356	36.81		6	0.62		0	0.00		1	0.10		2	0.21		0	0.00		0	0.00		365	37.75		6	0.62		3	0.31		0	0.00		9	0.93		0	0.00		0	0.00		0	0.00		0	0.00		40	4.14		11	1.14		0	0.00		0	0.00		0	0.00		51	5.27		15	1.55		0	0.00		0	0.00		15	1.55		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		8	0.83		0	0.00		0	0.00		8	0.83		65	6.72		10	1.03		1	0.10		0	0.00		76	7.86		375	38.78		5	0.52		0	0.00		0	0.00		0	0.00		380	39.30		34	3.52		4	0.41		0	0.00		0	0.00		2	0.21		40	4.14		0	0.00		0	0.00		967	96.31		37	3.69		1004	1.28
	Dianella Central		14	0.72		4	0.20		1	0.05		19	0.97		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		1	0.05		0	0.00		1	0.05		20	1.02		2	0.10		0	0.00		22	1.12		2	0.10		0	0.00		0	0.00		2	0.10		750	38.32		12	0.61		1	0.05		1	0.05		6	0.31		0	0.00		0	0.00		770	39.35		17	0.87		10	0.51		0	0.00		27	1.38		0	0.00		0	0.00		0	0.00		0	0.00		87	4.45		13	0.66		0	0.00		0	0.00		0	0.00		100	5.11		18	0.92		3	0.15		0	0.00		21	1.07		1	0.05		1	0.05		0	0.00		2	0.10		10	0.51		1	0.05		0	0.00		11	0.56		0	0.00		0	0.00		1	0.05		1	0.05		14	0.72		1	0.05		0	0.00		15	0.77		83	4.24		15	0.77		4	0.20		0	0.00		102	5.21		769	39.29		11	0.56		2	0.10		2	0.10		0	0.00		784	40.06		62	3.17		12	0.61		0	0.00		1	0.05		2	0.10		77	3.93		2	0.10		2	0.10		1957	94.13		122	5.87		2079	2.66
	Dianella North		13	1.03		1	0.08		0	0.00		14	1.11		5	0.40		0	0.00		0	0.00		5	0.40		2	0.16		0	0.00		0	0.00		2	0.16		9	0.71		1	0.08		0	0.00		10	0.79		2	0.16		0	0.00		0	0.00		2	0.16		439	34.76		4	0.32		0	0.00		0	0.00		5	0.40		0	0.00		0	0.00		448	35.47		8	0.63		6	0.48		0	0.00		14	1.11		2	0.16		0	0.00		0	0.00		2	0.16		60	4.75		6	0.48		0	0.00		0	0.00		0	0.00		66	5.23		7	0.55		1	0.08		0	0.00		8	0.63		0	0.00		1	0.08		1	0.08		2	0.16		5	0.40		0	0.00		0	0.00		5	0.40		0	0.00		0	0.00		0	0.00		0	0.00		7	0.55		0	0.00		1	0.08		8	0.63		92	7.28		8	0.63		0	0.00		0	0.00		100	7.92		492	38.95		16	1.27		1	0.08		0	0.00		1	0.08		510	40.38		52	4.12		12	0.95		0	0.00		2	0.16		0	0.00		66	5.23		1	0.08		1	0.08		1263	95.25		63	4.75		1326	1.70
	East Perth		5	0.58		0	0.00		0	0.00		5	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	1.87		5	0.58		0	0.00		21	2.46		0	0.00		0	0.00		0	0.00		0	0.00		364	42.57		7	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		371	43.39		11	1.29		7	0.82		0	0.00		18	2.11		3	0.35		1	0.12		0	0.00		4	0.47		33	3.86		6	0.70		0	0.00		0	0.00		0	0.00		39	4.56		6	0.70		2	0.23		0	0.00		8	0.94		0	0.00		0	0.00		0	0.00		0	0.00		2	0.23		0	0.00		0	0.00		2	0.23		0	0.00		0	0.00		0	0.00		0	0.00		7	0.82		0	0.00		0	0.00		7	0.82		55	6.43		10	1.17		3	0.35		3	0.35		71	8.30		252	29.47		6	0.70		0	0.00		0	0.00		1	0.12		259	30.29		42	4.91		6	0.70		0	0.00		0	0.00		0	0.00		48	5.61		2	0.23		2	0.23		855	96.28		33	3.72		888	1.14
	Eden Hill		17	0.63		2	0.07		0	0.00		19	0.70		1	0.04		0	0.00		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		42	1.55		4	0.15		1	0.04		47	1.74		3	0.11		0	0.00		0	0.00		3	0.11		735	27.18		19	0.70		1	0.04		2	0.07		2	0.07		0	0.00		0	0.00		759	28.07		15	0.55		9	0.33		0	0.00		24	0.89		0	0.00		0	0.00		0	0.00		0	0.00		160	5.92		12	0.44		0	0.00		0	0.00		0	0.00		172	6.36		9	0.33		3	0.11		0	0.00		12	0.44		1	0.04		0	0.00		0	0.00		1	0.04		15	0.55		0	0.00		0	0.00		15	0.55		0	0.00		2	0.07		0	0.00		2	0.07		19	0.70		2	0.07		0	0.00		21	0.78		142	5.25		16	0.59		0	0.00		1	0.04		159	5.88		1313	48.56		28	1.04		3	0.11		1	0.04		0	0.00		1345	49.74		93	3.44		26	0.96		0	0.00		0	0.00		0	0.00		119	4.40		4	0.15		4	0.15		2704	94.88		146	5.12		2850	3.64
	Embleton		7	0.41		0	0.00		0	0.00		7	0.41		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		15	0.89		3	0.18		0	0.00		18	1.07		1	0.06		0	0.00		0	0.00		1	0.06		485	28.73		7	0.41		0	0.00		0	0.00		4	0.24		0	0.00		0	0.00		496	29.38		10	0.59		5	0.30		0	0.00		15	0.89		0	0.00		0	0.00		0	0.00		0	0.00		95	5.63		16	0.95		0	0.00		0	0.00		0	0.00		111	6.58		23	1.36		3	0.18		1	0.06		27	1.60		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		1	0.06		0	0.00		3	0.18		0	0.00		1	0.06		0	0.00		1	0.06		12	0.71		0	0.00		0	0.00		12	0.71		78	4.62		12	0.71		1	0.06		0	0.00		91	5.39		793	46.98		10	0.59		2	0.12		0	0.00		0	0.00		805	47.69		81	4.80		16	0.95		1	0.06		1	0.06		0	0.00		99	5.86		1	0.06		1	0.06		1688	94.83		92	5.17		1780	2.28
	Hampton Park		8	0.38		0	0.00		0	0.00		8	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	1.14		1	0.05		1	0.05		26	1.23		3	0.14		1	0.05		0	0.00		4	0.19		759	35.92		9	0.43		0	0.00		0	0.00		5	0.24		0	0.00		0	0.00		773	36.58		19	0.90		5	0.24		0	0.00		24	1.14		3	0.14		0	0.00		0	0.00		3	0.14		118	5.58		21	0.99		0	0.00		0	0.00		1	0.05		140	6.63		11	0.52		0	0.00		0	0.00		11	0.52		0	0.00		0	0.00		0	0.00		0	0.00		12	0.57		0	0.00		0	0.00		12	0.57		0	0.00		0	0.00		0	0.00		0	0.00		19	0.90		1	0.05		0	0.00		20	0.95		101	4.78		9	0.43		3	0.14		0	0.00		113	5.35		885	41.88		8	0.38		3	0.14		0	0.00		0	0.00		896	42.40		72	3.41		9	0.43		0	0.00		0	0.00		1	0.05		82	3.88		1	0.05		1	0.05		2113	94.04		134	5.96		2247	2.87
	Highgate		5	0.24		2	0.10		0	0.00		7	0.33		0	0.00		2	0.10		0	0.00		2	0.10		1	0.05		0	0.00		0	0.00		1	0.05		11	0.52		1	0.05		1	0.05		13	0.62		1	0.05		0	0.00		0	0.00		1	0.05		478	22.76		11	0.52		0	0.00		1	0.05		2	0.10		1	0.05		1	0.05		494	23.52		18	0.86		11	0.52		0	0.00		29	1.38		0	0.00		1	0.05		0	0.00		1	0.05		33	1.57		6	0.29		0	0.00		0	0.00		0	0.00		39	1.86		18	0.86		7	0.33		0	0.00		25	1.19		2	0.10		0	0.00		0	0.00		2	0.10		6	0.29		0	0.00		0	0.00		6	0.29		0	0.00		11	0.52		0	0.00		11	0.52		21	1.00		2	0.10		0	0.00		23	1.10		180	8.57		46	2.19		7	0.33		4	0.19		237	11.29		854	40.67		40	1.90		7	0.33		2	0.10		1	0.05		904	43.05		212	10.10		80	3.81		1	0.05		1	0.05		7	0.33		301	14.33		4	0.19		4	0.19		2100	94.42		124	5.58		2224	2.84
	Inglewood		4	0.33		0	0.00		0	0.00		4	0.33		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		8	0.65		1	0.08		0	0.00		9	0.74		1	0.08		0	0.00		0	0.00		1	0.08		378	30.93		3	0.25		0	0.00		0	0.00		2	0.16		0	0.00		0	0.00		383	31.34		6	0.49		5	0.41		1	0.08		12	0.98		1	0.08		0	0.00		0	0.00		1	0.08		35	2.86		12	0.98		0	0.00		0	0.00		1	0.08		48	3.93		8	0.65		0	0.00		0	0.00		8	0.65		2	0.16		1	0.08		0	0.00		3	0.25		6	0.49		0	0.00		0	0.00		6	0.49		0	0.00		1	0.08		1	0.08		2	0.16		12	0.98		1	0.08		0	0.00		13	1.06		104	8.51		12	0.98		2	0.16		0	0.00		118	9.66		467	38.22		18	1.47		1	0.08		0	0.00		0	0.00		486	39.77		95	7.77		25	2.05		1	0.08		0	0.00		2	0.16		123	10.07		3	0.25		3	0.25		1222	95.02		64	4.98		1286	1.64
