House of Representatives - 2001 Election: Western Australia																																										
First Preference Votes and TCP 																																										
By Candidate by Polling Place																																										

Swan (78991)																																										
		MAKIN			MCCUTCHEON			BRENNAN			TAPLEY			VINCIULLO			# WILKIE			JEFFREYS			SMITH			FORMAL			INFORMAL			TOTAL										
		Simon			Paul			Bev			Colleen			Sandra			Kim			Elena			Brian												Two Candidate Preferred							
		CLA			DEM			LP			CTA			HAN			ALP			GWA			CEC												 BRENNAN LP			# WILKIE ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Cloverdale West	45	1.76		130	5.08		757	29.58		35	1.37		120	4.69		1333	52.09		127	4.96		12	0.47		2559	93.77		170	6.23		2729	3.67		965	37.71		1594	62.29
	Como	18	0.57		208	6.63		1768	56.32		28	0.89		75	2.39		845	26.92		186	5.93		11	0.35		3139	95.96		132	4.04		3271	4.39		2008	63.97		1131	36.03
	Como North	6	0.99		36	5.91		312	51.23		6	0.99		15	2.46		209	34.32		24	3.94		1	0.16		609	94.71		34	5.29		643	0.86		346	56.81		263	43.19
	Como South	11	0.94		70	6.00		677	58.01		17	1.46		32	2.74		300	25.71		56	4.80		4	0.34		1167	95.73		52	4.27		1219	1.64		766	65.64		401	34.36
	Kensington	24	1.10		148	6.77		983	44.95		20	0.91		54	2.47		772	35.30		181	8.28		5	0.23		2187	96.43		81	3.57		2268	3.05		1150	52.58		1037	47.42
	Kewdale	27	1.61		87	5.20		485	29.01		22	1.32		136	8.13		851	50.90		57	3.41		7	0.42		1672	93.83		110	6.17		1782	2.39		666	39.83		1006	60.17
	Kewdale West	41	1.61		127	5.00		850	33.44		41	1.61		153	6.02		1195	47.01		127	5.00		8	0.31		2542	94.01		162	5.99		2704	3.63		1087	42.76		1455	57.24
	Lathlain	13	0.71		96	5.25		715	39.14		24	1.31		87	4.76		799	43.73		86	4.71		7	0.38		1827	95.35		89	4.65		1916	2.57		874	47.84		953	52.16
	Manning	25	0.78		162	5.02		1705	52.88		37	1.15		86	2.67		1023	31.73		177	5.49		9	0.28		3224	96.73		109	3.27		3333	4.48		1929	59.83		1295	40.17
	Manning North	13	0.98		67	5.04		517	38.90		20	1.50		56	4.21		589	44.32		64	4.82		3	0.23		1329	95.13		68	4.87		1397	1.88		612	46.05		717	53.95
	Millen	10	0.78		73	5.68		411	31.98		17	1.32		68	5.29		591	45.99		111	8.64		4	0.31		1285	95.47		61	4.53		1346	1.81		526	40.93		759	59.07
	Perth (Swan)	3	1.35		18	8.07		69	30.94		1	0.45		6	2.69		97	43.50		27	12.11		2	0.90		223	92.53		18	7.47		241	0.32		88	39.46		135	60.54
	Perth Domestic Airport	0	0.00		1	2.70		13	35.14		0	0.00		0	0.00		20	54.05		3	8.11		0	0.00		37	97.37		1	2.63		38	0.05		14	37.84		23	62.16
	Perth International Airport	0	0.00		3	8.82		12	35.29		0	0.00		0	0.00		13	38.24		6	17.65		0	0.00		34	91.89		3	8.11		37	0.05		17	50.00		17	50.00
	Queens Park	20	1.94		46	4.45		310	30.01		30	2.90		51	4.94		532	51.50		41	3.97		3	0.29		1033	93.06		77	6.94		1110	1.49		399	38.63		634	61.37
	Redcliffe	15	1.31		55	4.82		400	35.06		13	1.14		100	8.76		512	44.87		43	3.77		3	0.26		1141	93.45		80	6.55		1221	1.64		525	46.01		616	53.99
	Rivervale	6	0.87		37	5.34		243	35.06		9	1.30		42	6.06		312	45.02		41	5.92		3	0.43		693	95.19		35	4.81		728	0.98		300	43.29		393	56.71
	Rivervale North	22	1.29		98	5.75		527	30.95		17	1.00		126	7.40		813	47.74		92	5.40		8	0.47		1703	94.40		101	5.60		1804	2.42		714	41.93		989	58.07
	Rottnest (Swan)	2	2.70		8	10.81		31	41.89		2	2.70		0	0.00		26	35.14		4	5.41		1	1.35		74	92.50		6	7.50		80	0.11		41	55.41		33	44.59
	Rowethorpe	2	0.74		13	4.81		131	48.52		3	1.11		4	1.48		110	40.74		6	2.22		1	0.37		270	92.47		22	7.53		292	0.39		144	53.33		126	46.67
	South Perth	26	0.81		203	6.32		1809	56.32		16	0.50		66	2.05		873	27.18		211	6.57		8	0.25		3212	97.54		81	2.46		3293	4.42		2026	63.08		1186	36.92
	South Perth Central	14	0.84		61	3.68		910	54.92		16	0.97		39	2.35		508	30.66		104	6.28		5	0.30		1657	96.56		59	3.44		1716	2.31		1017	61.38		640	38.62
	South Perth North	8	0.84		44	4.59		581	60.65		3	0.31		32	3.34		249	25.99		36	3.76		5	0.52		958	97.06		29	2.94		987	1.33		648	67.64		310	32.36
	Swan Cottage Homes	7	1.14		18	2.94		303	49.43		4	0.65		24	3.92		251	40.95		6	0.98		0	0.00		613	94.16		38	5.84		651	0.87		336	54.81		277	45.19
	Victoria Park	32	1.20		207	7.76		1031	38.63		39	1.46		114	4.27		1065	39.90		176	6.59		5	0.19		2669	95.02		140	4.98		2809	3.77		1267	47.47		1402	52.53
	Victoria Park Central	30	1.25		198	8.25		844	35.17		25	1.04		65	2.71		1014	42.25		212	8.83		12	0.50		2400	95.47		114	4.53		2514	3.38		1029	42.88		1371	57.13
	Victoria Park East	28	1.37		174	8.51		674	32.97		26	1.27		74	3.62		886	43.35		174	8.51		8	0.39		2044	95.96		86	4.04		2130	2.86		827	40.46		1217	59.54
	Wilson	23	1.04		111	5.04		813	36.90		125	5.67		97	4.40		928	42.12		100	4.54		6	0.27		2203	94.67		124	5.33		2327	3.13		1065	48.34		1138	51.66
	Special Hospitals	9	1.18		15	1.96		391	51.11		4	0.52		17	2.22		319	41.70		6	0.78		4	0.52		765	94.80		42	5.20		807	1.08		422	55.16		343	44.84
	Prison Mobiles	0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00			
	Total Ordinary	754	1.28		3271	5.54		23040	39.05		926	1.57		2660	4.51		24982	42.34		3175	5.38		193	0.33		59001	94.89		3180	5.11		62181	83.54		28030	47.51		30971	52.49			
	ABSENT	244	4.07		473	7.90		2184	36.47		120	2.00		342	5.71		1987	33.18		600	10.02		38	0.63		5988	95.35		292	4.65		6280	8.44		3019	50.42		2969	49.58			
	POSTAL	25	0.98		88	3.45		1057	41.47		26	1.02		157	6.16		1056	41.43		129	5.06		11	0.43		2549	98.84		30	1.16		2579	3.46		1264	49.59		1285	50.41			
	PRE_POLL	49	1.74		183	6.50		1179	41.85		51	1.81		118	4.19		1003	35.61		219	7.77		15	0.53		2817	97.00		87	3.00		2904	3.90		1458	51.76		1359	48.24			
	PROVISIONAL	24	5.36		28	6.25		137	30.58		7	1.56		15	3.35		192	42.86		40	8.93		5	1.12		448	91.99		39	8.01		487	0.65		188	41.96		260	58.04			
	Division Summary	1096	1.55		4043	5.71		27597	38.98		1130	1.60		3292	4.65		29220	41.27		4163	5.88		262	0.37		70803	95.13		3628	4.87		74431	94.23		33959	47.96		36844	52.04			
																																										
																																										
																																										
																																										
																																										
