House of Representatives - 2001 Election: Western Australia																																							
First Preference Votes and TCP																																							
By Candidate by Polling Place																																							


Curtin (82561)																																							
																																							
		BUCKLE			GILMOUR			# BISHOP			FOWLER			WALKER			WOOD			MCDONALD			FORMAL			INFORMAL			TOTAL										
		Ashley			Neil			Julie			Trish			Steve			G			Karen												Two Candidate Preferred							
		DEM			HAN			LP			ALP			GWA			LFF			CTA												# BISHOP LP			 FOWLER ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	Rottnest (Curtin)	9	4.37		1	0.49		129	62.62		36	17.48		21	10.19		9	4.37		1	0.49		206	97.63		5	2.37		211	0.27		148	71.84		58	28.16
	Shenton Park East	67	8.29		13	1.61		361	44.68		219	27.10		121	14.98		17	2.10		10	1.24		808	97.00		25	3.00		833	1.06		429	53.09		379	46.91
	Shenton Park West	106	7.28		25	1.72		654	44.92		393	26.99		228	15.66		44	3.02		6	0.41		1456	97.07		44	2.93		1500	1.91		771	52.95		685	47.05
	Sir Charles Gairdner Hospital	11	6.79		3	1.85		74	45.68		47	29.01		19	11.73		6	3.70		2	1.23		162	97.01		5	2.99		167	0.21		90	55.56		72	44.44
	Subiaco	206	8.39		49	2.00		1184	48.23		615	25.05		309	12.59		74	3.01		18	0.73		2455	97.27		69	2.73		2524	3.22		1412	57.52		1043	42.48
	Subiaco North	40	8.77		11	2.41		208	45.61		128	28.07		57	12.50		7	1.54		5	1.10		456	96.61		16	3.39		472	0.60		249	54.61		207	45.39
	Swanbourne	96	5.80		44	2.66		1024	61.84		293	17.69		154	9.30		31	1.87		14	0.85		1656	96.90		53	3.10		1709	2.18		1164	70.29		492	29.71
	Tuart Hill (Curtin)	17	8.13		5	2.39		79	37.80		72	34.45		30	14.35		5	2.39		1	0.48		209	90.87		21	9.13		230	0.29		107	51.20		102	48.80			
	Wembley Central	38	4.85		29	3.70		470	59.95		172	21.94		52	6.63		13	1.66		10	1.28		784	96.79		26	3.21		810	1.03		528	67.35		256	32.65			
	Wembley Downs	120	5.18		68	2.94		1365	58.94		504	21.76		166	7.17		44	1.90		49	2.12		2316	97.07		70	2.93		2386	3.04		1580	68.22		736	31.78			
	Wembley North	149	8.25		70	3.87		794	43.94		608	33.65		152	8.41		18	1.00		16	0.89		1807	95.71		81	4.29		1888	2.41		962	53.24		845	46.76			
	Wembley South	46	7.41		15	2.42		357	57.49		130	20.93		58	9.34		7	1.13		8	1.29		621	96.88		20	3.12		641	0.82		403	64.90		218	35.10			
	Wembley West	186	8.40		57	2.57		1103	49.80		628	28.35		161	7.27		42	1.90		38	1.72		2215	97.11		66	2.89		2281	2.91		1311	59.19		904	40.81			
	West Perth (Curtin)	50	9.52		11	2.10		199	37.90		174	33.14		78	14.86		6	1.14		7	1.33		525	94.09		33	5.91		558	0.71		241	45.90		284	54.10			
	West Perth Central	32	8.47		10	2.65		206	54.50		84	22.22		34	8.99		8	2.12		4	1.06		378	94.97		20	5.03		398	0.51		249	65.87		129	34.13			
	Woodlands	95	4.29		59	2.66		1316	59.41		541	24.42		128	5.78		34	1.53		42	1.90		2215	95.93		94	4.07		2309	2.94		1484	67.00		731	33.00			
	Woodlands North	31	3.98		35	4.49		434	55.71		193	24.78		56	7.19		18	2.31		12	1.54		779	96.53		28	3.47		807	1.03		500	64.18		279	35.82			
	Special Hospitals	48	3.62		25	1.89		934	70.49		257	19.40		24	1.81		21	1.58		16	1.21		1325	96.08		54	3.92		1379	1.76		1021	77.06		304	22.94			
	Total Ordinary	3973	6.25		1510	2.38		35288	55.52		14990	23.59		5779	9.09		1379	2.17		635	1.00		63554	96.51		2301	3.49		65855	83.92		40678	64.01		22876	35.99			
	ABSENT	431	8.32		155	2.99		2454	47.37		1210	23.35		690	13.32		169	3.26		72	1.39		5181	96.93		164	3.07		5345	6.81		3076	59.37		2105	40.63			
	POSTAL	133	4.48		88	2.96		1811	61.02		680	22.91		158	5.32		73	2.46		25	0.84		2968	98.64		41	1.36		3009	3.83		2043	68.83		925	31.17			
	PRE_POLL	269	7.25		83	2.24		2087	56.27		796	21.46		331	8.92		117	3.15		26	0.70		3709	98.54		55	1.46		3764	4.80		2430	65.52		1279	34.48			
	PROVISIONAL	57	12.00		4	0.84		223	46.95		113	23.79		61	12.84		12	2.53		5	1.05		475	94.25		29	5.75		504	0.64		275	57.89		200	42.11			
	Division Summary	4863	6.41		1840	2.42		41863	55.16		17789	23.44		7019	9.25		1750	2.31		763	1.01		75887	96.70		2590	3.30		78477	95.05		48502	63.91		27385	36.09			
																																							
																																							
																																							
																																							
																																							
