Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													

Fremantle (80927)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	Coolbellup East		8	0.64		0	0.00		0	0.00		8	0.64		1	0.08		3	0.24		0	0.00		4	0.32		2	0.16		0	0.00		0	0.00		2	0.16		6	0.48		0	0.00		0	0.00		6	0.48		1	0.08		0	0.00		0	0.00		1	0.08		207	16.68		5	0.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		212	17.08		9	0.73		2	0.16		0	0.00		11	0.89		0	0.00		0	0.00		0	0.00		0	0.00		91	7.33		5	0.40		0	0.00		1	0.08		0	0.00		97	7.82		7	0.56		0	0.00		0	0.00		7	0.56		1	0.08		0	0.00		0	0.00		1	0.08		5	0.40		0	0.00		0	0.00		5	0.40		0	0.00		1	0.08		0	0.00		1	0.08		17	1.37		1	0.08		1	0.08		19	1.53		49	3.95		3	0.24		1	0.08		3	0.24		56	4.51		712	57.37		9	0.73		0	0.00		0	0.00		1	0.08		722	58.18		72	5.80		11	0.89		1	0.08		0	0.00		3	0.24		87	7.01		2	0.16		2	0.16		1241	94.81		68	5.19		1309	1.70
	East Fremantle		8	0.33		4	0.16		0	0.00		12	0.49		2	0.08		1	0.04		1	0.04		4	0.16		0	0.00		1	0.04		0	0.00		1	0.04		22	0.91		1	0.04		0	0.00		23	0.95		2	0.08		0	0.00		0	0.00		2	0.08		649	26.72		8	0.33		0	0.00		1	0.04		7	0.29		2	0.08		0	0.00		667	27.46		28	1.15		7	0.29		0	0.00		35	1.44		0	0.00		0	0.00		0	0.00		0	0.00		69	2.84		11	0.45		0	0.00		0	0.00		0	0.00		80	3.29		35	1.44		10	0.41		0	0.00		45	1.85		1	0.04		0	0.00		0	0.00		1	0.04		9	0.37		0	0.00		0	0.00		9	0.37		0	0.00		1	0.04		0	0.00		1	0.04		23	0.95		0	0.00		0	0.00		23	0.95		215	8.85		23	0.95		3	0.12		1	0.04		242	9.96		826	34.01		24	0.99		4	0.16		0	0.00		3	0.12		857	35.28		312	12.84		101	4.16		3	0.12		1	0.04		8	0.33		425	17.50		2	0.08		2	0.08		2429	95.71		109	4.29		2538	3.29
	Fremantle		3	0.18		0	0.00		0	0.00		3	0.18		0	0.00		1	0.06		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		2	0.12		11	0.67		0	0.00		0	0.00		11	0.67		0	0.00		0	0.00		0	0.00		0	0.00		349	21.36		10	0.61		2	0.12		4	0.24		2	0.12		1	0.06		0	0.00		368	22.52		13	0.80		10	0.61		1	0.06		24	1.47		0	0.00		0	0.00		0	0.00		0	0.00		45	2.75		4	0.24		0	0.00		0	0.00		1	0.06		50	3.06		22	1.35		8	0.49		1	0.06		31	1.90		0	0.00		0	0.00		0	0.00		0	0.00		3	0.18		0	0.00		0	0.00		3	0.18		0	0.00		10	0.61		0	0.00		10	0.61		12	0.73		2	0.12		0	0.00		14	0.86		128	7.83		22	1.35		2	0.12		1	0.06		153	9.36		594	36.35		26	1.59		4	0.24		1	0.06		0	0.00		625	38.25		269	16.46		64	3.92		1	0.06		1	0.06		3	0.18		338	20.69		1	0.06		1	0.06		1634	96.52		59	3.48		1693	2.19
	Hamilton Hill East		9	0.58		3	0.19		0	0.00		12	0.78		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		8	0.52		1	0.06		0	0.00		9	0.58		2	0.13		0	0.00		0	0.00		2	0.13		329	21.36		3	0.19		0	0.00		2	0.13		0	0.00		0	0.00		0	0.00		334	21.69		7	0.45		3	0.19		0	0.00		10	0.65		0	0.00		0	0.00		0	0.00		0	0.00		91	5.91		4	0.26		0	0.00		0	0.00		0	0.00		95	6.17		20	1.30		2	0.13		0	0.00		22	1.43		0	0.00		0	0.00		0	0.00		0	0.00		7	0.45		1	0.06		0	0.00		8	0.52		0	0.00		3	0.19		0	0.00		3	0.19		14	0.91		0	0.00		0	0.00		14	0.91		80	5.19		13	0.84		3	0.19		0	0.00		96	6.23		773	50.19		12	0.78		1	0.06		0	0.00		1	0.06		787	51.10		117	7.60		25	1.62		0	0.00		2	0.13		1	0.06		145	9.42		1	0.06		1	0.06		1540	93.11		114	6.89		1654	2.14
	Hamilton Hill North		13	0.70		4	0.22		1	0.05		18	0.98		3	0.16		1	0.05		0	0.00		4	0.22		1	0.05		0	0.00		0	0.00		1	0.05		11	0.60		2	0.11		0	0.00		13	0.70		3	0.16		0	0.00		0	0.00		3	0.16		434	23.51		5	0.27		1	0.05		1	0.05		1	0.05		0	0.00		0	0.00		442	23.94		8	0.43		1	0.05		0	0.00		9	0.49		1	0.05		0	0.00		0	0.00		1	0.05		93	5.04		5	0.27		0	0.00		0	0.00		0	0.00		98	5.31		16	0.87		1	0.05		0	0.00		17	0.92		0	0.00		0	0.00		0	0.00		0	0.00		17	0.92		0	0.00		0	0.00		17	0.92		0	0.00		1	0.05		2	0.11		3	0.16		25	1.35		0	0.00		0	0.00		25	1.35		69	3.74		9	0.49		0	0.00		0	0.00		78	4.23		937	50.76		23	1.25		5	0.27		2	0.11		5	0.27		972	52.65		119	6.45		23	1.25		0	0.00		0	0.00		2	0.11		144	7.80		1	0.05		1	0.05		1846	90.53		193	9.47		2039	2.64
	Hamilton Hill South		10	0.82		1	0.08		0	0.00		11	0.90		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		10	0.82		1	0.08		0	0.00		11	0.90		1	0.08		0	0.00		0	0.00		1	0.08		242	19.79		1	0.08		1	0.08		0	0.00		1	0.08		0	0.00		0	0.00		245	20.03		4	0.33		2	0.16		0	0.00		6	0.49		2	0.16		0	0.00		0	0.00		2	0.16		75	6.13		4	0.33		0	0.00		0	0.00		1	0.08		80	6.54		11	0.90		2	0.16		0	0.00		13	1.06		1	0.08		0	0.00		0	0.00		1	0.08		12	0.98		0	0.00		0	0.00		12	0.98		0	0.00		0	0.00		0	0.00		0	0.00		18	1.47		1	0.08		0	0.00		19	1.55		49	4.01		0	0.00		0	0.00		0	0.00		49	4.01		691	56.50		13	1.06		1	0.08		1	0.08		1	0.08		707	57.81		58	4.74		6	0.49		0	0.00		0	0.00		0	0.00		64	5.23		1	0.08		1	0.08		1223	92.58		98	7.42		1321	1.71
	Hilton		6	0.35		4	0.24		0	0.00		10	0.59		1	0.06		1	0.06		0	0.00		2	0.12		2	0.12		0	0.00		0	0.00		2	0.12		29	1.71		1	0.06		0	0.00		30	1.77		0	0.00		0	0.00		0	0.00		0	0.00		285	16.79		4	0.24		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		292	17.21		6	0.35		0	0.00		0	0.00		6	0.35		1	0.06		0	0.00		0	0.00		1	0.06		79	4.66		4	0.24		0	0.00		0	0.00		0	0.00		83	4.89		8	0.47		0	0.00		0	0.00		8	0.47		0	0.00		0	0.00		0	0.00		0	0.00		14	0.82		0	0.00		0	0.00		14	0.82		0	0.00		4	0.24		1	0.06		5	0.29		29	1.71		2	0.12		0	0.00		31	1.83		79	4.66		14	0.82		2	0.12		1	0.06		96	5.66		802	47.26		23	1.36		5	0.29		1	0.06		3	0.18		834	49.15		218	12.85		61	3.59		1	0.06		1	0.06		2	0.12		283	16.68		0	0.00		0	0.00		1697	95.82		74	4.18		1771	2.30
	Jandakot		6	0.49		0	0.00		0	0.00		6	0.49		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		15	1.22		4	0.32		0	0.00		19	1.54		0	0.00		0	0.00		0	0.00		0	0.00		461	37.42		4	0.32		0	0.00		2	0.16		2	0.16		1	0.08		0	0.00		470	38.15		11	0.89		2	0.16		0	0.00		13	1.06		2	0.16		0	0.00		0	0.00		2	0.16		74	6.01		7	0.57		0	0.00		0	0.00		0	0.00		81	6.57		6	0.49		1	0.08		0	0.00		7	0.57		0	0.00		0	0.00		0	0.00		0	0.00		2	0.16		0	0.00		1	0.08		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		8	0.65		0	0.00		0	0.00		8	0.65		86	6.98		2	0.16		0	0.00		1	0.08		89	7.22		484	39.29		3	0.24		0	0.00		0	0.00		0	0.00		487	39.53		41	3.33		2	0.16		0	0.00		0	0.00		1	0.08		44	3.57		2	0.16		2	0.16		1232	96.25		48	3.75		1280	1.66
	Kardinya (Fremantle)		4	0.34		1	0.09		0	0.00		5	0.43		3	0.26		3	0.26		0	0.00		6	0.51		1	0.09		1	0.09		0	0.00		2	0.17		14	1.19		0	0.00		0	0.00		14	1.19		0	0.00		0	0.00		0	0.00		0	0.00		520	44.26		5	0.43		0	0.00		1	0.09		3	0.26		0	0.00		0	0.00		529	45.02		8	0.68		3	0.26		0	0.00		11	0.94		2	0.17		0	0.00		0	0.00		2	0.17		60	5.11		4	0.34		1	0.09		0	0.00		0	0.00		65	5.53		12	1.02		2	0.17		0	0.00		14	1.19		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1	0.09		0	0.00		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		3	0.26		0	0.00		1	0.09		4	0.34		71	6.04		8	0.68		1	0.09		1	0.09		81	6.89		375	31.91		7	0.60		1	0.09		1	0.09		1	0.09		385	32.77		50	4.26		5	0.43		0	0.00		0	0.00		0	0.00		55	4.68		0	0.00		0	0.00		1175	95.76		52	4.24		1227	1.59
	Kardinya West		9	0.62		0	0.00		0	0.00		9	0.62		6	0.41		0	0.00		0	0.00		6	0.41		0	0.00		0	0.00		0	0.00		0	0.00		15	1.03		2	0.14		0	0.00		17	1.16		0	0.00		0	0.00		0	0.00		0	0.00		555	37.96		10	0.68		1	0.07		2	0.14		3	0.21		0	0.00		0	0.00		571	39.06		17	1.16		2	0.14		0	0.00		19	1.30		1	0.07		0	0.00		0	0.00		1	0.07		63	4.31		9	0.62		0	0.00		0	0.00		0	0.00		72	4.92		10	0.68		0	0.00		0	0.00		10	0.68		0	0.00		0	0.00		0	0.00		0	0.00		4	0.27		0	0.00		0	0.00		4	0.27		0	0.00		0	0.00		0	0.00		0	0.00		10	0.68		0	0.00		0	0.00		10	0.68		82	5.61		5	0.34		2	0.14		0	0.00		89	6.09		528	36.11		5	0.34		0	0.00		1	0.07		0	0.00		534	36.53		106	7.25		10	0.68		0	0.00		2	0.14		1	0.07		119	8.14		1	0.07		1	0.07		1462	96.37		55	3.63		1517	1.97
	Lakeland		3	0.17		1	0.06		0	0.00		4	0.22		2	0.11		0	0.00		0	0.00		2	0.11		1	0.06		0	0.00		0	0.00		1	0.06		25	1.39		4	0.22		0	0.00		29	1.61		0	0.00		0	0.00		0	0.00		0	0.00		682	37.89		9	0.50		1	0.06		1	0.06		5	0.28		0	0.00		1	0.06		699	38.83		16	0.89		3	0.17		0	0.00		19	1.06		1	0.06		0	0.00		0	0.00		1	0.06		90	5.00		5	0.28		1	0.06		0	0.00		1	0.06		97	5.39		18	1.00		0	0.00		0	0.00		18	1.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.22		0	0.00		0	0.00		4	0.22		0	0.00		0	0.00		0	0.00		0	0.00		8	0.44		0	0.00		0	0.00		8	0.44		125	6.94		12	0.67		3	0.17		0	0.00		140	7.78		678	37.67		9	0.50		0	0.00		1	0.06		0	0.00		688	38.22		77	4.28		10	0.56		1	0.06		0	0.00		1	0.06		89	4.94		1	0.06		1	0.06		1800	96.98		56	3.02		1856	2.41
	Melville (Fremantle)		3	0.52		1	0.17		0	0.00		4	0.70		0	0.00		1	0.17		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		5	0.87		0	0.00		0	0.00		5	0.87		1	0.17		0	0.00		0	0.00		1	0.17		224	39.16		5	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		229	40.03		5	0.87		0	0.00		0	0.00		5	0.87		0	0.00		0	0.00		0	0.00		0	0.00		25	4.37		2	0.35		0	0.00		0	0.00		0	0.00		27	4.72		4	0.70		1	0.17		0	0.00		5	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		2	0.35		43	7.52		3	0.52		0	0.00		0	0.00		46	8.04		190	33.22		5	0.87		1	0.17		0	0.00		0	0.00		196	34.27		38	6.64		13	2.27		0	0.00		0	0.00		0	0.00		51	8.92		0	0.00		0	0.00		572	96.46		21	3.54		593	0.77
	Munster		3	0.32		4	0.43		0	0.00		7	0.75		1	0.11		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		1	0.11		9	0.96		0	0.00		0	0.00		9	0.96		0	0.00		0	0.00		0	0.00		0	0.00		311	33.16		4	0.43		0	0.00		0	0.00		1	0.11		0	0.00		1	0.11		317	33.80		5	0.53		1	0.11		0	0.00		6	0.64		0	0.00		0	0.00		0	0.00		0	0.00		54	5.76		10	1.07		0	0.00		0	0.00		0	0.00		64	6.82		5	0.53		0	0.00		0	0.00		5	0.53		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		4	0.43		0	0.00		0	0.00		4	0.43		28	2.99		2	0.21		0	0.00		0	0.00		30	3.20		435	46.38		4	0.43		0	0.00		0	0.00		0	0.00		439	46.80		48	5.12		6	0.64		0	0.00		0	0.00		0	0.00		54	5.76		0	0.00		0	0.00		938	92.50		76	7.50		1014	1.31
	North Fremantle		5	0.44		0	0.00		0	0.00		5	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.18		3	0.27		0	0.00		5	0.44		2	0.18		0	0.00		0	0.00		2	0.18		400	35.40		6	0.53		0	0.00		2	0.18		4	0.35		0	0.00		0	0.00		412	36.46		25	2.21		13	1.15		0	0.00		38	3.36		0	0.00		0	0.00		0	0.00		0	0.00		27	2.39		6	0.53		0	0.00		0	0.00		0	0.00		33	2.92		11	0.97		3	0.27		0	0.00		14	1.24		0	0.00		0	0.00		0	0.00		0	0.00		4	0.35		0	0.00		0	0.00		4	0.35		0	0.00		0	0.00		0	0.00		0	0.00		8	0.71		0	0.00		0	0.00		8	0.71		94	8.32		22	1.95		5	0.44		0	0.00		121	10.71		299	26.46		12	1.06		2	0.18		0	0.00		0	0.00		313	27.70		134	11.86		39	3.45		1	0.09		0	0.00		1	0.09		175	15.49		0	0.00		0	0.00		1130	97.16		33	2.84		1163	1.51
	Palmyra		24	0.93		2	0.08		0	0.00		26	1.01		0	0.00		1	0.04		1	0.04		2	0.08		2	0.08		0	0.00		0	0.00		2	0.08		13	0.51		2	0.08		0	0.00		15	0.58		0	0.00		0	0.00		0	0.00		0	0.00		790	30.70		12	0.47		0	0.00		3	0.12		3	0.12		0	0.00		1	0.04		809	31.44		18	0.70		6	0.23		0	0.00		24	0.93		3	0.12		0	0.00		0	0.00		3	0.12		123	4.78		13	0.51		0	0.00		0	0.00		1	0.04		137	5.32		32	1.24		2	0.08		0	0.00		34	1.32		2	0.08		0	0.00		0	0.00		2	0.08		10	0.39		0	0.00		0	0.00		10	0.39		0	0.00		0	0.00		0	0.00		0	0.00		21	0.82		3	0.12		0	0.00		24	0.93		179	6.96		17	0.66		6	0.23		1	0.04		203	7.89		989	38.44		26	1.01		5	0.19		0	0.00		2	0.08		1022	39.72		211	8.20		45	1.75		0	0.00		1	0.04		2	0.08		259	10.07		1	0.04		1	0.04		2573	95.37		125	4.63		2698	3.50
	Palmyra North		3	0.58		1	0.19		1	0.19		5	0.97		0	0.00		3	0.58		0	0.00		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		8	1.54		2	0.39		0	0.00		10	1.93		0	0.00		0	0.00		0	0.00		0	0.00		168	32.43		3	0.58		0	0.00		0	0.00		2	0.39		1	0.19		0	0.00		174	33.59		4	0.77		4	0.77		0	0.00		8	1.54		0	0.00		0	0.00		0	0.00		0	0.00		20	3.86		2	0.39		1	0.19		0	0.00		0	0.00		23	4.44		6	1.16		2	0.39		0	0.00		8	1.54		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		3	0.58		0	0.00		0	0.00		3	0.58		37	7.14		5	0.97		0	0.00		0	0.00		42	8.11		184	35.52		4	0.77		1	0.19		0	0.00		0	0.00		189	36.49		47	9.07		4	0.77		1	0.19		0	0.00		0	0.00		52	10.04		0	0.00		0	0.00		518	95.57		24	4.43		542	0.70
