Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													
																																																																																																																																																																																																																																																													
Tangney (82972)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
			TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Ferndale		1	0.11		0	0.00		0	0.00		1	0.11		12	1.30		3	0.32		0	0.00		15	1.62		2	0.22		0	0.00		0	0.00		2	0.22		9	0.97		1	0.11		0	0.00		10	1.08		0	0.00		0	0.00		0	0.00		0	0.00		339	36.69		6	0.65		0	0.00		1	0.11		3	0.32		0	0.00		1	0.11		350	37.88		8	0.87		6	0.65		0	0.00		14	1.52		0	0.00		0	0.00		0	0.00		0	0.00		47	5.09		8	0.87		1	0.11		0	0.00		0	0.00		56	6.06		4	0.43		0	0.00		0	0.00		4	0.43		0	0.00		0	0.00		0	0.00		0	0.00		5	0.54		0	0.00		0	0.00		5	0.54		0	0.00		0	0.00		0	0.00		0	0.00		8	0.87		0	0.00		0	0.00		8	0.87		61	6.60		6	0.65		1	0.11		0	0.00		68	7.36		346	37.45		8	0.87		0	0.00		0	0.00		1	0.11		355	38.42		31	3.35		4	0.43		0	0.00		0	0.00		0	0.00		35	3.79		1	0.11		1	0.11		924	94.48		54	5.52		978	1.23
	Ferndale East		7	0.45		1	0.06		0	0.00		8	0.51		4	0.26		1	0.06		0	0.00		5	0.32		2	0.13		0	0.00		0	0.00		2	0.13		27	1.72		0	0.00		0	0.00		27	1.72		1	0.06		0	0.00		0	0.00		1	0.06		568	36.27		12	0.77		0	0.00		2	0.13		6	0.38		0	0.00		0	0.00		588	37.55		12	0.77		3	0.19		0	0.00		15	0.96		2	0.13		0	0.00		0	0.00		2	0.13		82	5.24		12	0.77		0	0.00		0	0.00		1	0.06		95	6.07		14	0.89		2	0.13		0	0.00		16	1.02		1	0.06		0	0.00		0	0.00		1	0.06		5	0.32		0	0.00		0	0.00		5	0.32		0	0.00		1	0.06		0	0.00		1	0.06		11	0.70		0	0.00		0	0.00		11	0.70		93	5.94		10	0.64		0	0.00		0	0.00		103	6.58		587	37.48		18	1.15		1	0.06		0	0.00		1	0.06		607	38.76		66	4.21		10	0.64		0	0.00		0	0.00		2	0.13		78	4.98		1	0.06		1	0.06		1566	96.25		61	3.75		1627	2.05
	Kardinya (Tangney)		4	0.24		1	0.06		0	0.00		5	0.30		6	0.36		1	0.06		0	0.00		7	0.42		0	0.00		0	0.00		0	0.00		0	0.00		16	0.95		7	0.42		0	0.00		23	1.37		1	0.06		0	0.00		0	0.00		1	0.06		632	37.60		12	0.71		2	0.12		2	0.12		4	0.24		1	0.06		0	0.00		653	38.85		22	1.31		5	0.30		0	0.00		27	1.61		2	0.12		0	0.00		0	0.00		2	0.12		53	3.15		19	1.13		0	0.00		0	0.00		0	0.00		72	4.28		28	1.67		1	0.06		0	0.00		29	1.73		0	0.00		0	0.00		0	0.00		0	0.00		9	0.54		0	0.00		0	0.00		9	0.54		0	0.00		1	0.06		0	0.00		1	0.06		14	0.83		0	0.00		0	0.00		14	0.83		86	5.12		10	0.59		2	0.12		0	0.00		98	5.83		640	38.07		18	1.07		3	0.18		1	0.06		0	0.00		662	39.38		65	3.87		10	0.59		0	0.00		0	0.00		0	0.00		75	4.46		3	0.18		3	0.18		1681	96.72		57	3.28		1738	2.19
	Langford		15	0.77		1	0.05		0	0.00		16	0.82		0	0.00		0	0.00		0	0.00		0	0.00		4	0.21		0	0.00		0	0.00		4	0.21		37	1.90		6	0.31		0	0.00		43	2.21		1	0.05		0	0.00		0	0.00		1	0.05		442	22.71		4	0.21		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		447	22.97		10	0.51		2	0.10		0	0.00		12	0.62		0	0.00		0	0.00		0	0.00		0	0.00		122	6.27		15	0.77		1	0.05		1	0.05		0	0.00		139	7.14		6	0.31		2	0.10		0	0.00		8	0.41		3	0.15		0	0.00		0	0.00		3	0.15		6	0.31		1	0.05		0	0.00		7	0.36		0	0.00		0	0.00		0	0.00		0	0.00		22	1.13		1	0.05		0	0.00		23	1.18		80	4.11		11	0.57		2	0.10		2	0.10		95	4.88		1036	53.24		15	0.77		1	0.05		1	0.05		3	0.15		1056	54.27		81	4.16		8	0.41		0	0.00		0	0.00		0	0.00		89	4.57		3	0.15		3	0.15		1946	94.88		105	5.12		2051	2.58
	Leeming		4	0.17		2	0.09		0	0.00		6	0.26		5	0.22		3	0.13		2	0.09		10	0.43		1	0.04		0	0.00		0	0.00		1	0.04		18	0.78		8	0.35		0	0.00		26	1.12		3	0.13		0	0.00		0	0.00		3	0.13		1098	47.43		11	0.48		1	0.04		4	0.17		7	0.30		0	0.00		1	0.04		1122	48.47		44	1.90		14	0.60		0	0.00		58	2.51		5	0.22		0	0.00		0	0.00		5	0.22		69	2.98		19	0.82		1	0.04		0	0.00		0	0.00		89	3.84		11	0.48		7	0.30		0	0.00		18	0.78		2	0.09		0	0.00		0	0.00		2	0.09		5	0.22		0	0.00		0	0.00		5	0.22		0	0.00		0	0.00		0	0.00		0	0.00		10	0.43		0	0.00		0	0.00		10	0.43		152	6.57		14	0.60		2	0.09		2	0.09		170	7.34		673	29.07		12	0.52		0	0.00		2	0.09		0	0.00		687	29.68		81	3.50		15	0.65		0	0.00		1	0.04		0	0.00		97	4.19		6	0.26		6	0.26		2315	97.51		59	2.49		2374	2.99
	Leeming East		5	0.27		2	0.11		0	0.00		7	0.38		7	0.38		2	0.11		0	0.00		9	0.49		1	0.05		0	0.00		0	0.00		1	0.05		21	1.15		2	0.11		0	0.00		23	1.26		1	0.05		0	0.00		0	0.00		1	0.05		956	52.30		15	0.82		1	0.05		2	0.11		2	0.11		0	0.00		1	0.05		977	53.45		40	2.19		9	0.49		0	0.00		49	2.68		10	0.55		0	0.00		0	0.00		10	0.55		56	3.06		9	0.49		0	0.00		0	0.00		0	0.00		65	3.56		19	1.04		1	0.05		0	0.00		20	1.09		0	0.00		0	0.00		0	0.00		0	0.00		4	0.22		0	0.00		0	0.00		4	0.22		0	0.00		1	0.05		0	0.00		1	0.05		6	0.33		0	0.00		0	0.00		6	0.33		106	5.80		19	1.04		1	0.05		0	0.00		126	6.89		449	24.56		11	0.60		1	0.05		2	0.11		0	0.00		463	25.33		51	2.79		9	0.49		0	0.00		0	0.00		2	0.11		62	3.39		4	0.22		4	0.22		1828	96.87		59	3.13		1887	2.37
	Leeming West		5	0.24		3	0.14		0	0.00		8	0.38		4	0.19		2	0.09		0	0.00		6	0.28		0	0.00		0	0.00		0	0.00		0	0.00		24	1.14		9	0.43		0	0.00		33	1.56		3	0.14		1	0.05		0	0.00		4	0.19		1059	50.09		13	0.61		2	0.09		0	0.00		8	0.38		0	0.00		0	0.00		1082	51.18		24	1.14		11	0.52		0	0.00		35	1.66		3	0.14		0	0.00		0	0.00		3	0.14		45	2.13		9	0.43		0	0.00		0	0.00		1	0.05		55	2.60		18	0.85		2	0.09		0	0.00		20	0.95		0	0.00		1	0.05		0	0.00		1	0.05		4	0.19		0	0.00		0	0.00		4	0.19		0	0.00		0	0.00		0	0.00		0	0.00		5	0.24		0	0.00		0	0.00		5	0.24		146	6.91		20	0.95		0	0.00		0	0.00		166	7.85		571	27.01		10	0.47		1	0.05		1	0.05		0	0.00		583	27.58		82	3.88		17	0.80		0	0.00		1	0.05		2	0.09		102	4.82		7	0.33		7	0.33		2114	97.24		60	2.76		2174	2.74
	Lynwood		2	0.16		1	0.08		0	0.00		3	0.23		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		22	1.71		2	0.16		0	0.00		24	1.86		2	0.16		0	0.00		0	0.00		2	0.16		470	36.46		13	1.01		1	0.08		2	0.16		2	0.16		1	0.08		0	0.00		489	37.94		7	0.54		4	0.31		0	0.00		11	0.85		0	0.00		1	0.08		0	0.00		1	0.08		82	6.36		4	0.31		0	0.00		0	0.00		0	0.00		86	6.67		17	1.32		1	0.08		0	0.00		18	1.40		0	0.00		0	0.00		0	0.00		0	0.00		6	0.47		0	0.00		0	0.00		6	0.47		0	0.00		0	0.00		0	0.00		0	0.00		11	0.85		0	0.00		0	0.00		11	0.85		84	6.52		7	0.54		1	0.08		0	0.00		92	7.14		464	36.00		11	0.85		0	0.00		0	0.00		1	0.08		476	36.93		61	4.73		7	0.54		0	0.00		0	0.00		0	0.00		68	5.28		1	0.08		1	0.08		1289	96.12		52	3.88		1341	1.69
	Melville (Tangney)		2	0.22		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	1.00		1	0.11		0	0.00		10	1.11		0	0.00		0	0.00		0	0.00		0	0.00		398	44.37		5	0.56		1	0.11		1	0.11		4	0.45		0	0.00		0	0.00		409	45.60		5	0.56		4	0.45		0	0.00		9	1.00		0	0.00		0	0.00		0	0.00		0	0.00		39	4.35		3	0.33		0	0.00		0	0.00		0	0.00		42	4.68		11	1.23		3	0.33		0	0.00		14	1.56		0	0.00		0	0.00		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		0	0.00		0	0.00		8	0.89		0	0.00		0	0.00		8	0.89		72	8.03		8	0.89		0	0.00		0	0.00		80	8.92		252	28.09		8	0.89		1	0.11		0	0.00		0	0.00		261	29.10		53	5.91		6	0.67		0	0.00		0	0.00		1	0.11		60	6.69		0	0.00		0	0.00		897	97.29		25	2.71		922	1.16
	Melville East		5	0.24		0	0.00		0	0.00		5	0.24		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		10	0.47		0	0.00		0	0.00		10	0.47		0	0.00		0	0.00		0	0.00		0	0.00		932	44.05		9	0.43		0	0.00		2	0.09		4	0.19		0	0.00		1	0.05		948	44.80		43	2.03		5	0.24		0	0.00		48	2.27		2	0.09		1	0.05		0	0.00		3	0.14		83	3.92		9	0.43		0	0.00		1	0.05		1	0.05		94	4.44		30	1.42		5	0.24		0	0.00		35	1.65		0	0.00		0	0.00		0	0.00		0	0.00		4	0.19		0	0.00		0	0.00		4	0.19		0	0.00		0	0.00		0	0.00		0	0.00		12	0.57		0	0.00		0	0.00		12	0.57		138	6.52		21	0.99		2	0.09		2	0.09		163	7.70		621	29.35		14	0.66		1	0.05		0	0.00		1	0.05		637	30.10		127	6.00		27	1.28		0	0.00		0	0.00		1	0.05		155	7.33		1	0.05		1	0.05		2116	95.53		99	4.47		2215	2.79
