House of Representatives - 2001 Election: Western Australia																																							
First Preference Votes and TCP																																							
By Candidate by Polling Place																																							

Stirling (85975)																																							
		OLVER			AQUILINA			JASPER			CRONIN			MCENCROE			# MCFARLANE			THOROGOOD			FORMAL			INFORMAL			TOTAL										
		Pat			Heather			Perry			Bob			Keith John			Jann			Keith												Two Candidate Preferred							
		DEM			GWA			LFF			LP			CTA			ALP			HAN												 CRONIN LP			# MCFARLANE ALP				
	Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
	North Beach Central (Stirling)	21	6.00		24	6.86		4	1.14		189	54.00		4	1.14		96	27.43		12	3.43		350	96.95		11	3.05		361	0.44		214	61.14		136	38.86
	Osborne	100	6.26		86	5.38		15	0.94		560	35.04		24	1.50		752	47.06		61	3.82		1598	92.85		123	7.15		1721	2.11		672	42.05		926	57.95
	Osborne East	58	6.32		61	6.64		10	1.09		367	39.98		12	1.31		370	40.31		40	4.36		918	93.77		61	6.23		979	1.20		448	48.80		470	51.20
	Osborne Park	46	5.44		38	4.49		5	0.59		347	41.02		8	0.95		379	44.80		23	2.72		846	92.86		65	7.14		911	1.12		403	47.64		443	52.36
	Perth (Stirling)	13	7.14		18	9.89		8	4.40		62	34.07		4	2.20		75	41.21		2	1.10		182	96.81		6	3.19		188	0.23		83	45.60		99	54.40
	Rottnest (Stirling)	4	3.42		11	9.40		3	2.56		58	49.57		1	0.85		33	28.21		7	5.98		117	96.69		4	3.31		121	0.15		72	61.54		45	38.46
	Scarborough	67	5.96		95	8.45		20	1.78		536	47.69		13	1.16		359	31.94		34	3.02		1124	96.07		46	3.93		1170	1.44		632	56.23		492	43.77
	Scarborough Central	103	6.88		128	8.55		31	2.07		683	45.62		14	0.94		486	32.46		52	3.47		1497	95.35		73	4.65		1570	1.93		826	55.18		671	44.82
	Trigg	39	4.65		87	10.37		19	2.26		437	52.09		12	1.43		225	26.82		20	2.38		839	96.77		28	3.23		867	1.06		511	60.91		328	39.09
	Tuart Hill (Stirling)	140	6.49		125	5.80		28	1.30		768	35.61		27	1.25		1021	47.33		48	2.23		2157	92.10		185	7.90		2342	2.88		933	43.25		1224	56.75
	Westminster	100	5.33		86	4.58		15	0.80		494	26.32		37	1.97		1039	55.35		106	5.65		1877	92.05		162	7.95		2039	2.50		639	34.04		1238	65.96
	Yokine	98	6.67		60	4.08		21	1.43		616	41.93		9	0.61		608	41.39		57	3.88		1469	95.76		65	4.24		1534	1.88		715	48.67		754	51.33
	Yokine North	90	5.36		69	4.11		12	0.71		770	45.86		22	1.31		661	39.37		55	3.28		1679	95.29		83	4.71		1762	2.16		872	51.94		807	48.06
	Yokine West	74	5.91		92	7.34		19	1.52		499	39.82		16	1.28		516	41.18		37	2.95		1253	94.07		79	5.93		1332	1.64		597	47.65		656	52.35
	Special Hospitals	9	2.00		5	1.11		9	2.00		246	54.55		4	0.89		175	38.80		3	0.67		451	94.15		28	5.85		479	0.59		271	60.09		180	39.91			
	Total Ordinary	3657	5.72		3585	5.61		763	1.19		25587	40.01		828	1.29		27097	42.38		2428	3.80		63945	94.31		3858	5.69		67803	83.25		30474	47.66		33471	52.34			
	ABSENT	544	7.92		676	9.85		191	2.78		2571	37.45		125	1.82		2412	35.13		347	5.05		6866	94.82		375	5.18		7241	8.89		3458	50.36		3408	49.64			
	POSTAL	133	4.65		96	3.36		37	1.29		1334	46.63		30	1.05		1104	38.59		127	4.44		2861	98.32		49	1.68		2910	3.57		1564	54.67		1297	45.33			
	PRE_POLL	203	7.04		214	7.42		73	2.53		1319	45.72		34	1.18		926	32.10		116	4.02		2885	97.53		73	2.47		2958	3.63		1620	56.15		1265	43.85			
	PROVISIONAL	35	7.09		37	7.49		7	1.42		152	30.77		5	1.01		235	47.57		23	4.66		494	92.51		40	7.49		534	0.66		195	39.47		299	60.53			
	Division Summary	4572	5.93		4608	5.98		1071	1.39		30963	40.19		1022	1.33		31774	41.24		3041	3.95		77051	94.60		4395	5.40		81446	94.73		37311	48.42		39740	51.58			
																																							
																																							
																																							
																																							
																																							
